Datum und Uhrzeit,Anzahl wartender Personen,durchschnittliche Wartezeit in Minuten,nächste Nummer,letzte Aktualisierung
2020-11-04 08:05,0,2,,07:57
2020-11-04 08:10,0,2,,07:57
2020-11-04 08:15,0,2,,07:57
2020-11-04 08:20,0,2,,07:57
2020-11-04 08:25,7,2,5000,08:24
2020-11-04 08:30,7,2,5000,08:24
2020-11-04 08:35,7,2,5000,08:24
2020-11-04 08:40,7,2,5000,08:24
2020-11-04 08:50,15,2,5000,08:48
2020-11-04 08:55,15,2,5000,08:48
2020-11-04 09:00,17,2,5000,08:56
2020-11-04 09:05,20,2,5000,09:03
2020-11-04 09:10,20,2,5000,09:03
2020-11-04 09:15,23,2,5000,09:12
2020-11-04 09:20,25,2,5000,09:19
2020-11-04 09:25,25,2,5000,09:20
2020-11-04 09:30,28,2,5000,09:29
2020-11-04 09:35,28,2,5000,09:29
2020-11-04 09:40,28,2,5000,09:29
2020-11-04 09:45,32,2,5000,09:41
2020-11-04 09:50,34,2,5000,09:47
2020-11-04 09:55,34,2,5000,09:47
2020-11-04 10:00,37,2,5000,09:56
2020-11-04 10:05,39,2,5000,10:02
2020-11-04 10:10,40,2,5000,10:05
2020-11-04 10:15,40,2,5000,10:05
2020-11-04 10:20,40,2,5000,10:05
2020-11-04 10:25,47,2,5000,10:24
2020-11-04 10:30,48,2,5000,10:29
2020-11-04 10:35,50,2,5000,10:34
2020-11-04 10:40,51,2,5000,10:38
2020-11-04 10:45,51,2,5000,10:38
2020-11-04 10:50,51,2,5000,10:38
2020-11-04 10:55,51,2,5000,10:38
2020-11-04 11:00,58,2,5000,10:58
2020-11-04 11:05,59,2,5000,11:02
2020-11-04 11:10,60,2,5000,11:05
2020-11-04 11:15,60,2,5000,11:05
2020-11-04 11:20,60,2,5000,11:05
2020-11-04 11:25,66,2,5000,11:23
2020-11-04 11:30,66,2,5000,11:23
2020-11-04 11:35,66,2,5000,11:23
2020-11-04 11:40,66,2,5000,11:23
2020-11-04 11:45,66,2,5000,11:23
2020-11-04 11:50,74,2,5000,11:46
2020-11-04 11:55,74,2,5000,11:46
2020-11-04 12:00,77,2,5000,11:56
2020-11-04 12:05,77,2,5000,11:56
2020-11-04 12:10,82,2,5000,12:09
2020-11-04 12:15,82,2,5000,12:09
2020-11-04 12:20,85,2,5000,12:18
2020-11-04 12:25,85,2,5000,12:18
2020-11-04 12:30,88,2,5000,12:29
2020-11-04 12:35,88,2,5000,12:29
2020-11-04 12:40,88,2,5000,12:29
2020-11-04 12:45,88,2,5000,12:29
2020-11-04 12:50,94,2,5000,12:46
2020-11-04 12:55,94,2,5000,12:46
2020-11-04 13:00,97,2,5000,12:55
2020-11-04 13:05,97,2,5000,12:55
2020-11-04 13:10,97,2,5000,12:55
2020-11-04 13:15,97,2,5000,12:55
2020-11-04 13:20,97,2,5000,12:55
2020-11-04 13:25,97,2,5000,12:55
2020-11-04 13:30,97,2,5000,12:55
2020-11-04 13:35,108,2,5000,13:30
2020-11-04 13:40,112,2,5000,13:39
2020-11-04 13:45,112,2,5000,13:39
2020-11-04 13:50,112,2,5000,13:39
2020-11-04 13:55,116,2,5000,13:52
2020-11-04 14:00,117,2,5000,13:55
2020-11-04 14:05,120,2,5000,14:04
2020-11-04 14:10,120,2,5000,14:04
2020-11-04 14:20,125,2,5000,14:19
2020-11-04 14:25,126,2,5000,14:22
2020-11-04 14:30,126,2,5000,14:22
2020-11-04 14:35,129,2,5000,14:32
2020-11-04 14:40,129,2,5000,14:32
2020-11-04 14:45,129,2,5000,14:32
2020-11-04 14:50,129,2,5000,14:32
2020-11-04 14:55,129,2,5000,14:32
2020-11-04 15:00,138,2,5000,14:58
2020-11-04 15:05,138,2,5000,14:58
2020-11-04 15:10,141,2,5000,15:08
2020-11-04 15:15,141,2,5000,15:08
2020-11-04 15:20,144,2,5000,15:17
2020-11-04 15:25,144,2,5000,15:17
2020-11-04 15:30,148,2,5000,15:29
2020-11-04 15:35,148,2,5000,15:29
2020-11-04 15:40,150,2,5000,15:35
2020-11-04 15:45,152,2,5000,15:41
2020-11-04 15:50,152,2,5000,15:41
2020-11-04 15:55,156,2,5000,15:53
2020-11-04 16:00,157,2,5000,15:56
2020-11-04 16:05,159,2,5000,16:01
2020-11-04 16:10,161,2,5000,16:06
2020-11-04 16:15,161,2,5000,16:06
2020-11-04 16:20,165,2,5000,16:19
2020-11-04 16:25,166,2,5000,16:23
2020-11-04 16:30,168,2,5000,16:29
2020-11-04 16:35,169,2,5000,16:32
2020-11-04 16:40,169,2,5000,16:32
2020-11-04 16:45,173,2,5000,16:44
2020-11-04 16:50,173,2,5000,16:44
2020-11-04 16:55,175,2,5000,16:50
2020-11-04 17:00,178,2,5000,16:57
2020-11-04 17:05,178,2,5000,16:57
2020-11-04 17:10,181,2,5000,17:06
2020-11-04 17:15,182,2,5000,17:11
2020-11-04 17:20,182,2,5000,17:11
2020-11-04 17:25,186,2,5000,17:23
2020-11-04 17:30,186,2,5000,17:23
2020-11-04 17:35,188,2,5000,17:32
2020-11-04 17:40,188,2,5000,17:32
2020-11-04 17:45,188,2,5000,17:32
2020-11-04 17:50,188,2,5000,17:45
2020-11-04 17:55,188,2,5000,17:53
2020-11-04 18:00,188,2,5000,17:53
