Datum und Uhrzeit,Anzahl wartender Personen,durchschnittliche Wartezeit in Minuten,nächste Nummer,letzte Aktualisierung
2019-11-23 08:05,0,8,,07:59
2019-11-23 08:10,0,8,,07:59
2019-11-23 08:15,4,5,115,08:08
2019-11-23 08:20,4,5,115,08:13
2019-11-23 08:25,0,3,,08:18
2019-11-23 08:30,0,4,,08:23
2019-11-23 08:35,2,3,126,08:29
2019-11-23 08:40,0,4,,08:32
2019-11-23 08:45,0,4,,08:38
2019-11-23 08:50,1,4,139,08:44
2019-11-23 08:55,0,4,,08:47
2019-11-23 09:00,1,3,145,08:54
2019-11-23 09:05,2,4,147,08:58
2019-11-23 09:10,0,3,,09:02
2019-11-23 09:15,0,3,,09:07
2019-11-23 09:20,1,4,156,09:13
2019-11-23 09:25,2,4,159,09:18
2019-11-23 09:30,1,4,164,09:23
2019-11-23 09:35,2,3,167,09:28
2019-11-23 09:40,2,3,168,09:32
2019-11-23 09:45,0,3,,09:36
2019-11-23 09:50,3,3,39,09:42
2019-11-23 09:55,2,3,179,09:48
2019-11-23 10:00,1,2,181,09:53
2019-11-23 10:05,0,3,,09:57
2019-11-23 10:10,0,3,,10:01
2019-11-23 10:15,2,3,189,10:09
2019-11-23 10:20,0,4,,10:13
2019-11-23 10:25,0,4,,10:17
2019-11-23 10:30,1,4,197,10:23
2019-11-23 10:35,6,4,32,10:29
2019-11-23 10:40,2,3,206,10:33
2019-11-23 10:45,1,2,211,10:39
2019-11-23 10:50,0,2,,10:41
2019-11-23 10:55,0,3,,10:48
2019-11-23 11:00,0,3,,10:51
2019-11-23 11:05,2,4,219,10:59
2019-11-23 11:10,2,4,223,11:03
2019-11-23 11:15,1,4,227,11:08
2019-11-23 11:20,0,4,,11:10
2019-11-23 11:25,0,4,,11:18
2019-11-23 11:30,0,4,,11:22
2019-11-23 11:35,1,4,240,11:29
2019-11-23 11:40,0,4,,11:30
2019-11-23 11:45,0,4,,11:38
2019-11-23 11:50,0,4,,11:44
2019-11-23 11:55,1,4,247,11:48
2019-11-23 12:00,0,5,,11:53
2019-11-23 12:05,0,5,,11:55
2019-11-23 12:10,0,5,,11:55
2019-11-23 12:15,0,5,,11:55
2019-11-23 12:20,0,5,,11:55
2019-11-23 12:25,0,5,,11:55
2019-11-23 12:30,0,5,,11:55
2019-11-23 12:35,0,5,,11:55
2019-11-23 12:40,0,5,,11:55
2019-11-23 12:45,0,5,,11:55
2019-11-23 12:50,0,5,,11:55
2019-11-23 12:55,0,5,,11:55
2019-11-23 13:00,0,5,,11:55
