Datum und Uhrzeit,Anzahl wartender Personen,durchschnittliche Wartezeit in Minuten,nächste Nummer,letzte Aktualisierung
2020-06-08 08:05,0,2,,07:54
2020-06-08 08:10,0,2,,07:54
2020-06-08 08:15,0,2,,07:54
2020-06-08 08:20,0,2,,07:54
2020-06-08 08:25,0,2,,07:54
2020-06-08 08:30,8,2,5000,08:27
2020-06-08 08:35,8,2,5000,08:27
2020-06-08 08:40,13,2,5000,08:37
2020-06-08 08:45,13,2,5000,08:37
2020-06-08 08:50,13,2,5000,08:37
2020-06-08 08:55,20,2,5000,08:54
2020-06-08 09:00,20,2,5000,08:55
2020-06-08 09:05,20,2,5000,08:55
2020-06-08 09:10,20,2,5000,08:55
2020-06-08 09:15,28,2,5000,09:12
2020-06-08 09:20,28,2,5000,09:12
2020-06-08 09:25,28,2,5000,09:12
2020-06-08 09:30,35,2,5000,09:28
2020-06-08 09:35,35,2,5000,09:28
2020-06-08 09:40,39,2,5000,09:39
2020-06-08 09:45,43,2,5000,09:44
2020-06-08 09:50,45,2,5000,09:49
2020-06-08 09:55,47,2,5000,09:53
2020-06-08 10:00,49,2,5000,09:56
2020-06-08 10:05,51,2,5000,10:00
2020-06-08 10:10,53,2,5000,10:06
2020-06-08 10:15,55,2,5000,10:10
2020-06-08 10:20,59,2,5000,10:18
2020-06-08 10:25,59,2,5000,10:18
2020-06-08 10:30,59,2,5000,10:18
2020-06-08 10:35,59,2,5000,10:18
2020-06-08 10:40,67,2,5000,10:35
2020-06-08 10:45,71,2,5000,10:41
2020-06-08 10:50,71,2,5000,10:41
2020-06-08 10:55,71,2,5000,10:41
2020-06-08 11:00,79,2,5000,10:56
2020-06-08 11:05,79,2,5000,10:56
2020-06-08 11:10,79,2,5000,10:56
2020-06-08 11:15,85,2,5000,11:11
2020-06-08 11:20,89,2,5000,11:19
2020-06-08 11:25,89,2,5000,11:19
2020-06-08 11:30,89,2,5000,11:19
2020-06-08 11:35,95,2,5000,11:31
2020-06-08 11:40,95,2,5000,11:31
2020-06-08 11:45,101,2,5000,11:40
2020-06-08 11:50,105,2,5000,11:49
2020-06-08 11:55,107,2,5000,11:53
2020-06-08 12:00,107,2,5000,11:53
2020-06-08 12:05,107,2,5000,11:53
2020-06-08 12:10,107,2,5000,11:53
2020-06-08 12:15,107,2,5000,11:53
2020-06-08 12:20,107,2,5000,11:53
2020-06-08 12:25,107,2,5000,11:53
2020-06-08 12:30,107,2,5000,11:53
2020-06-08 12:35,107,2,5000,11:53
2020-06-08 12:40,107,2,5000,11:53
2020-06-08 12:45,107,2,5000,11:53
2020-06-08 12:50,107,2,5000,11:53
2020-06-08 12:55,107,2,5000,11:53
2020-06-08 13:00,107,2,5000,11:53
2020-06-08 13:05,139,2,5000,13:03
2020-06-08 13:10,143,2,5000,13:09
2020-06-08 13:15,143,2,5000,13:11
2020-06-08 13:20,147,2,5000,13:16
2020-06-08 13:25,147,2,5000,13:16
2020-06-08 13:30,147,2,5000,13:16
2020-06-08 13:35,153,2,5000,13:31
2020-06-08 13:40,157,2,5000,13:37
2020-06-08 13:45,159,2,5000,13:40
2020-06-08 13:50,159,2,5000,13:40
2020-06-08 13:55,164,2,5000,13:52
2020-06-08 14:00,166,2,5000,13:58
2020-06-08 14:05,166,2,5000,13:58
2020-06-08 14:10,166,2,5000,13:58
2020-06-08 14:15,174,2,5000,14:13
2020-06-08 14:20,176,2,5000,14:19
2020-06-08 14:25,178,2,5000,14:23
2020-06-08 14:30,180,2,5000,14:26
2020-06-08 14:35,180,2,5000,14:26
2020-06-08 14:40,180,2,5000,14:26
2020-06-08 14:45,187,2,5000,14:43
2020-06-08 14:50,191,2,5000,14:48
2020-06-08 14:55,191,2,5000,14:48
2020-06-08 15:00,195,2,5000,14:59
2020-06-08 15:05,195,2,5000,14:59
2020-06-08 15:10,195,2,5000,14:59
2020-06-08 15:15,195,2,5000,14:59
2020-06-08 15:20,195,2,5000,14:59
2020-06-08 15:25,195,2,5000,14:59
2020-06-08 15:30,208,2,5000,15:29
2020-06-08 15:35,210,2,5000,15:34
2020-06-08 15:40,212,2,5000,15:39
2020-06-08 15:45,216,2,5000,15:44
2020-06-08 15:50,218,2,5000,15:49
2020-06-08 15:55,219,2,5000,15:54
2020-06-08 16:00,221,2,5000,15:59
2020-06-08 16:05,223,2,5000,16:04
2020-06-08 16:10,224,2,5000,16:09
2020-06-08 16:15,225,2,5000,16:14
2020-06-08 16:20,226,2,5000,16:19
2020-06-08 16:25,228,2,5000,16:24
2020-06-08 16:30,229,2,5000,16:29
2020-06-08 16:35,230,2,5000,16:34
2020-06-08 16:40,231,2,5000,16:39
2020-06-08 16:47,233,2,5000,16:46
2020-06-08 16:50,234,2,5000,16:49
2020-06-08 16:55,235,2,5000,16:54
2020-06-08 17:00,236,2,5000,16:59
2020-06-08 17:05,239,2,5000,17:04
2020-06-08 17:10,240,2,5000,17:09
2020-06-08 17:15,241,2,5000,17:14
2020-06-08 17:20,242,2,5000,17:19
2020-06-08 17:25,244,2,5000,17:24
2020-06-08 17:30,245,2,5000,17:28
2020-06-08 17:35,246,2,5000,17:34
2020-06-08 17:40,247,2,5000,17:39
2020-06-08 17:45,248,2,5000,17:44
2020-06-08 17:50,248,2,5000,17:49
2020-06-08 17:55,248,2,5000,17:54
2020-06-08 18:00,248,2,5000,17:59
