Datum und Uhrzeit,Anzahl wartender Personen,durchschnittliche Wartezeit in Minuten,nächste Nummer,letzte Aktualisierung
2019-10-31 08:05,0,5,,07:59
2019-10-31 08:10,2,4,106,08:04
2019-10-31 08:15,2,4,110,08:09
2019-10-31 08:20,3,3,116,08:12
2019-10-31 08:25,4,3,118,08:18
2019-10-31 08:30,4,3,119,08:23
2019-10-31 08:35,1,4,122,08:28
2019-10-31 08:40,1,5,125,08:33
2019-10-31 08:45,1,4,129,08:39
2019-10-31 08:50,0,4,,08:42
2019-10-31 08:55,3,4,132,08:49
2019-10-31 09:00,0,4,,08:53
2019-10-31 09:05,1,4,136,08:57
2019-10-31 09:10,1,4,140,09:03
2019-10-31 09:15,1,3,144,09:09
2019-10-31 09:20,2,3,145,09:14
2019-10-31 09:25,2,3,146,09:19
2019-10-31 09:30,5,3,150,09:24
2019-10-31 09:35,8,3,150,09:29
2019-10-31 09:40,12,4,152,09:34
2019-10-31 09:45,14,4,72,09:37
2019-10-31 09:55,11,12,160,09:49
2019-10-31 10:00,14,11,160,09:53
2019-10-31 10:05,21,13,163,09:59
2019-10-31 10:05,21,13,163,09:59
2019-10-31 10:10,23,15,166,10:04
2019-10-31 10:15,21,17,168,10:09
2019-10-31 10:20,26,16,168,10:14
2019-10-31 10:25,29,16,168,10:18
2019-10-31 10:30,30,15,169,10:23
2019-10-31 10:35,32,15,78,10:28
2019-10-31 10:40,33,16,170,10:34
2019-10-31 10:45,32,27,174,10:38
2019-10-31 10:50,29,36,177,10:43
2019-10-31 10:55,24,40,185,10:49
2019-10-31 11:00,22,40,189,10:53
2019-10-31 11:05,20,37,71,10:55
2019-10-31 11:10,11,22,204,11:04
2019-10-31 11:15,9,16,207,11:08
2019-10-31 11:20,7,13,211,11:13
2019-10-31 11:25,3,11,217,11:19
2019-10-31 11:30,3,6,221,11:24
2019-10-31 11:35,1,3,225,11:28
2019-10-31 11:40,5,3,227,11:34
2019-10-31 11:45,9,3,230,11:39
2019-10-31 11:50,8,3,231,11:44
2019-10-31 11:55,11,4,233,11:49
2019-10-31 12:00,11,5,234,11:54
2019-10-31 12:05,10,8,236,11:59
2019-10-31 12:10,11,10,237,12:04
2019-10-31 12:15,11,13,239,12:09
2019-10-31 12:20,13,14,39,12:13
2019-10-31 12:25,12,15,241,12:19
2019-10-31 12:30,12,17,244,12:22
2019-10-31 12:35,10,18,246,12:27
2019-10-31 12:40,13,16,246,12:34
2019-10-31 12:45,13,16,246,12:37
2019-10-31 12:50,15,18,248,12:44
2019-10-31 12:55,17,23,251,12:49
2019-10-31 13:00,17,24,114,12:53
2019-10-31 13:05,15,24,253,12:56
2019-10-31 13:10,18,28,255,13:04
2019-10-31 13:15,15,23,258,13:09
2019-10-31 13:20,13,27,261,13:14
2019-10-31 13:25,10,26,265,13:18
2019-10-31 13:30,13,23,266,13:23
2019-10-31 13:35,17,20,266,13:28
2019-10-31 13:40,13,22,271,13:34
2019-10-31 13:45,16,20,271,13:39
2019-10-31 13:50,17,20,272,13:43
2019-10-31 13:55,15,19,274,13:49
2019-10-31 14:00,16,20,275,13:53
2019-10-31 14:05,12,22,280,13:59
2019-10-31 14:10,12,25,283,14:04
2019-10-31 14:15,13,25,81,14:07
2019-10-31 14:20,17,23,284,14:12
2019-10-31 14:25,13,21,289,14:18
2019-10-31 14:30,10,17,292,14:22
2019-10-31 14:35,8,10,297,14:27
2019-10-31 14:40,4,8,304,14:33
2019-10-31 14:45,6,6,305,14:39
2019-10-31 14:50,7,5,308,14:44
2019-10-31 14:55,5,5,313,14:48
2019-10-31 15:00,5,4,128,14:51
2019-10-31 15:05,11,3,90,14:58
2019-10-31 15:10,5,5,323,15:04
2019-10-31 15:15,4,6,325,15:09
2019-10-31 15:20,2,4,330,15:13
2019-10-31 15:30,0,3,,15:24
2019-10-31 15:35,0,4,,15:29
2019-10-31 15:40,4,4,169,15:34
2019-10-31 15:45,11,5,342,15:39
2019-10-31 15:50,8,5,346,15:44
2019-10-31 15:55,9,5,348,15:49
2019-10-31 16:00,8,6,351,15:54
2019-10-31 16:05,8,7,353,15:58
2019-10-31 16:10,9,7,354,16:04
2019-10-31 16:15,7,9,358,16:09
2019-10-31 16:20,6,9,360,16:14
2019-10-31 16:25,8,9,126,16:15
2019-10-31 16:30,6,11,362,16:24
2019-10-31 16:35,7,10,363,16:29
2019-10-31 16:40,9,12,365,16:34
2019-10-31 16:45,11,12,365,16:38
2019-10-31 16:50,9,15,369,16:43
2019-10-31 16:55,10,13,369,16:49
2019-10-31 17:00,13,13,116,16:54
2019-10-31 17:05,13,13,372,16:59
2019-10-31 17:10,12,14,374,17:04
2019-10-31 17:15,17,14,46,17:06
2019-10-31 17:20,16,19,376,17:14
2019-10-31 17:25,19,18,377,17:19
2019-10-31 17:30,19,20,379,17:22
2019-10-31 17:35,17,22,383,17:29
2019-10-31 17:40,15,21,385,17:32
2019-10-31 17:50,12,25,391,17:43
2019-10-31 17:55,8,26,395,17:47
2019-10-31 18:00,4,26,399,17:52
2019-10-31 18:00,4,26,399,17:52
