Datum und Uhrzeit,Anzahl wartender Personen,durchschnittliche Wartezeit in Minuten,nächste Nummer,letzte Aktualisierung
2020-10-19 08:05,2,9,105,08:04
2020-10-19 08:10,2,7,108,08:09
2020-10-19 08:15,2,7,111,08:14
2020-10-19 08:20,3,3,114,08:19
2020-10-19 08:25,5,3,114,08:24
2020-10-19 08:30,5,5,115,08:29
2020-10-19 08:35,6,6,5009,08:34
2020-10-19 08:40,2,9,119,08:39
2020-10-19 08:45,4,9,121,08:44
2020-10-19 08:50,4,9,5014,08:49
2020-10-19 08:55,3,7,126,08:54
2020-10-19 09:00,5,7,128,08:59
2020-10-19 09:05,2,6,135,09:04
2020-10-19 09:10,2,5,137,09:09
2020-10-19 09:15,0,4,,09:14
2020-10-19 09:20,0,2,,09:19
2020-10-19 09:25,3,2,150,09:24
2020-10-19 09:30,1,2,155,09:29
2020-10-19 09:35,1,2,159,09:34
2020-10-19 09:40,4,2,5032,09:39
2020-10-19 09:45,6,3,161,09:44
2020-10-19 09:50,2,5,167,09:49
2020-10-19 09:55,2,5,170,09:54
2020-10-19 10:00,5,5,5043,09:59
2020-10-19 10:05,2,4,175,10:04
2020-10-19 10:10,2,4,177,10:09
2020-10-19 10:15,0,3,,10:14
2020-10-19 10:20,0,2,,10:19
2020-10-19 10:25,2,2,189,10:24
2020-10-19 10:30,4,2,192,10:29
2020-10-19 10:35,6,3,194,10:34
2020-10-19 10:40,5,6,197,10:39
2020-10-19 10:45,3,8,199,10:44
2020-10-19 10:50,6,7,200,10:49
2020-10-19 10:55,3,7,203,10:54
2020-10-19 11:00,6,8,206,10:59
2020-10-19 11:05,6,6,208,11:04
2020-10-19 11:10,9,6,5089,11:09
2020-10-19 11:15,4,9,213,11:14
2020-10-19 11:20,5,11,214,11:19
2020-10-19 11:25,4,10,218,11:24
2020-10-19 11:30,5,7,222,11:29
2020-10-19 11:35,8,6,5105,11:34
2020-10-19 11:40,6,7,226,11:39
2020-10-19 11:45,6,8,230,11:44
2020-10-19 11:50,5,9,232,11:49
2020-10-19 11:55,5,9,5116,11:54
2020-10-19 12:00,6,8,237,11:59
2020-10-19 12:05,3,9,240,12:04
2020-10-19 12:10,1,8,245,12:09
2020-10-19 12:15,4,9,246,12:14
2020-10-19 12:20,3,7,248,12:19
2020-10-19 12:25,4,7,251,12:24
2020-10-19 12:30,4,7,253,12:29
2020-10-19 12:35,2,8,256,12:34
2020-10-19 12:40,3,8,257,12:39
2020-10-19 12:45,1,9,261,12:44
2020-10-19 12:50,3,8,264,12:49
2020-10-19 12:55,2,3,270,12:54
2020-10-19 13:00,0,2,,12:59
2020-10-19 13:05,0,2,,13:04
2020-10-19 13:10,0,2,,13:09
2020-10-19 13:15,1,2,286,13:14
2020-10-19 13:20,1,2,290,13:19
2020-10-19 13:25,2,2,295,13:24
2020-10-19 13:30,4,2,296,13:29
2020-10-19 13:35,5,3,297,13:34
2020-10-19 13:40,2,6,301,13:39
2020-10-19 13:45,4,7,302,13:44
2020-10-19 13:50,2,9,305,13:49
2020-10-19 13:55,2,9,307,13:54
2020-10-19 14:00,2,7,311,13:59
2020-10-19 14:05,2,6,313,14:04
2020-10-19 14:10,2,6,315,14:09
2020-10-19 14:15,2,5,318,14:14
2020-10-19 14:20,5,5,319,14:19
2020-10-19 14:25,3,6,323,14:24
2020-10-19 14:30,3,5,325,14:29
2020-10-19 14:35,5,6,326,14:34
2020-10-19 14:40,6,7,328,14:39
2020-10-19 14:45,5,8,330,14:44
2020-10-19 14:50,3,10,332,14:49
2020-10-19 14:55,7,11,334,14:54
2020-10-19 15:00,8,11,334,14:59
2020-10-19 15:05,9,13,335,15:04
2020-10-19 15:10,5,15,339,15:09
2020-10-19 15:15,5,17,342,15:14
2020-10-19 15:20,6,13,343,15:19
2020-10-19 15:25,6,9,346,15:24
2020-10-19 15:30,7,8,348,15:29
2020-10-19 15:35,8,10,349,15:34
2020-10-19 15:40,6,12,351,15:39
2020-10-19 15:45,6,16,355,15:44
2020-10-19 15:50,7,17,357,15:49
2020-10-19 15:55,6,17,358,15:54
2020-10-19 16:00,7,17,360,15:59
2020-10-19 16:05,8,16,364,16:04
2020-10-19 16:10,8,16,365,16:09
2020-10-19 16:15,7,14,366,16:14
2020-10-19 16:20,8,15,369,16:19
2020-10-19 16:25,8,14,371,16:24
2020-10-19 16:30,8,17,374,16:29
2020-10-19 16:35,10,17,375,16:34
2020-10-19 16:40,9,17,379,16:39
2020-10-19 16:45,9,16,381,16:44
2020-10-19 16:50,7,16,384,16:49
2020-10-19 16:55,5,16,389,16:54
2020-10-19 17:00,4,14,392,16:59
2020-10-19 17:05,3,13,394,17:04
2020-10-19 17:10,8,12,396,17:09
2020-10-19 17:15,5,9,400,17:15
2020-10-19 17:20,4,9,403,17:19
2020-10-19 17:25,3,7,5260,17:24
2020-10-19 17:30,0,8,,17:29
2020-10-19 17:35,1,7,411,17:34
2020-10-19 17:40,0,6,,17:40
2020-10-19 17:45,0,6,,17:44
2020-10-19 17:50,0,6,,17:49
2020-10-19 17:55,0,6,,17:54
2020-10-19 18:00,0,6,,17:59
