Datum und Uhrzeit,Anzahl wartender Personen,durchschnittliche Wartezeit in Minuten,nächste Nummer,letzte Aktualisierung
2019-09-24 08:05,2,5,105,07:59
2019-09-24 08:10,0,4,,08:03
2019-09-24 08:15,1,4,110,08:07
2019-09-24 08:20,3,4,110,08:12
2019-09-24 08:25,3,4,112,08:19
2019-09-24 08:30,5,4,112,08:24
2019-09-24 08:35,5,6,39,08:30
2019-09-24 08:40,6,6,39,08:34
2019-09-24 08:45,6,7,71,08:40
2019-09-24 08:50,4,9,119,08:44
2019-09-24 08:55,6,8,79,08:50
2019-09-24 09:00,7,8,79,08:54
2019-09-24 09:05,9,8,93,08:59
2019-09-24 09:10,10,9,121,09:04
2019-09-24 09:15,12,9,122,09:07
2019-09-24 09:20,12,9,123,09:13
2019-09-24 09:25,15,12,41,09:20
2019-09-24 09:30,16,12,125,09:24
2019-09-24 09:35,17,15,61,09:27
2019-09-24 09:40,19,14,127,09:34
2019-09-24 09:45,20,15,128,09:39
2019-09-24 09:50,21,13,128,09:44
2019-09-24 09:55,19,22,59,09:50
2019-09-24 10:00,17,29,9,09:55
2019-09-24 10:05,15,31,5,10:00
2019-09-24 10:10,12,30,143,10:04
2019-09-24 10:15,9,26,147,10:07
2019-09-24 10:20,7,14,152,10:15
2019-09-24 10:25,9,14,153,10:19
2019-09-24 10:30,11,12,155,10:24
2019-09-24 10:35,14,11,156,10:28
2019-09-24 10:40,16,12,84,10:35
2019-09-24 10:45,15,15,11,10:40
2019-09-24 10:50,11,16,167,10:44
2019-09-24 10:55,11,17,100,10:50
2019-09-24 11:00,9,15,173,10:51
2019-09-24 11:05,13,15,24,11:00
2019-09-24 11:10,15,12,28,11:05
2019-09-24 11:15,12,14,182,11:09
2019-09-24 11:20,14,13,184,11:13
2019-09-24 11:25,13,13,186,11:19
2019-09-24 11:30,20,11,113,11:25
2019-09-24 11:35,19,11,189,11:29
2019-09-24 11:40,19,15,193,11:34
2019-09-24 11:45,16,20,54,11:40
2019-09-24 11:50,15,20,53,11:45
2019-09-24 11:55,15,18,164,11:50
2019-09-24 12:00,17,16,204,11:54
2019-09-24 12:05,21,19,4,12:00
2019-09-24 12:10,17,21,7,12:05
2019-09-24 12:15,17,22,68,12:10
2019-09-24 12:20,16,20,214,12:14
2019-09-24 12:25,16,22,216,12:19
2019-09-24 12:30,18,22,55,12:25
2019-09-24 12:35,19,22,55,12:29
2019-09-24 12:40,20,21,52,12:35
2019-09-24 12:45,15,25,223,12:39
2019-09-24 12:50,15,28,226,12:44
2019-09-24 12:55,15,29,229,12:48
2019-09-24 13:00,14,29,131,12:55
2019-09-24 13:05,13,23,235,12:59
2019-09-24 13:10,15,19,235,13:02
2019-09-24 13:15,15,20,168,13:10
2019-09-24 13:20,17,20,149,13:15
2019-09-24 13:25,14,19,243,13:18
2019-09-24 13:30,17,19,44,13:25
2019-09-24 13:35,14,18,248,13:29
2019-09-24 13:40,13,21,112,13:35
2019-09-24 13:45,13,21,252,13:37
2019-09-24 13:50,13,21,254,13:43
2019-09-24 13:55,14,22,116,13:50
2019-09-24 14:00,13,21,257,13:53
2019-09-24 14:05,12,22,259,13:56
2019-09-24 14:10,11,27,21,14:05
2019-09-24 14:15,11,24,263,14:06
2019-09-24 14:20,10,24,268,14:14
2019-09-24 14:25,13,18,268,14:19
2019-09-24 14:30,13,17,75,14:25
2019-09-24 14:35,11,15,1,14:30
2019-09-24 14:40,13,13,135,14:35
2019-09-24 14:45,11,10,275,14:39
2019-09-24 14:50,11,10,276,14:42
2019-09-24 14:55,10,10,277,14:49
2019-09-24 15:00,10,16,280,14:55
2019-09-24 15:05,10,20,281,15:00
2019-09-24 15:10,12,22,77,15:05
2019-09-24 15:15,12,15,284,15:08
2019-09-24 15:20,9,19,287,15:14
2019-09-24 15:25,11,16,110,15:20
2019-09-24 15:30,13,14,126,15:25
2019-09-24 15:35,16,14,126,15:29
2019-09-24 15:40,13,15,124,15:35
2019-09-24 15:45,13,13,296,15:39
2019-09-24 15:50,12,14,128,15:45
2019-09-24 15:55,17,14,128,15:49
2019-09-24 16:00,18,11,302,15:54
2019-09-24 16:05,24,12,130,16:00
2019-09-24 16:10,25,13,142,16:03
2019-09-24 16:15,24,10,8,16:10
2019-09-24 16:20,24,15,305,16:14
2019-09-24 16:25,26,19,171,16:20
2019-09-24 16:30,28,19,171,16:22
2019-09-24 16:35,29,19,133,16:29
2019-09-24 16:40,29,18,307,16:33
2019-09-24 16:45,26,27,310,16:39
2019-09-24 16:50,25,25,311,16:43
2019-09-24 16:55,21,46,316,16:49
2019-09-24 17:00,22,46,90,16:51
2019-09-24 17:05,20,48,320,16:59
2019-09-24 17:10,19,50,60,17:05
2019-09-24 17:15,17,49,86,17:10
2019-09-24 17:20,11,49,74,17:15
2019-09-24 17:25,11,42,23,17:20
2019-09-24 17:30,10,39,337,17:24
2019-09-24 17:35,10,29,48,17:30
2019-09-24 17:40,8,20,341,17:34
2019-09-24 17:45,6,21,343,17:39
2019-09-24 17:50,4,19,346,17:43
2019-09-24 17:55,1,17,350,17:47
2019-09-24 18:00,0,17,,17:50
