Datum und Uhrzeit,Anzahl wartender Personen,durchschnittliche Wartezeit in Minuten,nächste Nummer,letzte Aktualisierung
2020-05-19 08:05,1,2,188,08:04
2020-05-19 08:10,0,2,,08:09
2020-05-19 08:15,1,2,7,08:12
2020-05-19 08:20,0,2,,08:18
2020-05-19 08:25,2,2,50,08:25
2020-05-19 08:30,3,2,114,08:29
2020-05-19 08:35,3,2,170,08:34
2020-05-19 08:40,0,4,,08:39
2020-05-19 08:45,2,4,77,08:44
2020-05-19 08:50,2,4,259,08:49
2020-05-19 08:55,2,4,259,08:49
2020-05-19 09:00,0,4,,08:59
2020-05-19 09:05,4,4,175,09:04
2020-05-19 09:10,4,5,60,09:08
2020-05-19 09:15,4,5,65,09:15
2020-05-19 09:20,2,5,130,09:17
2020-05-19 09:25,3,6,240,09:24
2020-05-19 09:30,2,5,130,09:29
2020-05-19 09:35,1,7,136,09:34
2020-05-19 09:40,1,5,136,09:38
2020-05-19 09:45,2,6,206,09:44
2020-05-19 09:50,2,6,96,09:49
2020-05-19 09:55,1,3,204,09:54
2020-05-19 10:00,1,4,233,09:58
2020-05-19 10:05,1,3,150,10:03
2020-05-19 10:10,1,3,198,10:10
2020-05-19 10:15,0,2,,10:13
2020-05-19 10:20,0,2,,10:18
2020-05-19 10:25,2,2,104,10:24
2020-05-19 10:30,2,2,195,10:28
2020-05-19 10:35,2,2,243,10:33
2020-05-19 10:40,1,2,250,10:37
2020-05-19 10:45,2,2,128,10:45
2020-05-19 10:50,0,2,,10:50
2020-05-19 10:55,1,2,181,10:54
2020-05-19 11:00,0,2,,10:58
2020-05-19 11:05,3,2,237,11:04
2020-05-19 11:10,2,3,189,11:09
2020-05-19 11:15,3,3,192,11:14
2020-05-19 11:20,2,3,196,11:19
2020-05-19 11:25,1,3,199,11:23
2020-05-19 11:30,0,3,,11:29
2020-05-19 11:35,2,3,61,11:32
2020-05-19 11:40,0,3,,11:39
2020-05-19 11:45,1,2,269,11:44
2020-05-19 11:50,1,2,282,11:49
2020-05-19 11:55,0,2,,11:54
2020-05-19 12:00,0,2,,11:58
2020-05-19 12:05,2,2,257,12:04
2020-05-19 12:10,0,2,,12:09
2020-05-19 12:15,0,2,,12:13
2020-05-19 12:20,2,2,232,12:20
2020-05-19 12:25,0,2,,12:23
2020-05-19 12:30,1,2,242,12:29
2020-05-19 12:35,1,2,247,12:34
2020-05-19 12:40,0,2,,12:37
2020-05-19 12:45,2,2,10,12:44
2020-05-19 12:50,1,2,245,12:49
2020-05-19 12:55,1,2,262,12:54
2020-05-19 13:00,0,2,,12:58
2020-05-19 13:05,0,2,,13:04
2020-05-19 13:10,2,2,146,13:09
2020-05-19 13:15,0,2,,13:13
2020-05-19 13:20,3,2,280,13:18
2020-05-19 13:25,5,3,152,13:25
2020-05-19 13:30,2,4,288,13:30
2020-05-19 13:35,3,4,279,13:34
2020-05-19 13:40,1,5,288,13:39
2020-05-19 13:45,1,5,154,13:44
2020-05-19 13:50,4,2,71,13:49
2020-05-19 13:55,3,2,159,13:53
2020-05-19 14:00,3,3,298,13:59
2020-05-19 14:05,2,3,43,14:05
2020-05-19 14:10,0,2,,14:09
2020-05-19 14:15,2,2,181,14:12
2020-05-19 14:20,2,2,182,14:17
2020-05-19 14:25,4,2,132,14:24
2020-05-19 14:30,2,3,325,14:29
2020-05-19 14:35,1,4,328,14:34
2020-05-19 14:40,0,2,,14:39
2020-05-19 14:45,2,2,155,14:45
2020-05-19 14:50,1,2,303,14:49
2020-05-19 14:55,1,2,330,14:54
2020-05-19 15:00,2,2,158,14:56
2020-05-19 15:05,2,2,85,15:05
2020-05-19 15:10,1,2,360,15:10
2020-05-19 15:15,0,2,,15:15
2020-05-19 15:20,2,2,66,15:20
2020-05-19 15:25,2,2,112,15:24
2020-05-19 15:30,2,2,98,15:28
2020-05-19 15:35,2,2,383,15:35
2020-05-19 15:40,2,2,386,15:38
2020-05-19 15:45,0,3,,15:43
2020-05-19 15:50,3,3,86,15:48
2020-05-19 15:55,4,2,396,15:54
2020-05-19 16:00,0,3,,15:58
2020-05-19 16:05,0,3,,16:02
2020-05-19 16:10,0,3,,16:07
2020-05-19 16:15,3,3,99,16:13
2020-05-19 16:20,5,3,99,16:20
2020-05-19 16:25,4,3,68,16:24
2020-05-19 16:30,4,5,59,16:28
2020-05-19 16:35,3,7,411,16:34
2020-05-19 16:40,3,7,411,16:39
2020-05-19 16:45,2,8,415,16:44
2020-05-19 16:50,4,8,415,16:47
2020-05-19 16:55,3,7,418,16:54
2020-05-19 17:00,5,7,49,16:59
2020-05-19 17:05,4,7,418,17:01
2020-05-19 17:10,5,7,33,17:08
2020-05-19 17:15,4,5,418,17:14
2020-05-19 17:20,2,12,425,17:19
2020-05-19 17:25,3,12,31,17:24
2020-05-19 17:30,3,10,426,17:29
2020-05-19 17:35,1,5,14,17:34
2020-05-19 17:40,2,5,14,17:36
2020-05-19 17:45,0,6,,17:41
2020-05-19 17:50,0,6,,17:41
2020-05-19 17:55,0,6,,17:54
2020-05-19 18:00,0,6,,17:59
