Datum und Uhrzeit,Anzahl wartender Personen,durchschnittliche Wartezeit in Minuten,nächste Nummer,letzte Aktualisierung
2021-01-07 08:05,0,2,,08:01
2021-01-07 08:10,0,2,,08:09
2021-01-07 08:15,0,2,,08:14
2021-01-07 08:20,0,2,,08:14
2021-01-07 08:25,0,2,,08:21
2021-01-07 08:30,0,2,,08:29
2021-01-07 08:35,0,2,,08:32
2021-01-07 08:40,0,2,,08:32
2021-01-07 08:45,0,2,,08:32
2021-01-07 08:50,0,2,,08:32
2021-01-07 08:55,0,2,,08:32
2021-01-07 09:00,0,2,,08:32
2021-01-07 09:05,0,2,,09:01
2021-01-07 09:10,0,2,,09:01
2021-01-07 09:15,0,2,,09:12
2021-01-07 09:20,0,2,,09:12
2021-01-07 09:25,0,2,,09:12
2021-01-07 09:30,0,2,,09:12
2021-01-07 09:35,0,2,,09:12
2021-01-07 09:40,0,2,,09:39
2021-01-07 09:45,0,2,,09:39
2021-01-07 09:50,0,2,,09:49
2021-01-07 09:55,0,2,,09:54
2021-01-07 10:00,0,2,,09:56
2021-01-07 10:05,0,2,,09:56
2021-01-07 10:10,0,2,,09:56
2021-01-07 10:15,0,2,,10:14
2021-01-07 10:20,0,2,,10:14
2021-01-07 10:25,0,2,,10:20
2021-01-07 10:30,0,2,,10:20
2021-01-07 10:35,0,2,,10:32
2021-01-07 10:40,0,2,,10:32
2021-01-07 10:45,0,2,,10:43
2021-01-07 10:50,0,2,,10:43
2021-01-07 10:55,0,2,,10:53
2021-01-07 11:00,0,2,,10:58
2021-01-07 11:05,0,2,,10:58
2021-01-07 11:10,0,2,,10:58
2021-01-07 11:15,0,2,,11:14
2021-01-07 11:20,0,2,,11:14
2021-01-07 11:25,0,2,,11:21
2021-01-07 11:30,0,2,,11:21
2021-01-07 11:35,0,2,,11:33
2021-01-07 11:40,0,2,,11:37
2021-01-07 11:45,0,2,,11:37
2021-01-07 11:50,0,2,,11:37
2021-01-07 11:55,0,2,,11:53
2021-01-07 12:00,0,2,,11:56
2021-01-07 12:05,0,2,,11:56
2021-01-07 12:10,0,2,,11:56
2021-01-07 12:15,0,2,,12:10
2021-01-07 12:20,0,2,,12:15
2021-01-07 12:25,0,2,,12:15
2021-01-07 12:30,0,2,,12:15
2021-01-07 12:35,0,2,,12:32
2021-01-07 12:40,0,2,,12:38
2021-01-07 12:45,0,2,,12:38
2021-01-07 12:50,0,2,,12:38
2021-01-07 12:55,0,2,,12:38
2021-01-07 13:00,0,2,,12:56
2021-01-07 13:05,0,2,,13:04
2021-01-07 13:40,0,2,,13:30
2021-01-07 13:45,0,2,,13:30
2021-01-07 13:50,0,2,,13:48
