Datum und Uhrzeit,Anzahl wartender Personen,durchschnittliche Wartezeit in Minuten,nächste Nummer,letzte Aktualisierung
2020-04-15 08:05,0,2,,07:07
2020-04-15 08:10,1,2,4,08:00
2020-04-15 08:15,1,2,4,08:00
2020-04-15 08:20,1,2,4,08:00
2020-04-15 08:25,2,2,4,08:16
2020-04-15 08:30,2,2,4,08:16
2020-04-15 08:35,2,2,4,08:26
2020-04-15 08:40,3,2,4,08:30
2020-04-15 08:45,3,2,4,08:30
2020-04-15 08:50,3,2,4,08:30
2020-04-15 08:55,4,2,4,08:45
2020-04-15 09:00,4,2,4,08:45
2020-04-15 09:05,4,2,4,08:45
2020-04-15 09:10,5,2,4,09:00
2020-04-15 09:15,5,2,4,09:00
2020-04-15 09:20,5,2,4,09:00
2020-04-15 09:25,6,2,4,09:15
2020-04-15 09:30,6,2,4,09:15
2020-04-15 09:35,6,2,4,09:15
2020-04-15 09:40,7,2,4,09:31
2020-04-15 09:45,7,2,4,09:31
2020-04-15 09:50,7,2,4,09:31
2020-04-15 09:55,8,2,4,09:46
2020-04-15 10:00,8,2,4,09:46
2020-04-15 10:05,8,2,4,09:46
2020-04-15 10:10,9,2,4,10:00
2020-04-15 10:15,9,2,4,10:00
2020-04-15 10:20,9,2,4,10:00
2020-04-15 10:25,10,2,4,10:16
2020-04-15 10:30,10,2,4,10:16
2020-04-15 10:35,10,2,4,10:16
2020-04-15 10:40,1,80,9,10:30
2020-04-15 10:45,1,80,9,10:30
2020-04-15 10:50,1,80,9,10:38
2020-04-15 10:55,2,80,9,10:46
2020-04-15 11:00,2,80,9,10:46
2020-04-15 11:05,2,80,9,10:46
2020-04-15 11:10,3,80,9,11:00
2020-04-15 11:15,3,80,9,11:00
2020-04-15 11:20,3,80,9,11:00
2020-04-15 11:25,4,80,9,11:15
2020-04-15 11:30,4,80,9,11:15
2020-04-15 11:35,4,80,9,11:15
2020-04-15 11:40,5,80,9,11:30
2020-04-15 11:45,5,80,9,11:30
2020-04-15 11:50,5,80,9,11:30
2020-04-15 11:55,6,80,9,11:46
2020-04-15 12:00,6,80,9,11:46
2020-04-15 12:05,6,80,9,11:46
2020-04-15 12:10,7,80,9,12:00
2020-04-15 12:15,7,80,9,12:00
2020-04-15 12:20,7,80,9,12:00
2020-04-15 12:25,8,80,9,12:16
2020-04-15 12:30,8,80,9,12:16
2020-04-15 12:35,8,80,9,12:25
2020-04-15 12:40,9,80,9,12:31
2020-04-15 12:45,9,80,9,12:31
2020-04-15 12:50,9,80,9,12:41
2020-04-15 12:55,10,80,9,12:45
2020-04-15 13:00,10,80,9,12:45
2020-04-15 13:05,10,80,9,12:45
2020-04-15 13:10,11,80,9,13:00
2020-04-15 13:15,0,73,,13:06
2020-04-15 13:20,0,73,,13:11
2020-04-15 13:25,1,73,30,13:15
2020-04-15 13:30,1,73,30,13:15
2020-04-15 13:35,1,73,30,13:15
2020-04-15 13:40,2,73,30,13:30
2020-04-15 13:45,2,73,30,13:30
2020-04-15 13:50,2,73,30,13:30
2020-04-15 13:55,3,73,30,13:45
2020-04-15 14:00,3,73,30,13:45
2020-04-15 14:05,3,73,30,13:45
2020-04-15 14:10,4,73,30,14:00
2020-04-15 14:15,4,73,30,14:00
2020-04-15 14:20,4,73,30,14:00
2020-04-15 14:25,5,73,30,14:17
2020-04-15 14:30,5,73,30,14:17
2020-04-15 14:35,5,73,30,14:17
2020-04-15 14:40,6,73,30,14:30
2020-04-15 14:45,6,73,30,14:30
2020-04-15 14:50,6,73,30,14:30
2020-04-15 14:55,7,73,30,14:46
2020-04-15 15:00,7,73,30,14:46
2020-04-15 15:05,0,46,,14:56
2020-04-15 15:10,1,46,19,15:01
2020-04-15 15:15,1,46,19,15:01
2020-04-15 15:20,1,46,19,15:01
2020-04-15 15:25,2,46,19,15:16
2020-04-15 15:30,2,46,19,15:19
2020-04-15 15:35,2,46,19,15:19
2020-04-15 15:40,1,45,23,15:30
2020-04-15 15:45,1,45,23,15:30
2020-04-15 15:52,1,45,23,15:30
2020-04-15 15:55,2,45,23,15:45
2020-04-15 16:00,2,45,23,15:45
2020-04-15 16:05,2,45,23,15:45
2020-04-15 16:10,3,45,23,16:00
2020-04-15 16:15,3,45,23,16:00
2020-04-15 16:40,5,45,23,16:30
2020-04-15 16:45,5,45,23,16:30
2020-04-15 16:50,5,45,23,16:30
2020-04-15 16:55,6,45,23,16:45
2020-04-15 17:00,6,45,23,16:45
2020-04-15 17:05,6,45,23,16:45
2020-04-15 17:10,7,45,23,17:00
2020-04-15 17:15,7,45,23,17:00
2020-04-15 17:20,8,45,23,17:11
2020-04-15 17:25,8,45,23,17:11
2020-04-15 17:30,9,45,23,17:21
2020-04-15 17:35,9,45,23,17:21
2020-04-15 17:40,10,45,23,17:30
2020-04-15 17:45,10,45,23,17:30
2020-04-15 17:50,10,45,23,17:30
2020-04-15 17:55,10,45,23,17:30
2020-04-15 18:00,10,45,23,17:30
