Datum und Uhrzeit,Anzahl wartender Personen,durchschnittliche Wartezeit in Minuten,nächste Nummer,letzte Aktualisierung
2019-11-05 08:05,5,13,109,07:58
2019-11-05 08:10,8,7,114,08:04
2019-11-05 08:15,7,3,116,08:09
2019-11-05 08:20,10,4,118,08:14
2019-11-05 08:25,10,5,119,08:19
2019-11-05 08:30,8,9,122,08:24
2019-11-05 08:35,9,10,33,08:28
2019-11-05 08:40,5,12,127,08:34
2019-11-05 08:45,5,11,128,08:38
2019-11-05 08:50,6,10,131,08:44
2019-11-05 08:55,7,9,132,08:49
2019-11-05 09:00,7,8,135,08:54
2019-11-05 09:05,7,6,135,08:58
2019-11-05 09:10,5,7,137,09:04
2019-11-05 09:15,8,7,138,09:09
2019-11-05 09:20,5,10,141,09:14
2019-11-05 09:25,4,10,146,09:19
2019-11-05 09:30,1,5,149,09:23
2019-11-05 09:35,0,3,,09:29
2019-11-05 09:40,4,3,153,09:34
2019-11-05 09:45,3,3,154,09:39
2019-11-05 09:50,3,3,156,09:44
2019-11-05 09:55,3,4,158,09:49
2019-11-05 10:00,2,4,161,09:54
2019-11-05 10:05,1,4,162,09:59
2019-11-05 10:10,5,4,162,10:02
2019-11-05 10:15,6,4,164,10:08
2019-11-05 10:20,6,5,53,10:14
2019-11-05 10:25,1,6,171,10:19
2019-11-05 10:30,3,5,173,10:24
2019-11-05 10:35,6,3,176,10:29
2019-11-05 10:40,5,2,181,10:34
2019-11-05 10:45,7,2,183,10:38
2019-11-05 10:50,7,3,185,10:44
2019-11-05 10:55,8,4,97,10:48
2019-11-05 11:00,5,7,190,10:54
2019-11-05 11:05,3,8,195,10:59
2019-11-05 11:10,0,4,,11:03
2019-11-05 11:15,1,3,201,11:09
2019-11-05 11:20,3,2,201,11:14
2019-11-05 11:25,0,3,,11:19
2019-11-05 11:30,0,3,,11:23
2019-11-05 11:35,0,2,,11:29
2019-11-05 11:40,7,3,210,11:33
2019-11-05 11:45,3,2,216,11:38
2019-11-05 11:50,3,2,219,11:44
2019-11-05 11:55,1,2,223,11:49
2019-11-05 12:00,1,2,226,11:54
2019-11-05 12:05,1,2,226,11:56
2019-11-05 12:10,6,3,229,12:04
2019-11-05 12:15,8,3,232,12:09
2019-11-05 12:20,7,3,233,12:14
2019-11-05 12:25,6,6,237,12:19
2019-11-05 12:30,9,6,237,12:24
2019-11-05 12:35,6,9,240,12:29
2019-11-05 12:40,6,9,242,12:33
2019-11-05 12:45,10,8,242,12:39
2019-11-05 12:50,12,9,243,12:43
2019-11-05 12:55,12,10,244,12:49
2019-11-05 13:00,14,9,244,12:54
2019-11-05 13:05,13,15,248,12:59
2019-11-05 13:10,13,15,249,13:02
2019-11-05 13:15,11,20,252,13:09
2019-11-05 13:20,7,19,257,13:14
2019-11-05 13:25,4,15,261,13:19
2019-11-05 13:30,6,13,263,13:23
2019-11-05 13:35,7,13,36,13:25
2019-11-05 13:40,2,9,267,13:34
2019-11-05 13:45,2,7,268,13:39
2019-11-05 13:50,2,7,269,13:40
2019-11-05 13:55,3,7,272,13:49
2019-11-05 14:00,5,6,272,13:53
2019-11-05 14:05,3,4,274,13:58
2019-11-05 14:10,4,5,277,14:03
2019-11-05 14:15,5,4,278,14:07
2019-11-05 14:20,6,5,280,14:13
2019-11-05 14:25,6,5,136,14:17
2019-11-05 14:30,4,5,284,14:22
2019-11-05 14:35,5,6,159,14:29
2019-11-05 14:40,5,7,148,14:32
2019-11-05 14:45,6,5,151,14:35
2019-11-05 14:50,8,4,140,14:41
2019-11-05 14:55,10,4,149,14:47
2019-11-05 15:00,9,6,295,14:53
2019-11-05 15:05,12,9,94,14:57
2019-11-05 15:10,14,8,170,15:04
2019-11-05 15:15,11,11,302,15:09
2019-11-05 15:20,12,12,304,15:14
2019-11-05 15:25,13,11,306,15:19
2019-11-05 15:30,15,8,306,15:24
2019-11-05 15:35,15,13,128,15:28
2019-11-05 15:40,12,14,313,15:32
2019-11-05 15:45,11,13,141,15:39
2019-11-05 15:50,11,9,316,15:44
2019-11-05 15:55,13,11,161,15:48
2019-11-05 16:00,12,12,320,15:53
2019-11-05 16:05,12,15,145,15:58
2019-11-05 16:10,13,13,52,16:02
2019-11-05 16:15,14,13,322,16:09
2019-11-05 16:20,15,14,144,16:14
2019-11-05 16:25,17,14,77,16:18
2019-11-05 16:30,21,15,325,16:24
2019-11-05 16:35,21,19,326,16:28
2019-11-05 16:40,17,27,330,16:34
2019-11-05 16:45,19,30,331,16:38
2019-11-05 16:50,19,27,335,16:44
2019-11-05 16:55,17,24,338,16:47
2019-11-05 17:00,14,25,344,16:54
2019-11-05 17:05,13,25,345,16:59
2019-11-05 17:10,13,19,346,17:03
2019-11-05 17:15,13,20,347,17:08
2019-11-05 17:20,11,23,59,17:11
2019-11-05 17:25,8,24,21,17:16
2019-11-05 17:30,8,20,357,17:22
2019-11-05 17:35,7,20,359,17:29
2019-11-05 17:40,10,18,166,17:33
2019-11-05 17:45,9,15,11,17:37
2019-11-05 17:50,5,19,364,17:44
2019-11-05 17:55,2,17,367,17:48
2019-11-05 18:00,1,16,369,17:53
