Datum und Uhrzeit,Anzahl wartender Personen,durchschnittliche Wartezeit in Minuten,nächste Nummer,letzte Aktualisierung
2020-06-29 08:05,0,3,,08:04
2020-06-29 08:10,0,2,,08:09
2020-06-29 08:15,0,2,,08:14
2020-06-29 08:20,1,2,117,08:19
2020-06-29 08:25,1,2,118,08:24
2020-06-29 08:30,0,2,,08:29
2020-06-29 08:35,0,2,,08:34
2020-06-29 08:40,0,2,,08:39
2020-06-29 08:45,0,2,,08:44
2020-06-29 08:50,0,2,,08:49
2020-06-29 08:55,1,2,139,08:54
2020-06-29 09:00,3,2,141,08:59
2020-06-29 09:05,1,3,5031,09:04
2020-06-29 09:10,0,3,,09:09
2020-06-29 09:15,1,3,155,09:14
2020-06-29 09:20,0,2,,09:19
2020-06-29 09:25,1,2,167,09:24
2020-06-29 09:30,0,2,,09:29
2020-06-29 09:35,1,2,177,09:34
2020-06-29 09:40,0,2,,09:39
2020-06-29 09:45,2,2,184,09:44
2020-06-29 09:50,1,2,189,09:49
2020-06-29 09:55,0,2,,09:54
2020-06-29 10:00,0,2,,09:59
2020-06-29 10:05,0,2,,10:05
2020-06-29 10:10,0,2,,10:09
2020-06-29 10:15,0,2,,10:14
2020-06-29 10:20,0,2,,10:19
2020-06-29 10:25,0,2,,10:24
2020-06-29 10:30,2,2,228,10:29
2020-06-29 10:35,0,2,,10:34
2020-06-29 10:40,0,2,,10:39
2020-06-29 10:45,0,2,,10:44
2020-06-29 10:50,0,2,,10:49
2020-06-29 10:55,0,2,,10:54
2020-06-29 11:00,0,2,,10:59
2020-06-29 11:05,0,2,,11:04
2020-06-29 11:10,0,2,,11:09
2020-06-29 11:15,0,2,,11:14
2020-06-29 11:20,0,2,,11:19
2020-06-29 11:25,3,2,295,11:24
2020-06-29 11:30,2,2,299,11:29
2020-06-29 11:35,0,2,,11:34
2020-06-29 11:40,0,2,,11:39
2020-06-29 11:45,0,2,,11:44
2020-06-29 11:50,1,2,318,11:49
2020-06-29 11:55,2,2,321,11:54
2020-06-29 12:00,2,2,324,11:59
2020-06-29 12:05,0,3,,12:04
2020-06-29 12:10,2,3,330,12:09
2020-06-29 12:15,2,3,335,12:14
2020-06-29 12:20,0,2,,12:19
2020-06-29 12:25,1,3,348,12:24
2020-06-29 12:30,3,2,352,12:29
2020-06-29 12:35,5,2,354,12:34
2020-06-29 12:40,1,5,359,12:39
2020-06-29 12:45,2,5,361,12:44
2020-06-29 12:50,4,4,363,12:49
2020-06-29 12:55,4,5,366,12:54
2020-06-29 13:00,3,5,369,12:59
2020-06-29 13:05,0,5,,13:04
2020-06-29 13:10,0,2,,13:09
2020-06-29 13:20,2,2,389,13:19
2020-06-29 13:25,0,2,,13:24
2020-06-29 13:30,1,2,399,13:29
2020-06-29 13:35,1,2,403,13:34
2020-06-29 13:40,0,2,,13:40
2020-06-29 13:45,2,2,415,13:44
2020-06-29 13:50,5,2,418,13:49
2020-06-29 13:55,1,4,422,13:54
2020-06-29 14:00,3,3,426,13:59
2020-06-29 14:05,3,3,429,14:04
2020-06-29 14:10,0,3,,14:09
2020-06-29 14:15,2,3,438,14:14
2020-06-29 14:20,0,3,,14:19
2020-06-29 14:25,4,3,448,14:24
2020-06-29 14:30,0,2,,14:29
2020-06-29 14:35,0,2,,14:34
2020-06-29 14:40,0,2,,14:39
2020-06-29 14:45,0,2,,14:44
2020-06-29 14:50,0,2,,14:49
2020-06-29 14:55,1,2,485,14:54
2020-06-29 15:00,0,2,,14:59
2020-06-29 15:05,0,2,,15:04
2020-06-29 15:10,0,2,,15:10
2020-06-29 15:15,0,2,,15:14
2020-06-29 15:20,1,2,511,15:19
2020-06-29 15:25,0,2,,15:24
2020-06-29 15:30,1,2,519,15:29
2020-06-29 15:35,1,2,524,15:34
2020-06-29 15:40,0,2,,15:39
2020-06-29 15:45,0,2,,15:44
2020-06-29 15:50,2,2,539,15:49
2020-06-29 15:55,0,2,,15:54
2020-06-29 16:00,4,2,544,15:59
2020-06-29 16:05,3,4,548,16:04
2020-06-29 16:10,4,4,5294,16:09
2020-06-29 16:15,5,6,554,16:14
2020-06-29 16:20,4,6,556,16:19
2020-06-29 16:25,4,7,557,16:24
2020-06-29 16:30,3,9,559,16:29
2020-06-29 16:35,4,10,561,16:34
2020-06-29 16:40,5,9,563,16:39
2020-06-29 16:45,5,8,567,16:44
2020-06-29 16:50,3,7,570,16:49
2020-06-29 16:55,1,7,573,16:54
2020-06-29 17:00,3,7,574,16:59
2020-06-29 17:05,2,7,577,17:04
2020-06-29 17:10,2,6,580,17:09
2020-06-29 17:15,1,5,582,17:14
2020-06-29 17:20,5,5,585,17:19
2020-06-29 17:25,2,4,589,17:24
2020-06-29 17:30,1,4,592,17:29
2020-06-29 17:35,1,4,596,17:34
2020-06-29 17:40,3,3,600,17:39
2020-06-29 17:45,3,4,604,17:44
2020-06-29 17:50,3,4,607,17:49
2020-06-29 17:55,4,4,612,17:54
2020-06-29 18:00,1,4,617,17:59
