Datum und Uhrzeit,Anzahl wartender Personen,durchschnittliche Wartezeit in Minuten,nächste Nummer,letzte Aktualisierung
2020-08-06 08:05,4,2,106,08:04
2020-08-06 08:10,4,2,110,08:09
2020-08-06 08:15,5,3,112,08:14
2020-08-06 08:20,3,6,117,08:19
2020-08-06 08:25,3,6,119,08:24
2020-08-06 08:30,3,6,121,08:29
2020-08-06 08:35,4,6,122,08:34
2020-08-06 08:40,4,7,5013,08:39
2020-08-06 08:45,4,8,125,08:44
2020-08-06 08:50,5,9,128,08:49
2020-08-06 08:55,4,9,130,08:54
2020-08-06 09:00,3,10,133,08:59
2020-08-06 09:05,2,8,136,09:04
2020-08-06 09:10,3,7,137,09:09
2020-08-06 09:15,3,5,140,09:14
2020-08-06 09:20,2,5,145,09:19
2020-08-06 09:26,3,4,148,09:25
2020-08-06 09:30,3,4,150,09:29
2020-08-06 09:35,5,5,151,09:34
2020-08-06 09:40,4,6,5033,09:39
2020-08-06 09:45,0,6,,09:44
2020-08-06 09:50,0,6,,09:49
2020-08-06 09:55,0,6,,09:54
2020-08-06 10:00,1,3,167,09:59
2020-08-06 10:05,2,2,170,10:04
2020-08-06 10:10,3,3,174,10:09
2020-08-06 10:15,4,3,175,10:14
2020-08-06 10:20,3,4,178,10:19
2020-08-06 10:27,5,5,182,10:26
2020-08-06 10:30,4,6,184,10:29
2020-08-06 10:35,3,8,189,10:34
2020-08-06 10:40,2,7,193,10:39
2020-08-06 10:45,2,6,195,10:44
2020-08-06 10:50,5,6,198,10:49
2020-08-06 10:55,4,5,200,10:54
2020-08-06 11:00,6,5,202,11:00
2020-08-06 11:05,6,7,205,11:04
2020-08-06 11:10,4,8,208,11:09
2020-08-06 11:15,5,9,210,11:14
2020-08-06 11:20,5,9,212,11:19
2020-08-06 11:25,5,8,215,11:24
2020-08-06 11:30,6,9,218,11:29
2020-08-06 11:35,3,7,223,11:34
2020-08-06 11:40,5,6,226,11:39
2020-08-06 11:45,3,4,230,11:44
2020-08-06 11:50,5,4,232,11:49
2020-08-06 11:55,5,5,5116,11:54
2020-08-06 12:00,4,6,238,11:59
2020-08-06 12:05,5,5,240,12:04
2020-08-06 12:10,4,5,5123,12:09
2020-08-06 12:15,6,5,245,12:14
2020-08-06 12:20,9,6,5126,12:19
2020-08-06 12:25,8,7,5128,12:24
2020-08-06 12:30,6,8,250,12:29
2020-08-06 12:35,6,8,251,12:34
2020-08-06 12:40,7,12,5133,12:39
2020-08-06 12:45,6,12,256,12:44
2020-08-06 12:50,7,12,259,12:49
2020-08-06 12:55,3,8,264,12:54
2020-08-06 13:00,4,7,267,12:59
2020-08-06 13:05,4,6,269,13:04
2020-08-06 13:10,0,5,,13:09
2020-08-06 13:15,3,5,275,13:14
2020-08-06 13:20,4,5,277,13:19
2020-08-06 13:25,0,5,,13:24
2020-08-06 13:30,2,5,286,13:29
2020-08-06 13:35,3,5,286,13:34
2020-08-06 13:40,2,5,290,13:39
2020-08-06 13:45,2,3,294,13:44
2020-08-06 13:50,6,4,5156,13:49
2020-08-06 13:55,6,4,299,13:54
2020-08-06 14:00,4,5,301,13:59
2020-08-06 14:05,6,6,303,14:04
2020-08-06 14:10,9,6,5164,14:09
2020-08-06 14:15,3,9,310,14:14
2020-08-06 14:20,6,8,312,14:19
2020-08-06 14:25,6,7,315,14:24
2020-08-06 14:30,4,7,320,14:29
2020-08-06 14:35,5,6,322,14:34
2020-08-06 14:40,6,6,325,14:39
2020-08-06 14:45,4,7,328,14:44
2020-08-06 14:50,5,8,5179,14:49
2020-08-06 14:55,3,5,338,14:54
2020-08-06 15:00,5,4,339,14:59
2020-08-06 15:05,8,5,341,15:04
2020-08-06 15:10,7,5,5187,15:09
2020-08-06 15:15,1,7,348,15:14
2020-08-06 15:20,1,7,351,15:19
2020-08-06 15:25,5,6,5192,15:24
2020-08-06 15:30,4,4,355,15:29
2020-08-06 15:35,7,4,5194,15:34
2020-08-06 15:40,2,7,360,15:39
2020-08-06 15:45,5,6,5198,15:44
2020-08-06 15:50,3,4,365,15:49
2020-08-06 15:55,1,4,371,15:54
2020-08-06 16:00,0,3,,15:59
2020-08-06 16:05,1,3,376,16:04
2020-08-06 16:10,4,3,5208,16:09
2020-08-06 16:15,4,4,380,16:14
2020-08-06 16:20,3,5,382,16:19
2020-08-06 16:25,5,6,5213,16:24
2020-08-06 16:30,3,7,385,16:29
2020-08-06 16:35,4,7,386,16:34
2020-08-06 16:40,4,8,5217,16:39
2020-08-06 16:45,4,8,390,16:44
2020-08-06 16:50,4,10,392,16:49
2020-08-06 16:55,4,9,394,16:54
2020-08-06 17:00,5,8,396,16:59
2020-08-06 17:05,4,7,397,17:04
2020-08-06 17:10,5,8,5227,17:09
2020-08-06 17:15,6,10,402,17:14
2020-08-06 17:20,9,10,5229,17:19
2020-08-06 17:25,5,9,405,17:24
2020-08-06 17:30,4,8,406,17:29
2020-08-06 17:35,2,10,408,17:34
2020-08-06 17:40,1,11,410,17:39
2020-08-06 17:45,0,12,,17:44
2020-08-06 17:50,0,12,,17:49
2020-08-06 17:55,0,12,,17:54
2020-08-06 18:00,0,12,,17:59
