Datum und Uhrzeit,Anzahl wartender Personen,durchschnittliche Wartezeit in Minuten,nächste Nummer,letzte Aktualisierung
2019-10-19 08:05,2,5,108,07:59
2019-10-19 08:10,5,5,109,08:04
2019-10-19 08:15,6,3,112,08:09
2019-10-19 08:20,4,3,115,08:14
2019-10-19 08:25,0,3,,08:19
2019-10-19 08:30,1,3,120,08:23
2019-10-19 08:35,2,3,120,08:27
2019-10-19 08:40,2,2,6,08:35
2019-10-19 08:45,0,2,,08:39
2019-10-19 08:50,1,2,133,08:44
2019-10-19 08:55,1,3,135,08:50
2019-10-19 09:00,0,3,,08:53
2019-10-19 09:05,3,3,43,08:59
2019-10-19 09:10,1,4,8,09:02
2019-10-19 09:15,3,4,60,09:06
2019-10-19 09:20,4,5,42,09:14
2019-10-19 09:25,2,5,146,09:19
2019-10-19 09:30,0,6,,09:24
2019-10-19 09:35,2,6,19,09:25
2019-10-19 09:40,2,5,152,09:35
2019-10-19 09:45,0,5,,09:39
2019-10-19 09:50,5,5,20,09:44
2019-10-19 09:55,6,4,50,09:50
2019-10-19 10:00,3,5,157,09:52
2019-10-19 10:05,2,6,160,09:59
2019-10-19 10:10,2,5,162,10:04
2019-10-19 10:15,1,4,164,10:09
2019-10-19 10:20,0,3,,10:15
2019-10-19 10:25,0,3,,10:15
2019-10-19 10:30,4,2,169,10:25
2019-10-19 10:35,6,2,38,10:27
2019-10-19 10:40,5,3,171,10:34
2019-10-19 10:45,5,5,174,10:39
2019-10-19 10:50,3,7,28,10:45
2019-10-19 10:55,1,6,178,10:48
2019-10-19 11:00,0,5,,10:52
2019-10-19 11:05,2,4,184,10:58
2019-10-19 11:10,4,3,22,11:05
2019-10-19 11:15,4,3,22,11:05
2019-10-19 11:20,2,3,191,11:14
2019-10-19 11:25,2,3,193,11:20
2019-10-19 11:30,3,3,24,11:22
2019-10-19 11:35,5,3,5,11:30
2019-10-19 11:40,5,3,5,11:30
2019-10-19 11:45,2,4,201,11:39
2019-10-19 11:50,0,5,,11:41
2019-10-19 11:55,1,5,205,11:48
2019-10-19 12:00,0,5,,11:53
2019-10-19 12:05,0,5,,11:53
2019-10-19 12:10,0,5,,11:53
2019-10-19 12:15,0,5,,11:53
2019-10-19 12:20,0,5,,11:53
2019-10-19 12:25,0,5,,11:53
2019-10-19 12:30,0,5,,11:53
2019-10-19 12:35,0,5,,11:53
2019-10-19 12:40,0,5,,11:53
2019-10-19 12:45,0,5,,11:53
2019-10-19 12:50,0,5,,11:53
2019-10-19 12:55,0,5,,11:53
2019-10-19 13:00,0,5,,11:53
