Datum und Uhrzeit,Anzahl wartender Personen,durchschnittliche Wartezeit in Minuten,nächste Nummer,letzte Aktualisierung
2020-03-25 08:05,0,2,,07:46
2020-03-25 08:10,0,2,,07:46
2020-03-25 08:15,0,2,,07:46
2020-03-25 08:20,0,2,,07:46
2020-03-25 08:25,0,2,,07:46
2020-03-25 08:30,0,2,,07:46
2020-03-25 08:35,0,2,,07:46
2020-03-25 08:40,0,2,,07:46
2020-03-25 08:45,0,2,,07:46
2020-03-25 08:50,0,2,,07:46
2020-03-25 08:55,0,2,,07:46
2020-03-25 09:00,0,2,,07:46
2020-03-25 09:05,0,2,,07:46
2020-03-25 09:10,1,2,40,09:00
2020-03-25 09:15,1,2,40,09:00
2020-03-25 09:20,1,2,40,09:12
2020-03-25 09:25,1,2,40,09:13
2020-03-25 09:30,1,2,40,09:13
2020-03-25 09:35,1,2,40,09:13
2020-03-25 09:40,1,2,40,09:13
2020-03-25 09:45,1,2,40,09:13
2020-03-25 09:50,1,2,40,09:42
2020-03-25 09:55,1,2,40,09:42
2020-03-25 10:00,1,2,40,09:42
2020-03-25 10:05,1,2,40,09:42
2020-03-25 10:10,2,2,40,10:00
2020-03-25 10:15,2,2,40,10:00
2020-03-25 10:20,2,2,40,10:00
2020-03-25 10:25,2,2,40,10:00
2020-03-25 10:30,2,2,40,10:00
2020-03-25 10:35,2,2,40,10:00
2020-03-25 10:40,2,2,40,10:00
2020-03-25 10:45,2,2,40,10:33
2020-03-25 10:50,2,2,40,10:33
2020-03-25 10:55,2,2,40,10:33
2020-03-25 11:00,2,2,40,10:33
2020-03-25 11:05,2,2,40,10:33
2020-03-25 11:10,2,2,40,10:33
2020-03-25 11:15,2,2,40,10:33
2020-03-25 11:20,2,2,40,10:33
2020-03-25 11:25,2,2,40,10:33
2020-03-25 11:30,2,2,40,10:33
2020-03-25 11:35,2,2,40,10:33
2020-03-25 11:40,2,2,40,10:33
2020-03-25 11:45,2,2,40,10:33
2020-03-25 11:50,2,2,40,10:33
2020-03-25 11:55,2,2,40,10:33
2020-03-25 12:00,2,2,40,10:33
2020-03-25 12:05,2,2,40,11:53
2020-03-25 12:10,3,2,40,12:01
2020-03-25 12:15,3,2,40,12:07
2020-03-25 12:20,3,2,40,12:07
2020-03-25 12:25,3,2,40,12:07
2020-03-25 12:30,3,2,40,12:07
2020-03-25 12:35,3,2,40,12:07
2020-03-25 12:40,3,2,40,12:07
2020-03-25 12:45,3,2,40,12:07
2020-03-25 12:50,3,2,40,12:07
2020-03-25 12:55,3,2,40,12:07
2020-03-25 13:00,3,2,40,12:07
2020-03-25 13:05,3,2,40,12:07
2020-03-25 13:10,3,2,40,12:07
2020-03-25 13:15,3,2,40,12:07
2020-03-25 13:20,3,2,40,12:07
2020-03-25 13:25,3,2,40,12:07
2020-03-25 13:30,3,2,40,12:07
2020-03-25 13:35,3,2,40,12:07
2020-03-25 13:40,3,2,40,13:28
2020-03-25 13:45,3,2,40,13:28
2020-03-25 13:50,3,2,40,13:28
2020-03-25 13:55,3,2,40,13:28
2020-03-25 14:00,3,2,40,13:28
2020-03-25 14:05,3,2,40,13:28
2020-03-25 14:10,3,2,40,13:28
2020-03-25 14:15,3,2,40,13:28
2020-03-25 14:20,3,2,40,13:28
2020-03-25 14:25,3,2,40,13:28
2020-03-25 14:30,3,2,40,13:28
2020-03-25 14:35,3,2,40,13:28
2020-03-25 14:40,3,2,40,13:28
2020-03-25 14:45,3,2,40,13:28
2020-03-25 14:50,3,2,40,13:28
2020-03-25 14:55,3,2,40,13:28
2020-03-25 15:00,3,2,40,13:28
2020-03-25 15:05,3,2,40,13:28
2020-03-25 15:10,3,2,40,13:28
2020-03-25 15:15,3,2,40,13:28
2020-03-25 15:20,3,2,40,13:28
2020-03-25 15:25,3,2,40,15:15
2020-03-25 15:30,3,2,40,15:15
2020-03-25 15:35,3,2,40,15:15
2020-03-25 15:40,3,2,40,15:15
2020-03-25 15:45,3,2,40,15:15
2020-03-25 15:50,3,2,40,15:41
2020-03-25 15:55,3,2,40,15:41
2020-03-25 16:00,3,2,40,15:41
2020-03-25 16:05,3,2,40,15:41
2020-03-25 16:10,4,2,40,16:01
2020-03-25 16:15,4,2,40,16:01
2020-03-25 16:20,4,2,40,16:01
2020-03-25 16:25,4,2,40,16:01
2020-03-25 16:30,4,2,40,16:01
2020-03-25 16:35,4,2,40,16:01
2020-03-25 16:40,5,2,40,16:30
2020-03-25 16:45,5,2,40,16:30
2020-03-25 16:50,5,2,40,16:30
2020-03-25 16:55,5,2,40,16:30
2020-03-25 17:00,5,2,40,16:30
2020-03-25 17:05,5,2,40,16:30
2020-03-25 17:10,6,2,40,17:01
2020-03-25 17:15,7,2,40,17:05
2020-03-25 17:20,7,2,40,17:10
2020-03-25 17:25,8,2,40,17:15
2020-03-25 17:30,8,2,40,17:22
2020-03-25 17:35,9,2,40,17:26
2020-03-25 17:40,10,2,40,17:30
2020-03-25 17:45,11,2,40,17:36
2020-03-25 17:50,11,2,40,17:36
2020-03-25 17:55,11,2,40,17:36
2020-03-25 18:00,11,2,40,17:36
