Datum und Uhrzeit,Anzahl wartender Personen,durchschnittliche Wartezeit in Minuten,nächste Nummer,letzte Aktualisierung
2020-04-08 08:05,0,2,,07:32
2020-04-08 08:10,1,2,27,08:01
2020-04-08 08:15,1,2,27,08:01
2020-04-08 08:20,1,2,27,08:01
2020-04-08 08:25,2,2,27,08:17
2020-04-08 08:30,2,2,27,08:17
2020-04-08 08:35,2,2,27,08:17
2020-04-08 08:40,3,2,27,08:30
2020-04-08 08:45,3,2,27,08:30
2020-04-08 08:50,3,2,27,08:30
2020-04-08 08:55,4,2,27,08:45
2020-04-08 09:00,4,2,27,08:45
2020-04-08 09:05,4,2,27,08:45
2020-04-08 09:10,5,2,27,09:00
2020-04-08 09:15,5,2,27,09:00
2020-04-08 09:20,5,2,27,09:00
2020-04-08 09:25,6,2,27,09:16
2020-04-08 09:30,6,2,27,09:16
2020-04-08 09:35,6,2,27,09:16
2020-04-08 09:40,7,2,27,09:30
2020-04-08 09:45,7,2,27,09:30
2020-04-08 09:50,7,2,27,09:30
2020-04-08 09:55,8,2,27,09:46
2020-04-08 10:00,8,2,27,09:46
2020-04-08 10:05,8,2,27,09:46
2020-04-08 10:10,9,2,27,10:00
2020-04-08 10:15,9,2,27,10:00
2020-04-08 10:20,9,2,27,10:00
2020-04-08 10:25,10,2,27,10:15
2020-04-08 10:30,10,2,27,10:15
2020-04-08 10:35,10,2,27,10:15
2020-04-08 10:40,11,2,27,10:30
2020-04-08 10:45,11,2,27,10:30
2020-04-08 10:50,11,2,27,10:30
2020-04-08 10:55,12,2,27,10:46
2020-04-08 11:00,12,2,27,10:46
2020-04-08 11:05,12,2,27,10:46
2020-04-08 11:10,13,2,27,11:00
2020-04-08 11:15,13,2,27,11:00
2020-04-08 11:20,13,2,27,11:00
2020-04-08 11:25,14,2,27,11:15
2020-04-08 11:30,14,2,27,11:15
2020-04-08 11:35,14,2,27,11:15
2020-04-08 11:40,15,2,27,11:30
2020-04-08 11:45,15,2,27,11:30
2020-04-08 11:50,15,2,27,11:30
2020-04-08 11:55,16,2,27,11:45
2020-04-08 12:00,16,2,27,11:45
2020-04-08 12:05,16,2,27,11:45
2020-04-08 12:10,17,2,27,12:00
2020-04-08 12:15,17,2,27,12:00
2020-04-08 12:20,17,2,27,12:08
2020-04-08 12:25,18,2,27,12:15
2020-04-08 12:30,18,2,27,12:20
2020-04-08 12:35,18,2,27,12:20
2020-04-08 12:40,19,2,27,12:30
2020-04-08 12:45,19,2,27,12:30
2020-04-08 12:50,19,2,27,12:30
2020-04-08 12:55,20,2,27,12:45
2020-04-08 13:00,20,2,27,12:45
2020-04-08 13:05,0,76,,12:53
2020-04-08 13:10,1,76,26,13:00
2020-04-08 13:15,1,76,26,13:00
2020-04-08 13:20,1,76,26,13:00
2020-04-08 13:25,2,76,26,13:15
2020-04-08 13:30,2,76,26,13:15
2020-04-08 13:35,2,76,26,13:15
2020-04-08 13:40,3,76,26,13:30
2020-04-08 13:45,3,76,26,13:30
2020-04-08 13:50,3,76,26,13:30
2020-04-08 13:55,4,76,26,13:45
2020-04-08 14:00,4,76,26,13:45
2020-04-08 14:05,4,76,26,13:45
2020-04-08 14:10,5,76,26,14:00
2020-04-08 14:15,5,76,26,14:00
2020-04-08 14:20,5,76,26,14:00
2020-04-08 14:25,6,76,26,14:15
2020-04-08 14:30,6,76,26,14:15
2020-04-08 14:35,6,76,26,14:15
2020-04-08 14:40,7,76,26,14:30
2020-04-08 14:45,7,76,26,14:30
2020-04-08 14:50,7,76,26,14:39
2020-04-08 14:55,8,76,26,14:45
2020-04-08 15:00,8,76,26,14:45
2020-04-08 15:05,8,76,26,14:45
2020-04-08 15:10,9,76,26,15:00
2020-04-08 15:15,0,59,,15:06
2020-04-08 15:20,0,59,,15:06
2020-04-08 15:25,1,59,33,15:15
2020-04-08 15:30,1,59,33,15:15
2020-04-08 15:35,1,59,33,15:15
2020-04-08 15:40,2,59,33,15:30
2020-04-08 15:45,2,59,33,15:30
2020-04-08 15:50,2,59,33,15:30
2020-04-08 15:55,3,59,33,15:45
2020-04-08 16:00,3,59,33,15:45
2020-04-08 16:05,3,59,33,15:45
2020-04-08 16:10,4,59,33,16:00
2020-04-08 16:15,4,59,33,16:00
2020-04-08 16:20,4,59,33,16:00
2020-04-08 16:25,5,59,33,16:15
2020-04-08 16:30,5,59,33,16:15
2020-04-08 16:35,5,59,33,16:15
2020-04-08 16:40,6,59,33,16:31
2020-04-08 16:45,6,59,33,16:31
2020-04-08 16:50,6,59,33,16:31
2020-04-08 16:55,7,59,33,16:45
2020-04-08 17:00,7,59,33,16:45
2020-04-08 17:05,7,59,33,16:45
2020-04-08 17:10,8,59,33,17:01
2020-04-08 17:15,8,59,33,17:01
2020-04-08 17:20,8,59,33,17:01
2020-04-08 17:27,9,59,33,17:15
2020-04-08 17:30,9,59,33,17:15
2020-04-08 17:35,9,59,33,17:15
2020-04-08 17:40,10,59,33,17:30
2020-04-08 17:45,10,59,33,17:30
2020-04-08 17:50,10,59,33,17:30
2020-04-08 17:55,10,59,33,17:30
2020-04-08 18:00,10,59,33,17:30
