Datum und Uhrzeit,Anzahl wartender Personen,durchschnittliche Wartezeit in Minuten,nächste Nummer,letzte Aktualisierung
2020-03-09 08:05,7,4,103,07:57
2020-03-09 08:10,6,3,106,08:02
2020-03-09 08:15,10,3,128,08:06
2020-03-09 08:20,9,3,24,08:11
2020-03-09 08:25,11,4,35,08:16
2020-03-09 08:30,16,4,35,08:23
2020-03-09 08:35,20,5,52,08:27
2020-03-09 08:40,19,5,107,08:32
2020-03-09 08:45,19,5,107,08:32
2020-03-09 08:50,20,8,108,08:41
2020-03-09 08:55,21,12,109,08:47
2020-03-09 09:00,22,12,167,08:50
2020-03-09 09:05,17,32,116,08:57
2020-03-09 09:10,19,32,4,09:02
2020-03-09 09:15,18,32,117,09:06
2020-03-09 09:20,19,32,166,09:10
2020-03-09 09:25,23,28,44,09:17
2020-03-09 09:30,26,28,30,09:21
2020-03-09 09:35,27,20,117,09:27
2020-03-09 09:40,30,20,117,09:29
2020-03-09 09:45,31,27,82,09:35
2020-03-09 09:50,32,30,121,09:42
2020-03-09 09:55,30,51,87,09:46
2020-03-09 10:00,29,54,127,09:52
2020-03-09 10:05,28,53,128,09:58
2020-03-09 10:10,25,52,131,10:01
2020-03-09 10:15,28,49,14,10:05
2020-03-09 10:20,23,47,138,10:12
2020-03-09 10:25,24,37,140,10:17
2020-03-09 10:30,21,37,144,10:22
2020-03-09 10:35,21,36,102,10:27
2020-03-09 10:45,23,37,79,10:35
2020-03-09 10:50,24,39,151,10:41
2020-03-09 10:55,21,46,155,10:47
2020-03-09 10:55,21,46,155,10:47
2020-03-09 11:00,22,45,105,10:51
2020-03-09 11:05,20,34,160,10:57
2020-03-09 11:10,22,33,3,11:02
2020-03-09 11:15,21,32,163,11:08
2020-03-09 11:20,19,31,167,11:09
2020-03-09 11:25,19,33,171,11:16
2020-03-09 11:30,16,26,178,11:22
2020-03-09 11:35,21,25,179,11:27
2020-03-09 11:40,18,18,185,11:32
2020-03-09 11:45,20,16,186,11:37
2020-03-09 11:50,22,16,115,11:42
2020-03-09 11:55,24,15,192,11:47
2020-03-09 12:00,23,16,195,11:53
2020-03-09 12:05,28,19,84,11:57
2020-03-09 12:10,27,19,200,12:03
2020-03-09 12:15,26,23,16,12:07
2020-03-09 12:20,28,21,205,12:13
2020-03-09 12:25,27,22,209,12:17
2020-03-09 12:30,30,25,99,12:21
2020-03-09 12:35,28,26,134,12:28
2020-03-09 12:40,25,24,217,12:33
2020-03-09 12:45,29,28,121,12:37
2020-03-09 12:50,26,30,133,12:41
2020-03-09 12:55,26,28,224,12:47
2020-03-09 13:00,25,30,227,12:51
2020-03-09 13:05,26,31,60,12:56
2020-03-09 13:10,27,31,233,13:02
2020-03-09 13:15,31,30,235,13:08
2020-03-09 13:20,27,36,116,13:13
2020-03-09 13:25,24,35,131,13:16
2020-03-09 13:30,24,30,244,13:23
2020-03-09 13:35,20,33,248,13:28
2020-03-09 13:40,22,32,252,13:32
2020-03-09 13:45,20,29,256,13:37
2020-03-09 13:50,21,24,258,13:41
2020-03-09 13:55,21,29,264,13:48
2020-03-09 14:00,18,28,267,13:52
2020-03-09 14:05,17,21,270,13:57
2020-03-09 14:10,18,21,170,14:01
2020-03-09 14:15,19,19,127,14:07
2020-03-09 14:20,20,17,278,14:13
2020-03-09 14:25,21,18,280,14:18
2020-03-09 14:30,17,20,284,14:23
2020-03-09 14:35,17,21,146,14:27
2020-03-09 14:40,15,15,147,14:31
2020-03-09 14:45,15,14,290,14:38
2020-03-09 14:50,15,19,135,14:41
2020-03-09 14:55,11,21,154,14:47
2020-03-09 15:00,11,18,156,14:52
2020-03-09 15:05,10,13,157,14:57
2020-03-09 15:10,8,9,151,15:01
2020-03-09 15:15,8,8,309,15:07
2020-03-09 15:20,7,9,311,15:12
2020-03-09 15:25,8,9,312,15:18
2020-03-09 15:30,12,11,114,15:21
2020-03-09 15:35,14,13,94,15:28
2020-03-09 15:40,15,12,61,15:30
2020-03-09 15:45,15,8,163,15:37
2020-03-09 15:50,13,8,324,15:41
2020-03-09 15:55,14,9,72,15:47
2020-03-09 16:00,13,12,70,15:52
2020-03-09 16:05,18,11,68,15:58
2020-03-09 16:10,17,11,11,16:01
2020-03-09 16:15,18,7,148,16:06
2020-03-09 16:20,18,11,335,16:12
2020-03-09 16:25,19,18,25,16:15
2020-03-09 16:30,22,22,342,16:23
2020-03-09 16:35,22,21,53,16:26
2020-03-09 16:40,24,21,26,16:32
2020-03-09 16:45,24,16,347,16:36
2020-03-09 16:50,22,17,350,16:42
2020-03-09 16:55,20,21,81,16:47
2020-03-09 17:00,18,24,356,16:49
2020-03-09 17:05,15,21,361,16:56
2020-03-09 17:10,15,24,1,17:03
2020-03-09 17:15,14,22,365,17:06
2020-03-09 17:20,17,19,366,17:12
2020-03-09 17:25,14,22,369,17:17
2020-03-09 17:30,14,27,371,17:22
2020-03-09 17:35,9,26,376,17:26
2020-03-09 17:40,8,20,381,17:32
2020-03-09 17:45,7,15,383,17:36
2020-03-09 17:50,6,15,387,17:42
2020-03-09 17:55,3,14,390,17:47
2020-03-09 18:00,1,12,392,17:52
