Datum und Uhrzeit,Anzahl wartender Personen,durchschnittliche Wartezeit in Minuten,nächste Nummer,letzte Aktualisierung
2020-02-21 08:05,1,6,106,07:57
2020-02-21 08:10,0,6,,08:01
2020-02-21 08:15,1,6,113,08:08
2020-02-21 08:20,0,5,,08:12
2020-02-21 08:25,0,5,,08:18
2020-02-21 08:30,1,5,21,08:21
2020-02-21 08:35,2,4,122,08:27
2020-02-21 08:40,0,5,,08:32
2020-02-21 08:45,1,4,128,08:38
2020-02-21 08:50,1,4,131,08:43
2020-02-21 08:55,0,4,,08:47
2020-02-21 09:00,0,4,,08:52
2020-02-21 09:05,3,5,142,08:58
2020-02-21 09:10,0,4,,09:03
2020-02-21 09:15,0,4,,09:08
2020-02-21 09:20,0,4,,09:12
2020-02-21 09:25,1,4,153,09:17
2020-02-21 09:30,0,5,,09:22
2020-02-21 09:35,3,5,39,09:25
2020-02-21 09:40,2,5,20,09:33
2020-02-21 09:45,3,5,161,09:36
2020-02-21 09:50,3,4,166,09:42
2020-02-21 09:55,4,4,4,09:47
2020-02-21 10:00,4,5,32,09:53
2020-02-21 10:05,3,4,178,09:58
2020-02-21 10:10,2,4,184,10:03
2020-02-21 10:15,1,4,188,10:08
2020-02-21 10:20,3,4,191,10:13
2020-02-21 10:25,5,2,195,10:17
2020-02-21 10:30,9,2,197,10:22
2020-02-21 10:35,12,2,201,10:28
2020-02-21 10:40,16,3,203,10:33
2020-02-21 10:45,17,5,206,10:37
2020-02-21 10:50,15,8,211,10:42
2020-02-21 10:55,20,8,38,10:48
2020-02-21 11:00,17,9,221,10:52
2020-02-21 11:05,18,9,228,10:58
2020-02-21 11:10,15,7,235,11:02
2020-02-21 11:15,14,6,240,11:06
2020-02-21 11:20,13,6,247,11:13
2020-02-21 11:25,14,7,251,11:18
2020-02-21 11:30,14,7,13,11:20
2020-02-21 11:35,18,9,258,11:28
2020-02-21 11:40,16,10,262,11:31
2020-02-21 11:45,12,10,269,11:38
2020-02-21 11:50,9,10,274,11:42
2020-02-21 11:55,7,11,277,11:46
2020-02-21 12:00,0,5,,11:53
2020-02-21 12:05,0,5,,11:53
2020-02-21 12:10,0,5,,11:53
2020-02-21 12:15,0,5,,11:53
2020-02-21 12:20,0,5,,11:53
2020-02-21 12:25,0,5,,11:53
2020-02-21 12:30,0,5,,11:53
2020-02-21 12:35,0,5,,11:53
2020-02-21 12:40,0,5,,11:53
2020-02-21 12:45,0,5,,11:53
2020-02-21 12:50,0,5,,11:53
2020-02-21 12:55,0,5,,11:53
2020-02-21 13:00,0,5,,11:53
