Datum und Uhrzeit,Anzahl wartender Personen,durchschnittliche Wartezeit in Minuten,nächste Nummer,letzte Aktualisierung
2019-12-20 08:05,0,17,,07:56
2019-12-20 08:10,0,11,,08:01
2019-12-20 08:15,1,10,110,08:09
2019-12-20 08:20,0,5,,08:12
2019-12-20 08:25,2,5,114,08:18
2019-12-20 08:30,3,4,114,08:24
2019-12-20 08:35,0,3,,08:26
2019-12-20 08:40,0,3,,08:33
2019-12-20 08:45,0,3,,08:37
2019-12-20 08:50,0,4,,08:43
2019-12-20 08:55,0,4,,08:46
2019-12-20 09:00,0,4,,08:54
2019-12-20 09:05,0,4,,08:59
2019-12-20 09:10,1,4,49,09:01
2019-12-20 09:15,0,4,,09:07
2019-12-20 09:20,1,4,144,09:13
2019-12-20 09:25,0,5,,09:19
2019-12-20 09:30,1,4,153,09:24
2019-12-20 09:35,2,4,155,09:28
2019-12-20 09:40,7,4,55,09:33
2019-12-20 09:45,2,2,162,09:39
2019-12-20 09:50,0,2,,09:42
2019-12-20 09:55,3,3,42,09:48
2019-12-20 10:00,1,3,170,09:54
2019-12-20 10:05,1,3,174,09:58
2019-12-20 10:10,2,3,179,10:03
2019-12-20 10:15,0,3,,10:09
2019-12-20 10:20,3,4,66,10:12
2019-12-20 10:25,2,4,193,10:19
2019-12-20 10:30,4,4,194,10:23
2019-12-20 10:35,2,3,198,10:29
2019-12-20 10:40,5,2,53,10:32
2019-12-20 10:45,7,2,57,10:38
2019-12-20 10:50,6,3,63,10:42
2019-12-20 10:55,4,3,209,10:48
2019-12-20 11:00,4,2,213,10:54
2019-12-20 11:05,8,2,48,10:58
2019-12-20 11:10,7,2,221,11:03
2019-12-20 11:15,7,2,223,11:08
2019-12-20 11:20,7,4,227,11:13
2019-12-20 11:25,8,5,230,11:19
2019-12-20 11:30,7,5,235,11:23
2019-12-20 11:35,7,4,238,11:28
2019-12-20 11:40,8,4,15,11:32
2019-12-20 11:45,6,5,243,11:38
2019-12-20 11:50,1,5,251,11:43
2019-12-20 11:55,4,4,255,11:49
2019-12-20 12:00,0,3,,11:52
2019-12-20 12:05,0,3,,11:52
2019-12-20 12:10,0,3,,11:52
2019-12-20 12:15,0,3,,11:52
2019-12-20 12:20,0,3,,11:52
2019-12-20 12:25,0,3,,11:52
2019-12-20 12:30,0,3,,11:52
2019-12-20 12:35,0,3,,11:52
2019-12-20 12:40,0,3,,11:52
2019-12-20 12:45,0,3,,11:52
2019-12-20 12:50,0,3,,11:52
2019-12-20 12:55,0,3,,11:52
2019-12-20 13:00,0,3,,11:52
