Datum und Uhrzeit,Anzahl wartender Personen,durchschnittliche Wartezeit in Minuten,nächste Nummer,letzte Aktualisierung
2020-07-23 08:05,1,3,5001,08:04
2020-07-23 08:10,1,3,111,08:09
2020-07-23 08:15,2,3,112,08:14
2020-07-23 08:20,0,2,,08:19
2020-07-23 08:25,0,2,,08:24
2020-07-23 08:30,1,2,123,08:29
2020-07-23 08:35,0,2,,08:34
2020-07-23 08:40,3,2,128,08:39
2020-07-23 08:45,2,2,130,08:44
2020-07-23 08:50,1,3,133,08:49
2020-07-23 08:55,1,4,138,08:54
2020-07-23 09:00,2,4,140,08:59
2020-07-23 09:05,5,4,141,09:04
2020-07-23 09:10,4,4,143,09:09
2020-07-23 09:15,4,6,145,09:14
2020-07-23 09:20,1,7,150,09:19
2020-07-23 09:25,1,7,152,09:24
2020-07-23 09:30,1,7,154,09:29
2020-07-23 09:35,2,7,154,09:34
2020-07-23 09:40,3,6,156,09:39
2020-07-23 09:45,2,5,159,09:44
2020-07-23 09:50,0,7,,09:49
2020-07-23 09:55,0,5,,09:54
2020-07-23 10:00,2,4,168,09:59
2020-07-23 10:05,3,3,170,10:04
2020-07-23 10:10,5,3,171,10:09
2020-07-23 10:15,5,5,173,10:14
2020-07-23 10:20,5,6,174,10:19
2020-07-23 10:25,2,9,179,10:24
2020-07-23 10:30,0,7,,10:29
2020-07-23 10:35,1,4,187,10:34
2020-07-23 10:40,1,3,190,10:39
2020-07-23 10:45,0,2,,10:44
2020-07-23 10:50,2,2,196,10:49
2020-07-23 10:55,1,2,198,10:54
2020-07-23 11:00,3,3,201,10:59
2020-07-23 11:05,4,4,203,11:04
2020-07-23 11:10,6,4,5068,11:09
2020-07-23 11:15,4,7,206,11:14
2020-07-23 11:20,1,8,210,11:19
2020-07-23 11:25,2,8,210,11:24
2020-07-23 11:30,4,8,213,11:29
2020-07-23 12:30,2,6,242,12:29
2020-07-23 12:35,2,5,246,12:34
2020-07-23 12:40,1,3,252,12:39
2020-07-23 12:45,0,3,,12:44
2020-07-23 12:50,0,3,,12:50
2020-07-23 12:55,1,2,264,12:54
2020-07-23 13:00,4,2,266,12:59
2020-07-23 13:05,3,3,268,13:04
2020-07-23 13:10,2,4,271,13:09
2020-07-23 13:15,1,6,275,13:14
2020-07-23 13:20,0,5,,13:19
2020-07-23 13:25,0,5,,13:24
2020-07-23 13:30,4,5,280,13:29
2020-07-23 13:35,4,4,5118,13:34
2020-07-23 13:40,2,5,286,13:39
2020-07-23 13:45,3,5,289,13:44
2020-07-23 13:50,3,5,292,13:49
2020-07-23 13:55,3,3,295,13:54
2020-07-23 14:00,4,3,295,13:59
2020-07-23 14:05,5,4,296,14:04
2020-07-23 14:10,4,6,298,14:09
2020-07-23 14:15,5,7,299,14:14
2020-07-23 14:20,5,10,302,14:19
2020-07-23 14:25,7,10,302,14:24
2020-07-23 14:30,7,14,305,14:29
2020-07-23 14:35,7,11,308,14:34
2020-07-23 14:40,5,12,310,14:39
2020-07-23 14:45,2,12,316,14:44
2020-07-23 14:50,7,11,318,14:49
2020-07-23 14:55,4,7,323,14:54
2020-07-23 15:00,1,6,328,14:59
2020-07-23 15:05,5,6,330,15:04
2020-07-23 15:10,7,6,5173,15:10
2020-07-23 15:15,7,6,5175,15:14
2020-07-23 15:20,4,8,333,15:19
2020-07-23 15:25,5,11,336,15:24
2020-07-23 15:30,4,12,339,15:29
2020-07-23 15:35,5,8,342,15:34
2020-07-23 15:40,6,6,343,15:39
2020-07-23 15:45,5,7,346,15:44
2020-07-23 15:50,4,8,347,15:49
2020-07-23 15:55,5,9,350,15:54
2020-07-23 16:00,6,10,351,15:59
2020-07-23 16:05,7,10,354,16:04
2020-07-23 16:10,4,11,357,16:09
2020-07-23 16:15,5,11,360,16:14
2020-07-23 16:20,6,12,362,16:19
2020-07-23 16:25,4,9,367,16:24
2020-07-23 16:30,3,7,369,16:29
2020-07-23 16:35,3,7,371,16:34
2020-07-23 16:40,7,7,5217,16:39
2020-07-23 16:45,3,8,375,16:44
2020-07-23 16:50,5,10,378,16:49
2020-07-23 16:55,4,8,383,16:54
2020-07-23 17:00,6,6,386,16:59
2020-07-23 17:05,3,5,389,17:04
2020-07-23 17:10,5,6,5227,17:09
2020-07-23 17:15,4,6,394,17:14
2020-07-23 17:20,5,6,398,17:19
2020-07-23 17:25,3,7,402,17:24
2020-07-23 17:30,6,7,403,17:29
2020-07-23 17:35,4,8,406,17:34
2020-07-23 17:40,1,8,410,17:39
2020-07-23 17:45,0,7,,17:44
2020-07-23 17:50,1,7,412,17:49
2020-07-23 17:55,1,7,412,17:54
2020-07-23 18:00,0,7,,17:59
