Datum und Uhrzeit,Anzahl wartender Personen,durchschnittliche Wartezeit in Minuten,nächste Nummer,letzte Aktualisierung
2020-03-05 08:05,0,2,,07:57
2020-03-05 08:10,0,2,,07:59
2020-03-05 08:15,0,2,,08:06
2020-03-05 08:20,1,2,100,08:11
2020-03-05 08:25,0,5,,08:18
2020-03-05 08:30,5,5,108,08:22
2020-03-05 08:35,3,4,112,08:28
2020-03-05 08:40,0,3,,08:32
2020-03-05 08:45,2,3,116,08:37
2020-03-05 08:50,4,3,119,08:43
2020-03-05 08:55,3,3,122,08:46
2020-03-05 09:00,2,3,124,08:50
2020-03-05 09:05,1,3,127,08:57
2020-03-05 09:10,0,3,,09:02
2020-03-05 09:15,0,4,,09:08
2020-03-05 09:20,0,4,,09:12
2020-03-05 09:25,4,5,137,09:18
2020-03-05 09:30,3,4,141,09:22
2020-03-05 09:35,3,3,142,09:27
2020-03-05 09:40,5,2,146,09:31
2020-03-05 09:45,2,3,152,09:37
2020-03-05 09:50,1,2,100,09:43
2020-03-05 09:55,0,3,,09:47
2020-03-05 10:00,2,3,158,09:52
2020-03-05 10:05,4,3,79,09:57
2020-03-05 10:10,3,3,165,10:03
2020-03-05 10:15,1,2,168,10:07
2020-03-05 10:20,3,2,169,10:13
2020-03-05 10:25,9,2,171,10:17
2020-03-05 10:30,7,2,176,10:21
2020-03-05 10:35,7,2,179,10:28
2020-03-05 10:40,7,3,1,10:31
2020-03-05 10:45,8,4,185,10:37
2020-03-05 10:50,4,2,192,10:42
2020-03-05 10:55,9,2,194,10:47
2020-03-05 11:00,14,2,198,10:52
2020-03-05 11:05,13,3,76,10:55
2020-03-05 11:10,12,3,142,11:03
2020-03-05 11:15,8,5,213,11:07
2020-03-05 11:20,8,6,216,11:11
2020-03-05 11:25,9,6,219,11:17
2020-03-05 11:30,9,6,222,11:22
2020-03-05 11:35,5,5,228,11:27
2020-03-05 11:40,5,4,62,11:30
2020-03-05 11:45,0,3,,11:38
2020-03-05 11:50,3,4,239,11:41
2020-03-05 11:55,0,4,,11:46
2020-03-05 12:00,2,4,244,11:53
2020-03-05 12:05,1,4,249,11:57
2020-03-05 12:10,4,4,98,12:00
2020-03-05 12:15,6,3,250,12:08
2020-03-05 12:20,3,2,255,12:12
2020-03-05 12:30,4,2,258,12:22
2020-03-05 12:35,4,2,122,12:27
2020-03-05 12:40,5,3,266,12:32
2020-03-05 12:40,5,3,266,12:32
2020-03-05 12:45,8,3,118,12:36
2020-03-05 12:50,10,3,71,12:41
2020-03-05 12:55,8,4,272,12:47
2020-03-05 13:00,11,4,146,12:51
2020-03-05 13:05,9,8,278,12:57
2020-03-05 13:10,11,10,6,13:02
2020-03-05 13:15,10,9,283,13:07
2020-03-05 13:20,10,7,287,13:12
2020-03-05 13:25,10,8,125,13:17
2020-03-05 13:30,10,9,292,13:22
2020-03-05 13:35,15,9,294,13:27
2020-03-05 13:40,17,9,127,13:33
2020-03-05 13:45,16,10,104,13:36
2020-03-05 13:50,13,10,304,13:43
2020-03-05 13:55,13,9,306,13:47
2020-03-05 14:00,11,12,311,13:53
2020-03-05 14:05,11,12,313,13:58
2020-03-05 14:10,10,11,314,14:03
2020-03-05 14:15,8,11,317,14:07
2020-03-05 14:20,8,12,114,14:11
2020-03-05 14:25,6,12,325,14:17
2020-03-05 14:30,7,11,102,14:20
2020-03-05 14:35,3,3,119,14:25
2020-03-05 14:40,3,2,337,14:33
2020-03-05 14:45,2,3,339,14:37
2020-03-05 14:50,1,4,344,14:41
2020-03-05 14:55,1,4,347,14:47
2020-03-05 15:00,5,4,91,14:50
2020-03-05 15:05,7,3,349,14:57
2020-03-05 15:10,5,3,5,15:02
2020-03-05 15:15,7,3,355,15:07
2020-03-05 15:20,8,3,82,15:11
2020-03-05 15:25,5,3,361,15:18
2020-03-05 15:30,2,5,367,15:22
2020-03-05 15:35,4,5,57,15:26
2020-03-05 15:40,5,4,373,15:33
2020-03-05 15:45,3,3,379,15:37
2020-03-05 15:50,4,4,384,15:43
2020-03-05 15:55,5,4,387,15:47
2020-03-05 16:00,6,3,389,15:51
2020-03-05 16:05,9,2,390,15:58
2020-03-05 16:10,8,2,390,16:01
2020-03-05 16:15,10,4,392,16:07
2020-03-05 16:20,13,6,39,16:12
2020-03-05 16:25,12,8,394,16:17
2020-03-05 16:30,14,13,28,16:23
2020-03-05 16:35,17,13,29,16:27
2020-03-05 16:40,15,14,401,16:31
2020-03-05 16:45,15,14,403,16:38
2020-03-05 16:50,17,15,405,16:42
2020-03-05 16:55,19,16,141,16:48
2020-03-05 17:00,19,18,409,16:52
2020-03-05 17:05,20,19,148,16:55
2020-03-05 17:10,21,23,3,17:02
2020-03-05 17:15,22,21,414,17:07
2020-03-05 17:20,21,25,147,17:11
2020-03-05 17:25,18,26,423,17:18
2020-03-05 17:30,15,22,429,17:22
2020-03-05 17:35,15,19,430,17:26
2020-03-05 17:40,13,19,434,17:33
2020-03-05 17:45,10,22,439,17:38
2020-03-05 17:50,12,22,439,17:40
2020-03-05 17:55,8,22,444,17:47
2020-03-05 18:00,6,23,446,17:50
