Datum und Uhrzeit,Anzahl wartender Personen,durchschnittliche Wartezeit in Minuten,nächste Nummer,letzte Aktualisierung
2019-12-09 08:05,0,5,,07:59
2019-12-09 08:10,0,5,,07:59
2019-12-09 08:15,2,4,108,08:09
2019-12-09 08:20,1,4,110,08:13
2019-12-09 08:25,1,4,12,08:16
2019-12-09 08:30,0,3,,08:21
2019-12-09 08:35,2,3,117,08:29
2019-12-09 08:40,2,3,118,08:31
2019-12-09 08:45,0,3,,08:38
2019-12-09 08:50,2,3,122,08:43
2019-12-09 08:55,1,3,123,08:48
2019-12-09 09:00,1,3,125,08:53
2019-12-09 09:05,2,3,130,08:58
2019-12-09 09:10,4,3,18,09:03
2019-12-09 09:15,2,3,21,09:06
2019-12-09 09:20,5,3,50,09:12
2019-12-09 09:25,5,4,138,09:17
2019-12-09 09:30,5,5,139,09:23
2019-12-09 09:35,5,6,141,09:29
2019-12-09 09:40,5,7,144,09:34
2019-12-09 09:45,5,6,144,09:38
2019-12-09 09:50,9,7,91,09:43
2019-12-09 09:55,9,7,147,09:48
2019-12-09 10:00,8,7,151,09:53
2019-12-09 10:05,4,6,157,09:59
2019-12-09 10:10,5,6,3,10:02
2019-12-09 10:15,6,4,163,10:09
2019-12-09 10:20,6,3,167,10:13
2019-12-09 10:25,6,3,37,10:16
2019-12-09 10:30,1,3,176,10:23
2019-12-09 10:35,3,3,180,10:28
2019-12-09 10:40,5,3,66,10:30
2019-12-09 10:45,3,2,186,10:39
2019-12-09 10:50,2,2,189,10:42
2019-12-09 10:55,2,2,191,10:46
2019-12-09 11:00,0,2,,10:52
2019-12-09 11:05,2,2,197,10:59
2019-12-09 11:10,2,2,198,11:03
2019-12-09 11:15,5,3,45,11:09
2019-12-09 11:20,6,3,206,11:14
2019-12-09 11:25,6,2,209,11:18
2019-12-09 11:30,3,2,216,11:23
2019-12-09 11:35,9,2,217,11:29
2019-12-09 11:40,8,2,219,11:32
2019-12-09 11:45,5,4,222,11:36
2019-12-09 11:50,4,6,227,11:42
2019-12-09 11:55,6,4,232,11:49
2019-12-09 12:00,7,2,235,11:53
2019-12-09 12:05,5,3,237,11:59
2019-12-09 12:10,3,4,242,12:03
2019-12-09 12:15,2,4,245,12:06
2019-12-09 12:20,5,2,250,12:13
2019-12-09 12:25,0,2,,12:18
2019-12-09 12:30,0,3,,12:23
2019-12-09 12:35,0,3,,12:26
2019-12-09 12:40,3,3,262,12:33
2019-12-09 12:45,1,3,266,12:39
2019-12-09 12:50,1,3,270,12:43
2019-12-09 12:55,3,3,115,12:47
2019-12-09 13:00,0,3,,12:51
2019-12-09 13:05,0,4,,12:58
2019-12-09 13:10,1,4,279,13:03
2019-12-09 13:15,2,5,285,13:09
2019-12-09 13:20,2,4,286,13:11
2019-12-09 13:25,0,3,,13:19
2019-12-09 13:30,0,3,,13:23
2019-12-09 13:35,6,3,296,13:29
2019-12-09 13:40,6,3,23,13:31
2019-12-09 13:45,5,4,299,13:39
2019-12-09 13:50,4,5,303,13:42
2019-12-09 13:55,3,4,307,13:48
2019-12-09 14:00,2,3,309,13:53
2019-12-09 14:05,4,2,314,13:58
2019-12-09 14:10,4,2,318,14:03
2019-12-09 14:15,2,2,322,14:08
2019-12-09 14:20,0,3,,14:13
2019-12-09 14:25,1,3,331,14:19
2019-12-09 14:30,1,4,335,14:23
2019-12-09 14:35,1,4,341,14:28
2019-12-09 14:40,2,4,347,14:33
2019-12-09 14:45,0,4,,14:36
2019-12-09 14:50,2,5,138,14:40
2019-12-09 14:55,2,4,361,14:48
2019-12-09 15:00,7,3,131,14:51
2019-12-09 15:05,7,2,123,14:59
2019-12-09 15:10,5,4,369,15:03
2019-12-09 15:15,5,6,372,15:09
2019-12-09 15:20,4,6,373,15:14
2019-12-09 15:25,3,5,375,15:18
2019-12-09 15:30,4,5,378,15:24
2019-12-09 15:35,3,4,158,15:27
2019-12-09 15:40,5,3,167,15:32
2019-12-09 15:45,4,3,384,15:38
2019-12-09 15:50,4,4,163,15:41
2019-12-09 15:55,4,2,394,15:48
2019-12-09 16:00,6,2,396,15:54
2019-12-09 16:05,6,2,399,15:59
2019-12-09 16:10,6,2,184,16:01
2019-12-09 16:15,7,4,402,16:08
2019-12-09 16:20,7,4,403,16:14
2019-12-09 16:25,6,6,404,16:17
2019-12-09 16:30,6,8,408,16:23
2019-12-09 16:35,7,9,409,16:28
2019-12-09 16:40,9,8,409,16:34
2019-12-09 16:45,10,10,174,16:37
2019-12-09 16:50,8,11,415,16:43
2019-12-09 16:55,7,11,418,16:47
2019-12-09 17:00,6,10,421,16:53
2019-12-09 17:05,8,7,423,16:58
2019-12-09 17:10,9,8,424,17:03
2019-12-09 17:15,9,9,114,17:05
2019-12-09 17:20,9,9,429,17:14
2019-12-09 17:25,12,9,120,17:19
2019-12-09 17:30,12,8,430,17:22
2019-12-09 17:35,11,11,171,17:28
2019-12-09 17:40,13,10,433,17:32
2019-12-09 17:45,11,16,437,17:39
2019-12-09 17:50,9,17,439,17:42
2019-12-09 17:55,7,19,441,17:48
2019-12-09 18:00,5,22,443,17:53
