Datum und Uhrzeit,Anzahl wartender Personen,durchschnittliche Wartezeit in Minuten,nächste Nummer,letzte Aktualisierung
2020-01-30 08:05,2,12,107,07:57
2020-01-30 08:10,1,9,109,08:02
2020-01-30 08:15,1,4,111,08:07
2020-01-30 08:20,1,4,116,08:12
2020-01-30 08:25,0,4,,08:18
2020-01-30 08:30,0,4,,08:22
2020-01-30 08:35,4,4,13,08:28
2020-01-30 08:40,1,4,126,08:31
2020-01-30 08:45,1,4,126,08:38
2020-01-30 08:50,2,4,128,08:42
2020-01-30 08:55,1,3,131,08:47
2020-01-30 09:00,0,3,,08:51
2020-01-30 09:05,1,3,136,08:58
2020-01-30 09:10,0,4,,09:02
2020-01-30 09:15,3,4,140,09:08
2020-01-30 09:20,2,4,142,09:10
2020-01-30 09:25,4,4,142,09:18
2020-01-30 09:30,5,4,145,09:23
2020-01-30 09:35,6,4,146,09:27
2020-01-30 09:40,8,4,146,09:32
2020-01-30 09:45,8,5,126,09:38
2020-01-30 09:50,12,5,60,09:42
2020-01-30 09:55,12,5,98,09:48
2020-01-30 10:00,15,5,98,09:52
2020-01-30 10:05,14,15,152,09:58
2020-01-30 10:10,9,18,157,10:02
2020-01-30 10:15,11,17,159,10:08
2020-01-30 10:20,9,12,161,10:12
2020-01-30 10:25,8,12,163,10:16
2020-01-30 10:30,8,14,27,10:21
2020-01-30 10:35,8,13,167,10:28
2020-01-30 10:40,8,15,24,10:31
2020-01-30 10:45,6,14,172,10:37
2020-01-30 10:50,5,12,175,10:43
2020-01-30 10:55,10,11,177,10:48
2020-01-30 11:00,10,7,179,10:53
2020-01-30 11:05,12,6,181,10:58
2020-01-30 11:10,14,6,182,11:03
2020-01-30 11:15,13,8,186,11:08
2020-01-30 11:20,12,11,189,11:12
2020-01-30 11:25,15,11,91,11:18
2020-01-30 11:30,17,9,190,11:23
2020-01-30 11:35,19,11,191,11:28
2020-01-30 11:40,17,14,193,11:32
2020-01-30 11:45,11,21,201,11:38
2020-01-30 11:50,11,20,202,11:43
2020-01-30 11:55,6,18,208,11:47
2020-01-30 12:00,5,16,212,11:53
2020-01-30 12:05,6,11,215,11:58
2020-01-30 12:10,6,8,217,12:02
2020-01-30 12:15,8,4,218,12:07
2020-01-30 12:20,7,4,220,12:13
2020-01-30 12:25,3,7,225,12:18
2020-01-30 12:30,8,7,227,12:23
2020-01-30 12:35,10,5,230,12:28
2020-01-30 12:40,9,2,21,12:31
2020-01-30 12:45,8,4,238,12:38
2020-01-30 12:50,7,4,239,12:42
2020-01-30 12:55,3,6,82,12:46
2020-01-30 13:00,0,6,,12:51
2020-01-30 13:05,5,5,251,12:58
2020-01-30 13:10,4,4,16,13:03
2020-01-30 13:15,9,4,129,13:07
2020-01-30 13:20,15,4,127,13:10
2020-01-30 13:25,9,6,262,13:17
2020-01-30 13:30,9,4,263,13:23
2020-01-30 13:35,9,7,268,13:27
2020-01-30 13:40,12,7,269,13:32
2020-01-30 13:45,6,6,277,13:38
2020-01-30 13:50,5,4,279,13:43
2020-01-30 13:55,4,5,282,13:48
2020-01-30 14:00,5,5,284,13:53
2020-01-30 14:05,5,5,286,13:58
2020-01-30 14:10,5,4,288,14:02
2020-01-30 14:15,6,4,107,14:07
2020-01-30 14:20,2,3,299,14:13
2020-01-30 14:25,2,4,106,14:16
2020-01-30 14:30,0,4,,14:22
2020-01-30 14:35,3,5,309,14:28
2020-01-30 14:40,7,5,31,14:30
2020-01-30 14:45,8,4,312,14:38
2020-01-30 14:50,10,4,97,14:42
2020-01-30 14:55,8,4,317,14:46
2020-01-30 15:00,10,4,90,14:53
2020-01-30 15:05,11,6,146,14:55
2020-01-30 15:10,15,5,158,15:02
2020-01-30 15:15,10,6,329,15:07
2020-01-30 15:20,12,6,330,15:12
2020-01-30 15:25,15,7,331,15:18
2020-01-30 15:30,15,10,334,15:23
2020-01-30 15:35,14,13,338,15:28
2020-01-30 15:40,16,13,342,15:33
2020-01-30 15:45,16,12,176,15:37
2020-01-30 15:50,15,9,347,15:43
2020-01-30 15:55,17,8,347,15:48
2020-01-30 16:00,16,11,351,15:52
2020-01-30 16:05,18,12,352,15:57
2020-01-30 16:10,20,13,154,16:02
2020-01-30 16:15,20,14,177,16:07
2020-01-30 16:20,18,19,160,16:11
2020-01-30 16:25,17,15,359,16:18
2020-01-30 16:30,15,25,363,16:23
2020-01-30 16:35,12,27,367,16:27
2020-01-30 16:40,13,26,368,16:32
2020-01-30 16:45,12,22,370,16:37
2020-01-30 16:50,10,23,374,16:43
2020-01-30 16:55,11,23,376,16:47
2020-01-30 17:00,13,21,378,16:52
2020-01-30 17:05,12,19,380,16:57
2020-01-30 17:10,16,16,383,17:03
2020-01-30 17:15,17,14,383,17:06
2020-01-30 17:20,21,14,384,17:13
2020-01-30 17:25,23,15,386,17:18
2020-01-30 17:30,25,15,19,17:20
2020-01-30 17:35,22,19,20,17:28
2020-01-30 17:40,21,20,393,17:33
2020-01-30 17:45,19,21,396,17:37
2020-01-30 17:50,18,26,399,17:42
2020-01-30 17:55,16,29,401,17:46
2020-01-30 18:00,13,31,404,17:53
