Datum und Uhrzeit,Anzahl wartender Personen,durchschnittliche Wartezeit in Minuten,nächste Nummer,letzte Aktualisierung
2020-02-14 08:05,0,6,,07:56
2020-02-14 08:10,1,6,108,08:03
2020-02-14 08:15,0,5,,08:07
2020-02-14 08:20,3,5,110,08:11
2020-02-14 08:25,5,4,113,08:18
2020-02-14 08:30,5,3,115,08:23
2020-02-14 08:35,6,2,120,08:28
2020-02-14 08:40,7,2,121,08:29
2020-02-14 08:45,11,2,2,08:38
2020-02-14 08:50,16,3,12,08:42
2020-02-14 08:55,14,6,125,08:48
2020-02-14 09:00,12,10,128,08:53
2020-02-14 09:05,12,10,131,08:58
2020-02-14 09:10,13,13,9,09:00
2020-02-14 09:15,10,14,137,09:08
2020-02-14 09:20,9,16,32,09:10
2020-02-14 09:25,3,14,145,09:18
2020-02-14 09:30,3,12,35,09:21
2020-02-14 09:35,6,10,148,09:27
2020-02-14 09:40,5,7,25,09:32
2020-02-14 09:45,5,5,152,09:38
2020-02-14 09:50,9,5,36,09:42
2020-02-14 09:55,7,6,154,09:47
2020-02-14 10:00,8,6,154,09:53
2020-02-14 10:05,10,7,33,09:57
2020-02-14 10:10,13,10,14,10:03
2020-02-14 10:15,10,11,160,10:06
2020-02-14 10:20,10,11,164,10:13
2020-02-14 10:25,8,9,169,10:18
2020-02-14 10:30,10,8,170,10:22
2020-02-14 10:35,11,8,174,10:27
2020-02-14 10:40,11,6,179,10:32
2020-02-14 10:45,14,6,40,10:36
2020-02-14 10:50,15,6,182,10:41
2020-02-14 10:55,15,8,184,10:47
2020-02-14 11:00,13,12,191,10:52
2020-02-14 11:05,10,12,27,10:57
2020-02-14 11:10,11,11,197,11:02
2020-02-14 11:15,10,9,202,11:08
2020-02-14 11:20,14,10,51,11:11
2020-02-14 11:25,14,8,206,11:18
2020-02-14 11:30,11,9,213,11:23
2020-02-14 11:35,13,9,215,11:28
2020-02-14 11:40,12,9,217,11:32
2020-02-14 11:45,10,11,5,11:37
2020-02-14 11:50,9,12,225,11:43
2020-02-14 11:55,11,12,228,11:47
2020-02-14 12:00,11,12,229,11:53
2020-02-14 12:05,10,12,230,11:54
2020-02-14 12:10,10,12,230,11:54
2020-02-14 12:15,10,12,230,11:54
2020-02-14 12:20,10,12,230,11:54
2020-02-14 12:25,10,12,230,11:54
2020-02-14 12:30,10,12,230,11:54
2020-02-14 12:35,10,12,230,11:54
2020-02-14 12:40,10,12,230,11:54
2020-02-14 12:45,10,12,230,11:54
2020-02-14 12:50,10,12,230,11:54
2020-02-14 12:55,10,12,230,11:54
2020-02-14 13:00,10,12,230,11:54
