Datum und Uhrzeit,Anzahl wartender Personen,durchschnittliche Wartezeit in Minuten,nächste Nummer,letzte Aktualisierung
2019-12-03 08:05,1,6,103,07:59
2019-12-03 08:10,1,5,107,08:04
2019-12-03 08:15,3,5,109,08:08
2019-12-03 08:20,5,5,8,08:14
2019-12-03 08:25,7,4,10,08:18
2019-12-03 08:30,5,4,16,08:24
2019-12-03 08:35,3,5,114,08:29
2019-12-03 08:40,1,7,117,08:33
2019-12-03 08:45,2,7,34,08:37
2019-12-03 08:50,0,6,,08:42
2019-12-03 08:55,0,6,,08:48
2019-12-03 09:00,1,5,66,08:50
2019-12-03 09:05,2,4,126,08:59
2019-12-03 09:10,3,4,126,09:01
2019-12-03 09:15,4,3,128,09:07
2019-12-03 09:20,3,3,131,09:13
2019-12-03 09:25,1,3,135,09:19
2019-12-03 09:30,1,3,41,09:21
2019-12-03 09:35,0,3,,09:27
2019-12-03 09:40,2,3,141,09:33
2019-12-03 09:45,3,3,63,09:39
2019-12-03 09:50,1,4,144,09:43
2019-12-03 09:55,1,4,147,09:48
2019-12-03 10:00,3,4,148,09:53
2019-12-03 10:05,1,3,70,09:58
2019-12-03 10:10,7,3,48,10:03
2019-12-03 10:15,6,3,157,10:08
2019-12-03 10:20,2,2,162,10:14
2019-12-03 10:25,1,3,167,10:18
2019-12-03 10:30,1,3,168,10:21
2019-12-03 10:35,1,3,90,10:26
2019-12-03 10:40,4,3,173,10:31
2019-12-03 10:45,6,3,177,10:39
2019-12-03 10:50,5,2,179,10:42
2019-12-03 10:55,4,3,183,10:47
2019-12-03 11:00,5,3,185,10:53
2019-12-03 11:05,9,3,102,10:55
2019-12-03 11:10,8,4,191,11:03
2019-12-03 11:15,8,4,194,11:08
2019-12-03 11:20,4,5,199,11:13
2019-12-03 11:25,4,5,199,11:17
2019-12-03 11:30,1,6,202,11:22
2019-12-03 11:35,7,5,205,11:29
2019-12-03 11:40,11,4,208,11:34
2019-12-03 11:45,7,3,213,11:39
2019-12-03 11:50,7,4,126,11:40
2019-12-03 11:55,13,4,215,11:49
2019-12-03 12:00,9,8,220,11:54
2019-12-03 12:05,11,9,125,11:58
2019-12-03 12:10,9,10,223,12:02
2019-12-03 12:15,11,10,225,12:08
2019-12-03 12:20,9,12,228,12:14
2019-12-03 12:25,9,13,230,12:17
2019-12-03 12:30,13,14,112,12:21
2019-12-03 12:35,8,10,240,12:28
2019-12-03 12:40,5,6,244,12:34
2019-12-03 12:45,6,5,246,12:37
2019-12-03 12:50,7,5,35,12:40
2019-12-03 12:55,5,7,248,12:48
2019-12-03 13:00,5,8,133,12:53
2019-12-03 13:05,3,9,254,12:58
2019-12-03 13:10,2,7,255,13:04
2019-12-03 13:15,4,5,256,13:09
2019-12-03 13:20,6,5,258,13:12
2019-12-03 13:25,7,4,259,13:19
2019-12-03 13:30,8,4,129,13:23
2019-12-03 13:35,7,6,261,13:29
2019-12-03 13:40,7,8,263,13:34
2019-12-03 13:45,5,10,266,13:39
2019-12-03 13:50,10,11,267,13:43
2019-12-03 13:55,11,8,271,13:48
2019-12-03 14:00,9,5,276,13:52
2019-12-03 14:05,8,5,280,13:58
2019-12-03 14:10,7,7,283,14:04
2019-12-03 14:15,8,7,285,14:06
2019-12-03 14:20,9,7,286,14:14
2019-12-03 14:25,7,8,289,14:17
2019-12-03 14:30,6,10,139,14:20
2019-12-03 14:35,4,8,135,14:27
2019-12-03 14:40,4,9,13,14:32
2019-12-03 14:45,4,7,296,14:38
2019-12-03 14:50,5,6,296,14:42
2019-12-03 14:55,0,7,,14:48
2019-12-03 15:00,1,7,60,14:52
2019-12-03 15:05,1,4,308,14:59
2019-12-03 15:10,2,4,310,15:02
2019-12-03 15:15,0,4,,15:08
2019-12-03 15:20,1,3,317,15:13
2019-12-03 15:25,0,3,,15:19
2019-12-03 15:30,5,3,325,15:24
2019-12-03 15:35,3,3,75,15:26
2019-12-03 15:40,0,3,,15:34
2019-12-03 15:45,1,4,336,15:37
2019-12-03 15:50,3,4,339,15:42
2019-12-03 15:55,1,3,344,15:49
2019-12-03 16:00,7,3,344,15:53
2019-12-03 16:05,8,3,344,15:58
2019-12-03 16:10,15,4,148,16:03
2019-12-03 16:15,9,5,349,16:09
2019-12-03 16:20,10,6,350,16:12
2019-12-03 16:25,13,6,20,16:18
2019-12-03 16:30,14,7,40,16:23
2019-12-03 16:35,15,7,68,16:26
2019-12-03 16:40,16,10,351,16:32
2019-12-03 16:45,14,16,360,16:39
2019-12-03 16:50,15,16,360,16:42
2019-12-03 16:55,17,18,361,16:48
2019-12-03 17:00,17,26,366,16:52
2019-12-03 17:05,11,23,374,16:59
2019-12-03 17:10,8,12,378,17:02
2019-12-03 17:15,7,11,380,17:08
2019-12-03 17:20,5,10,385,17:13
2019-12-03 17:25,3,9,388,17:18
2019-12-03 17:30,1,6,391,17:24
2019-12-03 17:35,3,6,6,17:25
2019-12-03 17:40,1,4,393,17:32
2019-12-03 17:45,0,3,,17:39
2019-12-03 17:50,0,3,,17:39
2019-12-03 17:55,0,3,,17:39
2019-12-03 18:00,0,3,,17:54
