Datum und Uhrzeit,Anzahl wartender Personen,durchschnittliche Wartezeit in Minuten,nächste Nummer,letzte Aktualisierung
2020-01-27 08:05,3,17,102,07:58
2020-01-27 08:10,1,8,105,08:03
2020-01-27 08:15,3,7,182,08:07
2020-01-27 08:20,6,6,16,08:13
2020-01-27 08:25,3,3,112,08:18
2020-01-27 08:30,2,2,113,08:21
2020-01-27 08:35,3,2,115,08:27
2020-01-27 08:40,3,2,12,08:30
2020-01-27 08:45,2,2,88,08:37
2020-01-27 08:50,3,3,122,08:43
2020-01-27 08:55,5,2,65,08:46
2020-01-27 09:00,5,3,125,08:53
2020-01-27 09:05,3,3,128,08:57
2020-01-27 09:10,2,4,131,09:02
2020-01-27 09:15,1,3,54,09:06
2020-01-27 09:20,1,5,139,09:13
2020-01-27 09:25,2,5,139,09:15
2020-01-27 09:30,6,5,142,09:23
2020-01-27 09:35,5,4,145,09:28
2020-01-27 09:40,7,4,5,09:30
2020-01-27 09:45,7,3,96,09:37
2020-01-27 09:50,8,4,149,09:43
2020-01-27 09:55,9,6,4,09:46
2020-01-27 10:02,12,9,150,09:54
2020-01-27 10:05,9,10,153,09:57
2020-01-27 10:10,9,8,158,10:03
2020-01-27 10:15,12,6,160,10:07
2020-01-27 10:20,14,6,161,10:11
2020-01-27 10:25,13,7,165,10:18
2020-01-27 10:30,15,7,166,10:23
2020-01-27 10:35,17,9,170,10:28
2020-01-27 10:40,20,9,170,10:32
2020-01-27 10:45,23,9,48,10:38
2020-01-27 10:50,21,12,172,10:43
2020-01-27 10:55,24,19,176,10:48
2020-01-27 11:00,25,19,115,10:51
2020-01-27 11:05,30,23,178,10:58
2020-01-27 11:10,26,27,184,11:03
2020-01-27 11:15,25,29,189,11:06
2020-01-27 11:20,27,24,189,11:13
2020-01-27 11:25,26,27,194,11:17
2020-01-27 11:30,22,25,201,11:23
2020-01-27 11:35,16,22,208,11:27
2020-01-27 11:40,14,19,212,11:32
2020-01-27 11:45,10,15,134,11:36
2020-01-27 11:50,8,11,224,11:42
2020-01-27 11:55,7,8,228,11:48
2020-01-27 12:00,10,6,230,11:53
2020-01-27 12:05,13,5,109,11:58
2020-01-27 12:10,13,7,234,12:03
2020-01-27 12:15,13,9,237,12:08
2020-01-27 12:20,17,9,242,12:13
2020-01-27 12:25,17,10,244,12:16
2020-01-27 12:30,14,10,43,12:21
2020-01-27 12:35,19,8,251,12:28
2020-01-27 12:40,14,11,257,12:33
2020-01-27 12:45,12,14,261,12:38
2020-01-27 12:50,11,13,264,12:43
2020-01-27 12:55,10,13,267,12:47
2020-01-27 13:00,4,13,274,12:53
2020-01-27 13:05,3,7,278,12:57
2020-01-27 13:10,3,4,281,13:02
2020-01-27 13:15,4,3,283,13:07
2020-01-27 13:20,4,3,284,13:10
2020-01-27 13:25,1,3,288,13:18
2020-01-27 13:30,3,2,290,13:23
2020-01-27 13:35,3,2,294,13:28
2020-01-27 13:40,3,2,296,13:30
2020-01-27 13:45,1,2,300,13:37
2020-01-27 13:50,2,3,302,13:42
2020-01-27 13:55,0,3,,13:47
2020-01-27 14:00,5,4,138,13:51
2020-01-27 14:05,4,4,133,13:57
2020-01-27 14:10,9,4,133,14:01
2020-01-27 14:15,5,4,318,14:08
2020-01-27 14:20,4,3,21,14:10
2020-01-27 14:25,5,3,321,14:17
2020-01-27 14:30,4,3,323,14:23
2020-01-27 14:35,3,4,331,14:28
2020-01-27 14:40,4,4,333,14:33
2020-01-27 14:45,3,2,340,14:38
2020-01-27 14:50,3,4,345,14:43
2020-01-27 14:55,4,3,347,14:46
2020-01-27 15:00,4,3,350,14:53
2020-01-27 15:05,3,3,353,14:58
2020-01-27 15:10,6,3,191,15:01
2020-01-27 15:15,4,4,355,15:08
2020-01-27 15:20,7,4,175,15:13
2020-01-27 15:25,3,4,361,15:18
2020-01-27 15:30,8,4,66,15:23
2020-01-27 15:35,10,3,156,15:28
2020-01-27 15:40,9,4,365,15:33
2020-01-27 15:45,8,5,368,15:38
2020-01-27 15:50,6,8,373,15:43
2020-01-27 15:55,8,8,172,15:48
2020-01-27 16:00,10,7,20,15:50
2020-01-27 16:05,11,5,374,15:58
2020-01-27 16:10,10,6,375,16:03
2020-01-27 16:15,12,6,166,16:08
2020-01-27 16:20,14,8,41,16:10
2020-01-27 16:25,13,8,185,16:16
2020-01-27 16:30,15,8,185,16:20
2020-01-27 16:35,12,14,378,16:26
2020-01-27 16:40,12,22,7,16:30
2020-01-27 16:45,15,23,381,16:38
2020-01-27 16:50,19,23,71,16:43
2020-01-27 16:55,21,22,39,16:47
2020-01-27 17:00,23,24,25,16:53
2020-01-27 17:05,21,35,388,16:58
2020-01-27 17:10,24,33,389,17:02
2020-01-27 17:15,28,33,36,17:06
2020-01-27 17:20,31,29,389,17:12
2020-01-27 17:25,26,29,395,17:18
2020-01-27 17:30,25,29,396,17:23
2020-01-27 17:35,23,31,64,17:26
2020-01-27 17:40,24,27,150,17:33
2020-01-27 17:45,20,25,402,17:37
2020-01-27 17:50,15,38,408,17:42
2020-01-27 17:55,13,38,410,17:46
2020-01-27 18:00,9,42,414,17:52
