Datum und Uhrzeit,Anzahl wartender Personen,durchschnittliche Wartezeit in Minuten,nächste Nummer,letzte Aktualisierung
2020-01-11 08:05,7,6,106,07:57
2020-01-11 08:10,5,5,109,08:03
2020-01-11 08:15,2,4,113,08:08
2020-01-11 08:20,2,3,50,08:10
2020-01-11 08:25,1,4,116,08:18
2020-01-11 08:30,0,4,,08:22
2020-01-11 08:35,1,4,123,08:28
2020-01-11 08:40,4,3,124,08:33
2020-01-11 08:45,5,3,127,08:38
2020-01-11 08:50,8,2,128,08:43
2020-01-11 08:55,8,3,130,08:48
2020-01-11 09:00,9,4,27,08:52
2020-01-11 09:05,8,6,135,08:58
2020-01-11 09:10,7,6,137,09:01
2020-01-11 09:15,7,7,58,09:08
2020-01-11 09:20,9,7,143,09:13
2020-01-11 09:25,7,6,147,09:18
2020-01-11 09:30,9,6,55,09:22
2020-01-11 09:35,8,6,147,09:27
2020-01-11 09:40,6,8,151,09:31
2020-01-11 09:45,8,8,152,09:37
2020-01-11 09:50,5,13,155,09:43
2020-01-11 09:55,2,12,158,09:47
2020-01-11 10:00,6,12,44,09:52
2020-01-11 10:05,9,9,160,09:58
2020-01-11 10:10,10,7,162,10:03
2020-01-11 10:15,9,6,164,10:07
2020-01-11 10:20,11,7,166,10:13
2020-01-11 10:25,11,9,169,10:18
2020-01-11 10:30,12,9,20,10:22
2020-01-11 10:35,14,13,38,10:28
2020-01-11 10:40,20,11,172,10:33
2020-01-11 10:45,21,9,172,10:37
2020-01-11 10:50,20,15,176,10:43
2020-01-11 10:55,22,15,5,10:46
2020-01-11 11:00,17,20,33,10:51
2020-01-11 11:05,18,18,8,10:58
2020-01-11 11:10,20,20,185,11:03
2020-01-11 11:15,23,17,185,11:08
2020-01-11 11:20,26,21,13,11:13
2020-01-11 11:25,25,28,193,11:18
2020-01-11 11:30,24,29,195,11:23
2020-01-11 11:35,26,29,23,11:26
2020-01-11 11:40,24,29,201,11:32
2020-01-11 11:45,21,29,209,11:37
2020-01-11 11:50,18,27,213,11:41
2020-01-11 11:55,13,29,218,11:47
2020-01-11 12:00,10,32,221,11:52
2020-01-11 12:05,10,32,221,11:52
2020-01-11 12:10,10,32,221,11:52
2020-01-11 12:15,10,32,221,11:52
2020-01-11 12:20,10,32,221,11:52
2020-01-11 12:25,10,32,221,11:52
2020-01-11 12:30,10,32,221,11:52
2020-01-11 12:35,10,32,221,11:52
2020-01-11 12:40,10,32,221,11:52
2020-01-11 12:45,10,32,221,11:52
2020-01-11 12:50,10,32,221,11:52
2020-01-11 12:55,10,32,221,11:52
2020-01-11 13:00,10,32,221,11:52
