Datum und Uhrzeit,Anzahl wartender Personen,durchschnittliche Wartezeit in Minuten,nächste Nummer,letzte Aktualisierung
2020-07-31 08:05,0,2,,08:04
2020-07-31 08:10,0,2,,08:09
2020-07-31 08:15,0,2,,08:14
2020-07-31 08:20,4,2,117,08:19
2020-07-31 08:25,1,2,120,08:24
2020-07-31 08:30,3,3,122,08:29
2020-07-31 08:35,3,4,127,08:34
2020-07-31 08:40,4,5,130,08:39
2020-07-31 08:45,2,5,133,08:44
2020-07-31 08:50,0,4,,08:49
2020-07-31 08:55,1,2,147,08:54
2020-07-31 09:00,4,2,148,08:59
2020-07-31 09:05,7,2,149,09:04
2020-07-31 09:10,5,6,154,09:09
2020-07-31 09:15,4,7,158,09:14
2020-07-31 09:20,3,5,162,09:19
2020-07-31 09:25,0,5,,09:24
2020-07-31 09:30,0,3,,09:29
2020-07-31 09:35,1,2,180,09:34
2020-07-31 09:40,3,2,184,09:39
2020-07-31 09:45,1,3,188,09:44
2020-07-31 09:50,5,3,191,09:49
2020-07-31 09:55,3,4,195,09:54
2020-07-31 10:00,4,4,197,09:59
2020-07-31 10:05,3,6,200,10:04
2020-07-31 10:10,3,6,203,10:09
2020-07-31 10:15,5,5,207,10:14
2020-07-31 10:20,6,4,209,10:19
2020-07-31 10:25,2,5,215,10:24
2020-07-31 10:30,1,5,218,10:29
2020-07-31 10:35,5,6,220,10:34
2020-07-31 10:40,2,7,224,10:39
2020-07-31 10:45,4,7,228,10:44
2020-07-31 10:50,3,5,234,10:49
2020-07-31 10:55,2,4,237,10:54
2020-07-31 11:00,0,3,,10:59
2020-07-31 11:05,1,3,248,11:04
2020-07-31 11:10,2,3,250,11:09
2020-07-31 11:15,3,2,256,11:14
2020-07-31 11:20,2,2,263,11:19
2020-07-31 11:25,3,2,266,11:24
2020-07-31 11:30,2,4,270,11:29
2020-07-31 11:35,4,4,272,11:34
2020-07-31 11:40,5,4,272,11:39
2020-07-31 11:45,4,6,273,11:44
2020-07-31 11:50,2,8,275,11:49
2020-07-31 11:55,0,10,,11:54
2020-07-31 12:00,0,10,,11:59
2020-07-31 12:05,0,10,,12:00
2020-07-31 12:10,0,10,,12:00
2020-07-31 12:15,0,10,,12:00
2020-07-31 12:20,0,10,,12:00
2020-07-31 12:25,0,10,,12:00
2020-07-31 12:30,0,10,,12:00
2020-07-31 12:35,0,10,,12:00
2020-07-31 12:40,0,10,,12:00
2020-07-31 12:45,0,10,,12:00
2020-07-31 12:50,0,10,,12:00
2020-07-31 12:55,0,10,,12:00
2020-07-31 13:00,0,10,,12:00
