Datum und Uhrzeit,Anzahl wartender Personen,durchschnittliche Wartezeit in Minuten,nächste Nummer,letzte Aktualisierung
2020-03-19 08:05,0,2,,07:51
2020-03-19 08:10,0,2,,07:51
2020-03-19 08:15,0,2,,07:51
2020-03-19 08:20,0,2,,07:51
2020-03-19 08:25,0,2,,07:51
2020-03-19 08:30,0,2,,07:51
2020-03-19 08:35,0,2,,07:51
2020-03-19 08:40,1,2,1,08:30
2020-03-19 08:45,1,2,1,08:30
2020-03-19 08:50,1,2,1,08:30
2020-03-19 08:55,1,2,1,08:30
2020-03-19 09:00,1,2,1,08:30
2020-03-19 09:05,1,2,1,08:30
2020-03-19 09:10,1,2,1,08:30
2020-03-19 09:15,1,2,1,09:05
2020-03-19 09:20,1,2,1,09:05
2020-03-19 09:25,1,2,1,09:05
2020-03-19 09:30,1,2,1,09:05
2020-03-19 09:35,1,2,1,09:05
2020-03-19 09:40,1,2,1,09:05
2020-03-19 09:45,1,2,1,09:05
2020-03-19 09:50,1,2,1,09:05
2020-03-19 09:55,1,2,1,09:05
2020-03-19 10:00,1,2,1,09:05
2020-03-19 10:05,1,2,1,09:05
2020-03-19 10:10,1,2,1,09:05
2020-03-19 10:15,1,2,1,09:05
2020-03-19 10:20,1,2,1,09:05
2020-03-19 10:25,1,2,1,09:05
2020-03-19 10:30,1,2,1,10:19
2020-03-19 10:35,1,2,1,10:19
2020-03-19 10:40,1,2,1,10:19
2020-03-19 10:45,1,2,1,10:19
2020-03-19 10:50,1,2,1,10:19
2020-03-19 10:55,1,2,1,10:19
2020-03-19 11:00,1,2,1,10:19
2020-03-19 11:05,1,2,1,10:19
2020-03-19 11:10,1,2,1,10:19
2020-03-19 11:15,1,2,1,10:19
2020-03-19 11:20,1,2,1,10:19
2020-03-19 11:25,1,2,1,10:19
2020-03-19 11:30,1,2,1,10:19
2020-03-19 11:35,1,2,1,10:19
2020-03-19 11:40,1,2,1,11:28
2020-03-19 11:45,1,2,1,11:28
2020-03-19 11:50,1,2,1,11:28
2020-03-19 11:55,1,2,1,11:28
2020-03-19 12:00,1,2,1,11:28
2020-03-19 12:05,1,2,1,11:28
2020-03-19 12:10,1,2,1,11:28
2020-03-19 12:15,1,2,1,11:28
2020-03-19 12:20,1,2,1,11:28
2020-03-19 12:25,1,2,1,11:28
2020-03-19 12:30,1,2,1,11:28
2020-03-19 12:35,1,2,1,11:28
2020-03-19 12:40,1,2,1,11:28
2020-03-19 12:45,1,2,1,11:28
2020-03-19 12:50,1,2,1,11:28
2020-03-19 12:55,1,2,1,11:28
2020-03-19 13:00,1,2,1,11:28
2020-03-19 13:05,1,2,1,11:28
2020-03-19 13:10,1,2,1,11:28
2020-03-19 13:15,1,2,1,11:28
2020-03-19 13:20,1,2,1,11:28
2020-03-19 13:25,1,2,1,11:28
2020-03-19 13:30,1,2,1,13:22
2020-03-19 13:35,1,2,1,13:22
2020-03-19 13:40,2,2,1,13:32
2020-03-19 13:45,2,2,1,13:36
2020-03-19 13:50,2,2,1,13:36
2020-03-19 13:55,2,2,1,13:36
2020-03-19 14:00,2,2,1,13:36
2020-03-19 14:05,2,2,1,13:36
2020-03-19 14:10,0,181,,14:01
2020-03-19 14:15,0,181,,14:01
2020-03-19 14:20,0,181,,14:01
2020-03-19 14:25,0,181,,14:01
2020-03-19 14:30,0,181,,14:01
2020-03-19 14:35,0,181,,14:23
2020-03-19 14:40,0,181,,14:23
2020-03-19 14:45,0,181,,14:23
2020-03-19 14:50,0,181,,14:23
2020-03-19 14:55,0,181,,14:23
2020-03-19 15:00,0,181,,14:23
2020-03-19 15:05,0,181,,14:23
2020-03-19 15:10,1,181,5,15:00
2020-03-19 15:15,1,181,5,15:00
2020-03-19 15:20,1,181,5,15:00
2020-03-19 15:25,1,181,5,15:17
2020-03-19 15:30,1,181,5,15:17
2020-03-19 15:35,0,129,,15:27
2020-03-19 15:40,0,129,,15:27
2020-03-19 15:45,0,129,,15:27
2020-03-19 15:50,0,129,,15:27
2020-03-19 15:55,0,129,,15:27
2020-03-19 16:00,0,129,,15:27
2020-03-19 16:05,0,129,,15:27
2020-03-19 16:10,0,129,,15:27
2020-03-19 16:15,0,129,,15:27
2020-03-19 16:20,0,129,,15:27
2020-03-19 16:25,0,129,,16:14
2020-03-19 16:30,0,129,,16:19
2020-03-19 16:35,0,129,,16:19
2020-03-19 16:40,0,129,,16:19
2020-03-19 16:45,0,129,,16:19
2020-03-19 16:50,0,129,,16:19
2020-03-19 16:55,0,129,,16:19
2020-03-19 17:00,0,129,,16:19
2020-03-19 17:05,0,129,,16:19
2020-03-19 17:10,0,97,,17:02
2020-03-19 17:15,0,97,,17:02
2020-03-19 17:20,0,97,,17:02
2020-03-19 17:25,1,97,6,17:16
2020-03-19 17:30,1,97,6,17:16
2020-03-19 17:35,1,97,6,17:16
2020-03-19 17:40,2,97,6,17:31
2020-03-19 17:45,2,97,6,17:31
2020-03-19 17:50,2,97,6,17:31
2020-03-19 17:55,2,97,6,17:31
2020-03-19 18:00,0,74,,17:50
