Datum und Uhrzeit,Anzahl wartender Personen,durchschnittliche Wartezeit in Minuten,nächste Nummer,letzte Aktualisierung
2020-07-22 08:05,0,2,,08:04
2020-07-22 08:10,1,2,114,08:09
2020-07-22 08:15,0,2,,08:14
2020-07-22 08:20,2,2,118,08:19
2020-07-22 08:25,3,2,120,08:24
2020-07-22 08:30,2,3,124,08:29
2020-07-22 08:35,1,4,126,08:34
2020-07-22 08:40,2,4,126,08:39
2020-07-22 08:45,3,5,128,08:44
2020-07-22 08:50,4,6,129,08:49
2020-07-22 08:55,6,6,129,08:54
2020-07-22 09:00,5,10,132,08:59
2020-07-22 09:05,3,11,134,09:04
2020-07-22 09:10,2,12,136,09:09
2020-07-22 09:15,1,12,139,09:14
2020-07-22 09:20,2,8,143,09:19
2020-07-22 09:25,4,7,144,09:24
2020-07-22 09:30,4,7,145,09:29
2020-07-22 09:35,6,7,147,09:34
2020-07-22 09:40,7,7,147,09:39
2020-07-22 09:45,6,9,150,09:44
2020-07-22 09:50,7,10,151,09:49
2020-07-22 09:55,6,13,153,09:54
2020-07-22 10:00,5,16,156,09:59
2020-07-22 10:05,2,16,159,10:04
2020-07-22 10:10,7,16,160,10:09
2020-07-22 10:15,6,14,163,10:14
2020-07-22 10:20,6,12,165,10:19
2020-07-22 10:25,7,12,165,10:24
2020-07-22 10:30,4,13,169,10:29
2020-07-22 10:35,5,13,172,10:34
2020-07-22 10:40,5,13,174,10:39
2020-07-22 10:45,4,13,175,10:44
2020-07-22 10:50,6,12,178,10:49
2020-07-22 10:55,5,10,181,10:54
2020-07-22 11:00,7,11,184,10:59
2020-07-22 11:05,5,10,186,11:04
2020-07-22 11:10,10,10,186,11:09
2020-07-22 11:30,7,11,202,11:29
2020-07-22 11:35,7,10,204,11:34
2020-07-22 11:40,8,7,208,11:39
2020-07-22 11:45,6,10,212,11:44
2020-07-22 11:50,4,10,216,11:49
2020-07-22 11:55,8,8,5108,11:54
2020-07-22 12:00,9,6,221,11:59
2020-07-22 12:05,8,7,224,12:04
2020-07-22 12:10,7,9,5115,12:09
2020-07-22 12:15,3,14,232,12:14
2020-07-22 12:20,4,12,235,12:19
2020-07-22 12:25,5,7,237,12:24
2020-07-22 12:30,1,6,241,12:29
2020-07-22 12:35,4,6,243,12:34
2020-07-22 12:40,6,6,244,12:39
2020-07-22 12:45,6,7,246,12:44
2020-07-22 12:50,3,8,251,12:49
2020-07-22 12:55,4,8,252,12:54
2020-07-22 13:00,1,7,258,12:59
2020-07-22 13:05,1,7,260,13:04
2020-07-22 13:10,4,7,261,13:09
2020-07-22 13:15,0,4,,13:14
2020-07-22 13:20,2,4,270,13:19
2020-07-22 13:25,0,3,,13:24
2020-07-22 13:30,1,3,276,13:29
2020-07-22 13:35,1,3,278,13:34
2020-07-22 13:40,4,3,5146,13:39
2020-07-22 13:45,0,5,,13:44
2020-07-22 13:50,0,5,,13:49
2020-07-22 13:55,2,5,290,13:54
2020-07-22 14:00,3,4,295,13:59
2020-07-22 14:05,6,4,296,14:04
2020-07-22 14:10,7,4,299,14:09
2020-07-22 14:15,6,6,302,14:14
2020-07-22 14:20,3,9,307,14:19
2020-07-22 14:25,5,9,309,14:25
2020-07-22 14:30,5,7,311,14:29
2020-07-22 14:35,5,6,314,14:34
2020-07-22 14:40,5,6,317,14:39
2020-07-22 14:45,6,6,322,14:44
2020-07-22 14:50,7,6,324,14:49
2020-07-22 14:55,6,7,326,14:54
2020-07-22 15:00,8,6,327,14:59
2020-07-22 15:05,6,7,329,15:04
2020-07-22 15:10,7,7,330,15:09
2020-07-22 15:15,5,12,334,15:14
2020-07-22 15:20,2,10,339,15:19
2020-07-22 15:25,6,11,341,15:24
2020-07-22 15:30,5,5,344,15:30
2020-07-22 15:35,5,6,347,15:34
2020-07-22 15:40,6,8,5220,15:39
2020-07-22 15:45,5,7,353,15:44
2020-07-22 15:50,7,5,355,15:49
2020-07-22 15:55,5,5,358,15:54
2020-07-22 16:00,7,7,360,15:59
2020-07-22 16:05,7,7,362,16:04
2020-07-22 16:10,8,7,5239,16:09
2020-07-22 16:15,6,8,366,16:14
2020-07-22 16:20,4,12,369,16:19
2020-07-22 16:25,6,12,371,16:24
2020-07-22 16:30,5,6,377,16:29
2020-07-22 16:35,7,5,380,16:34
2020-07-22 16:40,5,5,383,16:39
2020-07-22 16:45,6,7,385,16:44
2020-07-22 16:50,7,9,388,16:49
2020-07-22 16:55,8,9,392,16:54
2020-07-22 17:00,6,8,395,16:59
2020-07-22 17:05,7,8,398,17:04
2020-07-22 17:10,4,10,402,17:09
2020-07-22 17:15,5,10,406,17:14
2020-07-22 17:20,3,8,410,17:19
2020-07-22 17:25,3,6,413,17:24
2020-07-22 17:30,2,6,415,17:29
2020-07-22 17:35,2,5,419,17:34
2020-07-22 17:40,1,5,420,17:39
2020-07-22 17:45,0,6,,17:44
2020-07-22 17:50,0,5,,17:49
2020-07-22 17:55,0,5,,17:54
2020-07-22 18:00,0,5,,17:59
