Datum und Uhrzeit,Anzahl wartender Personen,durchschnittliche Wartezeit in Minuten,nächste Nummer,letzte Aktualisierung
2019-11-18 08:05,6,4,106,07:58
2019-11-18 08:10,6,3,110,08:03
2019-11-18 08:15,6,3,112,08:09
2019-11-18 08:20,6,3,113,08:12
2019-11-18 08:25,4,6,116,08:18
2019-11-18 08:30,6,6,117,08:24
2019-11-18 08:35,6,7,122,08:29
2019-11-18 08:40,4,7,124,08:34
2019-11-18 08:45,8,7,124,08:39
2019-11-18 08:50,6,8,126,08:44
2019-11-18 08:55,6,8,126,08:47
2019-11-18 09:00,7,8,128,08:54
2019-11-18 09:05,9,9,129,08:59
2019-11-18 09:10,9,12,131,09:04
2019-11-18 09:15,9,12,133,09:09
2019-11-18 09:20,11,11,133,09:13
2019-11-18 09:25,8,12,55,09:18
2019-11-18 09:30,3,7,145,09:23
2019-11-18 09:35,5,6,73,09:26
2019-11-18 09:40,5,5,148,09:34
2019-11-18 09:45,5,4,152,09:39
2019-11-18 09:50,6,4,83,09:40
2019-11-18 09:55,8,3,157,09:49
2019-11-18 10:00,6,4,160,09:54
2019-11-18 10:05,5,3,161,09:59
2019-11-18 10:10,4,5,6,10:04
2019-11-18 10:15,4,5,165,10:09
2019-11-18 10:20,4,7,167,10:14
2019-11-18 10:25,7,7,167,10:19
2019-11-18 10:30,8,7,169,10:23
2019-11-18 10:35,7,6,174,10:29
2019-11-18 10:40,8,5,124,10:32
2019-11-18 10:45,9,6,178,10:39
2019-11-18 10:50,12,6,22,10:43
2019-11-18 10:55,10,9,181,10:49
2019-11-18 11:00,12,10,98,10:52
2019-11-18 11:05,9,12,188,10:59
2019-11-18 11:10,10,11,190,11:04
2019-11-18 11:15,8,12,194,11:09
2019-11-18 11:20,9,11,27,11:13
2019-11-18 11:25,9,10,196,11:19
2019-11-18 11:30,7,12,200,11:24
2019-11-18 11:35,5,14,203,11:29
2019-11-18 11:40,6,14,203,11:30
2019-11-18 11:45,7,5,211,11:39
2019-11-18 11:50,5,3,213,11:43
2019-11-18 11:55,3,3,220,11:49
2019-11-18 12:00,4,3,221,11:54
2019-11-18 12:05,4,2,224,11:59
2019-11-18 12:10,6,2,226,12:04
2019-11-18 12:15,5,2,228,12:08
2019-11-18 12:20,8,3,46,12:12
2019-11-18 12:25,5,6,233,12:19
2019-11-18 12:30,1,7,237,12:22
2019-11-18 12:35,0,7,,12:28
2019-11-18 12:40,2,6,241,12:34
2019-11-18 12:45,3,4,246,12:39
2019-11-18 12:50,2,3,249,12:44
2019-11-18 12:55,6,3,71,12:49
2019-11-18 13:00,6,3,251,12:54
2019-11-18 13:05,6,3,252,12:59
2019-11-18 13:10,8,3,252,13:03
2019-11-18 13:15,3,8,258,13:09
2019-11-18 13:20,5,8,107,13:13
2019-11-18 13:25,3,6,263,13:19
2019-11-18 13:30,3,5,264,13:24
2019-11-18 13:35,5,5,267,13:29
2019-11-18 13:40,5,5,267,13:34
2019-11-18 13:45,4,5,268,13:38
2019-11-18 13:50,4,6,93,13:40
2019-11-18 13:55,1,7,271,13:49
2019-11-18 14:00,6,8,272,13:53
2019-11-18 14:05,12,6,125,13:59
2019-11-18 14:10,9,5,278,14:03
2019-11-18 14:15,19,4,279,14:09
2019-11-18 14:20,19,5,280,14:13
2019-11-18 14:25,15,9,284,14:18
2019-11-18 14:30,9,10,292,14:23
2019-11-18 14:35,8,7,294,14:29
2019-11-18 14:40,5,11,297,14:33
2019-11-18 14:45,6,11,299,14:39
2019-11-18 14:50,1,8,304,14:44
2019-11-18 14:55,2,6,165,14:48
2019-11-18 15:00,1,3,310,14:53
2019-11-18 15:05,1,2,312,14:58
2019-11-18 15:10,1,3,315,15:04
2019-11-18 15:15,7,4,169,15:09
2019-11-18 15:20,12,4,153,15:13
2019-11-18 15:25,10,4,321,15:19
2019-11-18 15:30,7,6,324,15:24
2019-11-18 15:35,11,7,326,15:28
2019-11-18 15:40,7,8,333,15:33
2019-11-18 15:45,5,5,148,15:37
2019-11-18 15:50,1,6,344,15:44
2019-11-18 15:55,0,5,,15:49
2019-11-18 16:00,2,4,173,15:53
2019-11-18 16:05,3,4,162,15:59
2019-11-18 16:10,4,4,155,16:04
2019-11-18 16:15,3,4,354,16:08
2019-11-18 16:20,4,4,354,16:12
2019-11-18 16:25,4,4,360,16:18
2019-11-18 16:30,6,3,363,16:23
2019-11-18 16:35,4,3,367,16:28
2019-11-18 16:40,5,2,374,16:34
2019-11-18 16:45,6,2,377,16:39
2019-11-18 16:50,4,3,381,16:44
2019-11-18 16:55,3,3,382,16:49
2019-11-18 17:00,3,3,382,16:52
2019-11-18 17:05,0,6,,16:59
2019-11-18 17:10,2,6,14,17:04
2019-11-18 17:15,1,4,394,17:08
2019-11-18 17:20,0,4,,17:14
2019-11-18 17:25,0,4,,17:18
2019-11-18 17:30,2,4,402,17:23
2019-11-18 17:35,0,3,,17:28
2019-11-18 17:40,1,3,407,17:33
2019-11-18 17:45,0,3,,17:39
2019-11-18 17:50,0,3,,17:44
2019-11-18 17:55,0,3,,17:49
2019-11-18 18:00,0,3,,17:53
