Datum und Uhrzeit,Anzahl wartender Personen,durchschnittliche Wartezeit in Minuten,nächste Nummer,letzte Aktualisierung
2019-11-09 08:05,3,5,107,07:59
2019-11-09 08:10,8,5,109,08:04
2019-11-09 08:15,11,4,111,08:09
2019-11-09 08:20,5,5,117,08:14
2019-11-09 08:25,4,5,118,08:18
2019-11-09 08:30,2,7,121,08:20
2019-11-09 08:35,4,6,121,08:27
2019-11-09 08:40,2,8,123,08:34
2019-11-09 08:45,5,8,50,08:37
2019-11-09 08:50,5,6,126,08:44
2019-11-09 08:55,4,6,127,08:48
2019-11-09 09:00,4,4,129,08:53
2019-11-09 09:05,1,5,132,08:58
2019-11-09 09:10,0,5,,09:03
2019-11-09 09:15,0,5,,09:09
2019-11-09 09:20,1,5,35,09:14
2019-11-09 09:25,2,5,139,09:19
2019-11-09 09:30,0,4,,09:23
2019-11-09 09:35,1,4,147,09:28
2019-11-09 09:40,5,3,151,09:34
2019-11-09 09:45,5,2,155,09:39
2019-11-09 09:50,6,2,27,09:42
2019-11-09 09:55,0,3,,09:48
2019-11-09 10:00,0,3,,09:53
2019-11-09 10:05,1,3,168,09:59
2019-11-09 10:10,5,3,170,10:04
2019-11-09 10:15,1,2,175,10:08
2019-11-09 10:20,1,2,177,10:14
2019-11-09 10:25,4,2,19,10:19
2019-11-09 10:30,2,3,181,10:24
2019-11-09 10:35,2,3,183,10:28
2019-11-09 10:40,1,3,187,10:32
2019-11-09 10:45,0,3,,10:38
2019-11-09 10:50,0,4,,10:42
2019-11-09 10:55,3,4,196,10:49
2019-11-09 11:00,2,4,197,10:52
2019-11-09 11:05,3,3,203,10:59
2019-11-09 11:10,8,3,48,11:04
2019-11-09 11:15,2,2,211,11:09
2019-11-09 11:20,1,2,212,11:14
2019-11-09 11:25,3,2,214,11:19
2019-11-09 11:30,3,3,218,11:24
2019-11-09 11:35,1,2,221,11:28
2019-11-09 11:40,3,2,2,11:32
2019-11-09 11:45,2,3,227,11:39
2019-11-09 11:50,2,3,229,11:43
2019-11-09 11:55,0,4,,11:46
2019-11-09 12:00,0,4,,11:54
2019-11-09 12:05,0,4,,11:54
2019-11-09 12:10,0,4,,11:54
2019-11-09 12:15,0,4,,11:54
2019-11-09 12:20,0,4,,11:54
2019-11-09 12:25,0,4,,11:54
2019-11-09 12:30,0,4,,11:54
2019-11-09 12:35,0,4,,11:54
2019-11-09 12:40,0,4,,11:54
2019-11-09 12:45,0,4,,11:54
2019-11-09 12:50,0,4,,11:54
2019-11-09 12:55,0,4,,11:54
2019-11-09 13:00,0,4,,11:54
