Datum und Uhrzeit,Anzahl wartender Personen,durchschnittliche Wartezeit in Minuten,nächste Nummer,letzte Aktualisierung
2019-10-02 08:05,14,4,103,08:00
2019-10-02 08:10,16,3,9,08:05
2019-10-02 08:15,17,3,105,08:09
2019-10-02 08:20,19,4,166,08:15
2019-10-02 08:25,21,5,107,08:19
2019-10-02 08:30,22,8,109,08:23
2019-10-02 08:35,23,8,109,08:28
2019-10-02 08:40,22,10,110,08:31
2019-10-02 08:45,27,13,52,08:40
2019-10-02 08:50,29,13,52,08:43
2019-10-02 08:55,29,12,111,08:47
2019-10-02 09:00,29,15,112,08:54
2019-10-02 09:05,29,13,112,08:59
2019-10-02 09:10,28,17,113,09:04
2019-10-02 09:15,29,26,79,09:10
2019-10-02 09:20,25,53,47,09:15
2019-10-02 09:25,24,53,122,09:18
2019-10-02 09:30,27,47,122,09:23
2019-10-02 09:35,30,47,124,09:29
2019-10-02 09:40,34,41,86,09:35
2019-10-02 09:45,33,36,126,09:39
2019-10-02 09:50,37,37,72,09:45
2019-10-02 09:55,32,61,71,09:50
2019-10-02 10:00,32,59,54,09:55
2019-10-02 10:05,28,51,144,09:59
2019-10-02 10:10,27,43,147,10:04
2019-10-02 10:15,29,40,148,10:08
2019-10-02 10:20,33,32,149,10:14
2019-10-02 10:25,31,34,73,10:20
2019-10-02 10:30,29,38,157,10:23
2019-10-02 10:35,27,38,160,10:27
2019-10-02 10:40,27,32,89,10:35
2019-10-02 10:45,26,31,162,10:40
2019-10-02 10:50,23,33,103,10:45
2019-10-02 10:55,19,31,109,10:50
2019-10-02 11:00,20,31,178,10:52
2019-10-02 11:05,21,28,183,10:58
2019-10-02 11:10,15,29,190,11:04
2019-10-02 11:15,13,27,198,11:09
2019-10-02 11:20,19,20,23,11:15
2019-10-02 11:25,20,16,202,11:18
2019-10-02 11:30,23,13,205,11:24
2019-10-02 11:35,28,13,17,11:30
2019-10-02 11:40,28,16,102,11:35
2019-10-02 11:45,27,17,211,11:37
2019-10-02 11:50,26,21,217,11:44
2019-10-02 11:55,30,22,75,11:50
2019-10-02 12:00,27,25,114,11:55
2019-10-02 12:05,21,30,227,11:59
2019-10-02 12:10,22,27,231,12:04
2019-10-02 12:15,22,27,234,12:09
2019-10-02 12:20,23,31,53,12:15
2019-10-02 12:25,20,30,241,12:17
2019-10-02 12:30,22,26,244,12:23
2019-10-02 12:35,19,25,252,12:29
2019-10-02 12:40,19,18,121,12:35
2019-10-02 12:45,22,19,257,12:39
2019-10-02 12:50,22,19,127,12:45
2019-10-02 12:55,21,19,127,12:48
2019-10-02 13:00,19,18,265,12:54
2019-10-02 13:05,21,18,129,12:55
2019-10-02 13:10,20,20,267,13:03
2019-10-02 13:15,20,28,169,13:10
2019-10-02 13:20,22,28,169,13:12
2019-10-02 13:25,25,26,119,13:20
2019-10-02 13:30,22,26,130,13:25
2019-10-02 13:35,21,28,277,13:29
2019-10-02 13:40,21,28,277,13:32
2019-10-02 13:45,24,39,125,13:38
2019-10-02 13:50,22,37,284,13:44
2019-10-02 13:55,23,36,286,13:49
2019-10-02 14:00,23,35,288,13:52
2019-10-02 14:05,21,35,294,13:59
2019-10-02 14:10,24,30,295,14:03
2019-10-02 14:15,24,28,297,14:09
2019-10-02 14:20,25,27,299,14:13
2019-10-02 14:25,28,26,124,14:15
2019-10-02 14:30,26,22,122,14:25
2019-10-02 14:35,26,22,161,14:27
2019-10-02 14:40,28,28,15,14:32
2019-10-02 14:45,28,29,126,14:40
2019-10-02 14:50,26,25,309,14:44
2019-10-02 14:55,26,31,112,14:50
2019-10-02 15:00,22,31,316,14:54
2019-10-02 15:05,27,31,3,15:00
2019-10-02 15:10,25,28,320,15:04
2019-10-02 15:15,28,24,321,15:09
2019-10-02 15:20,27,40,325,15:14
2019-10-02 15:25,28,35,154,15:18
2019-10-02 15:30,27,30,326,15:24
2019-10-02 15:35,27,31,168,15:29
2019-10-02 15:40,25,36,94,15:35
2019-10-02 15:45,25,35,334,15:38
2019-10-02 15:50,22,31,339,15:42
2019-10-02 15:55,19,37,159,15:50
2019-10-02 16:00,18,29,345,15:54
2019-10-02 16:05,18,28,347,15:58
2019-10-02 16:10,19,21,66,16:05
2019-10-02 16:15,12,28,133,16:10
2019-10-02 16:20,12,31,356,16:13
2019-10-02 16:25,11,31,88,16:20
2019-10-02 16:30,11,30,88,16:21
2019-10-02 16:35,13,26,363,16:29
2019-10-02 16:40,14,25,365,16:34
2019-10-02 16:45,19,22,69,16:40
2019-10-02 16:50,20,22,69,16:43
2019-10-02 16:55,19,18,366,16:50
2019-10-02 17:00,17,19,368,16:53
2019-10-02 17:05,14,21,371,16:57
2019-10-02 17:10,19,25,375,17:02
2019-10-02 17:15,18,28,377,17:07
2019-10-02 17:20,19,26,379,17:14
2019-10-02 17:25,20,25,381,17:19
2019-10-02 17:30,17,28,384,17:24
2019-10-02 17:35,13,32,388,17:28
2019-10-02 17:40,11,28,391,17:34
2019-10-02 17:45,12,22,393,17:40
2019-10-02 17:50,11,23,395,17:44
2019-10-02 17:55,10,24,396,17:47
2019-10-02 18:00,6,29,401,17:54
