Datum und Uhrzeit,Anzahl wartender Personen,durchschnittliche Wartezeit in Minuten,nächste Nummer,letzte Aktualisierung
2020-02-27 08:05,4,6,106,07:58
2020-02-27 08:10,3,5,108,08:00
2020-02-27 08:15,4,4,111,08:07
2020-02-27 08:20,3,3,112,08:09
2020-02-27 08:25,3,3,114,08:18
2020-02-27 08:30,2,3,115,08:19
2020-02-27 08:35,1,3,119,08:26
2020-02-27 08:40,4,3,119,08:32
2020-02-27 08:45,4,4,119,08:37
2020-02-27 08:50,4,4,121,08:42
2020-02-27 08:55,4,4,124,08:47
2020-02-27 09:00,4,4,126,08:52
2020-02-27 09:05,3,3,128,08:58
2020-02-27 09:10,1,3,130,09:02
2020-02-27 09:15,2,3,167,09:07
2020-02-27 09:20,4,3,30,09:11
2020-02-27 09:25,4,4,68,09:17
2020-02-27 09:30,7,3,137,09:23
2020-02-27 09:35,6,3,139,09:27
2020-02-27 09:40,4,3,141,09:32
2020-02-27 09:45,5,3,141,09:38
2020-02-27 09:50,9,5,143,09:42
2020-02-27 09:55,11,6,144,09:48
2020-02-27 10:00,9,8,151,09:53
2020-02-27 10:05,6,5,156,09:58
2020-02-27 10:10,9,4,158,10:02
2020-02-27 10:15,9,5,161,10:08
2020-02-27 10:20,9,5,79,10:11
2020-02-27 10:25,9,5,169,10:18
2020-02-27 10:30,7,4,174,10:23
2020-02-27 10:35,4,2,182,10:28
2020-02-27 10:40,5,2,182,10:32
2020-02-27 10:45,4,2,183,10:36
2020-02-27 10:50,3,3,50,10:41
2020-02-27 10:55,5,4,194,10:48
2020-02-27 11:00,9,4,24,10:52
2020-02-27 11:05,5,2,201,10:58
2020-02-27 11:10,7,2,203,11:03
2020-02-27 11:15,10,2,204,11:07
2020-02-27 11:20,11,3,20,11:10
2020-02-27 11:30,10,7,107,11:22
2020-02-27 11:35,10,6,115,11:25
2020-02-27 11:40,10,5,221,11:32
2020-02-27 11:40,10,5,221,11:32
2020-02-27 11:45,8,5,226,11:38
2020-02-27 11:50,7,5,231,11:43
2020-02-27 11:55,9,4,234,11:47
2020-02-27 12:00,9,3,239,11:53
2020-02-27 12:05,8,3,241,11:54
2020-02-27 12:10,8,4,244,12:01
2020-02-27 12:15,9,5,247,12:08
2020-02-27 12:20,9,7,252,12:12
2020-02-27 12:25,7,6,255,12:17
2020-02-27 12:30,6,5,96,12:21
2020-02-27 12:35,5,5,122,12:25
2020-02-27 12:40,5,5,262,12:33
2020-02-27 12:45,6,6,123,12:37
2020-02-27 12:50,6,6,266,12:42
2020-02-27 12:55,9,7,267,12:47
2020-02-27 13:00,8,7,25,12:51
2020-02-27 13:05,10,6,271,12:57
2020-02-27 13:10,8,8,275,13:02
2020-02-27 13:15,7,8,279,13:08
2020-02-27 13:20,7,7,111,13:12
2020-02-27 13:25,11,7,8,13:18
2020-02-27 13:30,12,7,119,13:21
2020-02-27 13:35,13,7,282,13:27
2020-02-27 13:40,7,14,289,13:32
2020-02-27 13:45,8,13,93,13:36
2020-02-27 13:50,7,9,294,13:42
2020-02-27 13:55,8,10,297,13:47
2020-02-27 14:00,13,9,299,13:53
2020-02-27 14:05,13,7,301,13:57
2020-02-27 14:10,15,8,304,14:03
2020-02-27 14:15,13,10,308,14:07
2020-02-27 14:20,12,10,312,14:12
2020-02-27 14:25,11,9,316,14:18
2020-02-27 14:30,11,10,319,14:22
2020-02-27 14:35,9,9,139,14:27
2020-02-27 14:40,8,3,332,14:33
2020-02-27 14:45,8,3,142,14:38
2020-02-27 14:50,2,3,342,14:43
2020-02-27 14:55,3,4,348,14:48
2020-02-27 15:00,2,4,354,14:51
2020-02-27 15:05,1,5,146,14:56
2020-02-27 15:10,3,5,362,15:02
2020-02-27 15:15,6,3,163,15:07
2020-02-27 15:20,5,3,370,15:13
2020-02-27 15:25,3,3,376,15:18
2020-02-27 15:30,2,4,378,15:22
2020-02-27 15:35,2,3,383,15:27
2020-02-27 15:40,3,5,154,15:31
2020-02-27 15:45,7,3,391,15:37
2020-02-27 15:50,6,2,396,15:42
2020-02-27 15:55,7,2,153,15:47
2020-02-27 16:00,4,2,118,15:51
2020-02-27 16:05,4,3,9,15:55
2020-02-27 16:10,5,3,129,16:01
2020-02-27 16:15,8,3,134,16:05
2020-02-27 16:20,7,4,406,16:13
2020-02-27 16:25,5,6,408,16:18
2020-02-27 16:30,5,7,44,16:20
2020-02-27 16:35,5,7,410,16:27
2020-02-27 16:40,7,9,413,16:32
2020-02-27 16:45,9,10,95,16:38
2020-02-27 16:50,12,8,416,16:41
2020-02-27 16:55,16,9,39,16:46
2020-02-27 17:00,21,7,421,16:53
2020-02-27 17:05,19,8,425,16:56
2020-02-27 17:10,22,9,427,17:03
2020-02-27 17:15,22,9,428,17:06
2020-02-27 17:20,24,11,430,17:12
2020-02-27 17:25,23,16,433,17:17
2020-02-27 17:30,25,20,18,17:23
2020-02-27 17:35,25,19,439,17:27
2020-02-27 17:40,18,24,162,17:31
2020-02-27 17:45,16,19,452,17:36
2020-02-27 17:50,7,16,463,17:42
2020-02-27 18:00,1,8,472,17:52
