Datum und Uhrzeit,Anzahl wartender Personen,durchschnittliche Wartezeit in Minuten,nächste Nummer,letzte Aktualisierung
2019-09-28 08:05,0,5,,07:58
2019-09-28 08:10,0,5,,08:04
2019-09-28 08:15,5,4,41,08:10
2019-09-28 08:20,9,3,48,08:15
2019-09-28 08:25,7,2,117,08:19
2019-09-28 08:30,10,3,118,08:23
2019-09-28 08:35,8,7,122,08:29
2019-09-28 08:40,11,7,30,08:34
2019-09-28 08:45,6,11,126,08:39
2019-09-28 08:50,11,10,78,08:45
2019-09-28 08:55,11,9,42,08:46
2019-09-28 09:00,13,8,40,08:55
2019-09-28 09:05,12,9,39,08:58
2019-09-28 09:10,12,8,2,09:02
2019-09-28 09:15,13,6,63,09:10
2019-09-28 09:20,9,9,127,09:13
2019-09-28 09:25,12,9,38,09:20
2019-09-28 09:30,7,22,130,09:22
2019-09-28 09:35,16,22,70,09:30
2019-09-28 09:40,17,19,35,09:35
2019-09-28 09:45,16,25,35,09:35
2019-09-28 09:50,17,17,132,09:44
2019-09-28 09:55,20,21,31,09:50
2019-09-28 10:00,22,21,58,09:53
2019-09-28 10:05,20,16,134,09:59
2019-09-28 10:10,19,27,137,10:04
2019-09-28 10:15,18,37,140,10:09
2019-09-28 10:20,23,34,21,10:15
2019-09-28 10:25,23,21,52,10:20
2019-09-28 10:30,20,28,25,10:25
2019-09-28 10:35,20,32,4,10:30
2019-09-28 10:40,20,35,151,10:34
2019-09-28 10:45,18,30,153,10:39
2019-09-28 10:50,18,31,158,10:44
2019-09-28 10:55,22,30,19,10:50
2019-09-28 11:00,21,24,161,10:54
2019-09-28 11:05,24,25,6,11:00
2019-09-28 11:10,22,25,7,11:05
2019-09-28 11:15,21,26,26,11:10
2019-09-28 11:20,24,29,26,11:15
2019-09-28 11:25,26,26,9,11:20
2019-09-28 11:30,24,26,170,11:24
2019-09-28 11:35,25,24,171,11:27
2019-09-28 11:40,26,25,172,11:34
2019-09-28 11:45,28,35,177,11:40
2019-09-28 11:50,27,41,180,11:45
2019-09-28 11:55,25,45,184,11:49
2019-09-28 12:00,25,45,185,11:52
2019-09-28 12:05,23,50,187,11:55
2019-09-28 12:10,23,50,187,11:55
2019-09-28 12:15,23,50,187,11:55
2019-09-28 12:20,23,50,187,11:55
2019-09-28 12:25,23,50,187,11:55
2019-09-28 12:30,23,50,187,11:55
2019-09-28 12:35,23,50,187,11:55
2019-09-28 12:40,23,50,187,11:55
2019-09-28 12:45,23,50,187,11:55
2019-09-28 12:50,23,50,187,11:55
2019-09-28 12:55,23,50,187,11:55
2019-09-28 13:00,23,50,187,11:55
