Datum und Uhrzeit,Anzahl wartender Personen,durchschnittliche Wartezeit in Minuten,nächste Nummer,letzte Aktualisierung
2020-05-08 08:05,1,2,114,08:04
2020-05-08 08:10,0,2,,08:09
2020-05-08 08:15,0,2,,08:14
2020-05-08 08:20,0,2,,08:17
2020-05-08 08:25,1,2,22,08:24
2020-05-08 08:30,0,2,,08:29
2020-05-08 08:35,4,2,19,08:34
2020-05-08 08:40,5,3,34,08:40
2020-05-08 08:45,6,5,72,08:44
2020-05-08 08:50,5,6,87,08:48
2020-05-08 08:55,2,6,131,08:54
2020-05-08 09:00,2,5,20,08:57
2020-05-08 09:05,2,5,75,09:04
2020-05-08 09:10,5,5,96,09:09
2020-05-08 09:15,5,4,115,09:14
2020-05-08 09:20,2,4,145,09:19
2020-05-08 09:25,1,4,99,09:24
2020-05-08 09:30,0,3,,09:29
2020-05-08 09:35,1,2,156,09:34
2020-05-08 09:40,2,2,56,09:40
2020-05-08 09:45,6,2,56,09:44
2020-05-08 09:50,8,4,88,09:49
2020-05-08 09:55,7,6,83,09:54
2020-05-08 10:00,10,6,41,10:00
2020-05-08 10:05,10,8,37,10:04
2020-05-08 10:10,9,9,57,10:08
2020-05-08 10:15,5,10,91,10:14
2020-05-08 10:20,3,9,168,10:18
2020-05-08 10:25,3,8,170,10:23
2020-05-08 10:30,4,8,172,10:29
2020-05-08 10:35,3,8,81,10:33
2020-05-08 10:40,3,7,175,10:37
2020-05-08 10:45,2,7,179,10:44
2020-05-08 10:50,3,6,181,10:49
2020-05-08 10:55,1,5,186,10:54
2020-05-08 11:00,2,3,191,10:59
2020-05-08 11:05,3,3,14,11:04
2020-05-08 11:10,5,3,14,11:08
2020-05-08 11:15,0,5,,11:15
2020-05-08 11:20,2,5,23,11:19
2020-05-08 11:25,2,5,24,11:24
2020-05-08 11:30,1,4,4,11:30
2020-05-08 11:35,1,3,207,11:34
2020-05-08 11:40,1,3,106,11:40
2020-05-08 11:45,1,3,107,11:44
2020-05-08 11:50,1,3,108,11:49
2020-05-08 11:55,0,2,,11:51
2020-05-08 12:00,0,2,,11:51
2020-05-08 12:05,0,2,,11:51
2020-05-08 12:10,0,2,,11:51
2020-05-08 12:15,0,2,,11:51
2020-05-08 12:20,0,2,,11:51
2020-05-08 12:25,0,2,,11:51
2020-05-08 12:30,0,2,,11:51
2020-05-08 12:35,0,2,,11:51
2020-05-08 12:40,0,2,,11:51
2020-05-08 12:45,0,2,,11:51
2020-05-08 12:50,0,2,,11:51
2020-05-08 12:55,0,2,,11:51
2020-05-08 13:00,0,2,,11:51
