Datum und Uhrzeit,Anzahl wartender Personen,durchschnittliche Wartezeit in Minuten,nächste Nummer,letzte Aktualisierung
2020-07-10 08:05,1,3,111,08:04
2020-07-10 08:10,1,3,115,08:09
2020-07-10 08:15,0,2,,08:14
2020-07-10 08:20,0,2,,08:19
2020-07-10 08:25,3,2,127,08:24
2020-07-10 08:30,4,2,130,08:29
2020-07-10 08:35,2,4,133,08:34
2020-07-10 08:40,4,5,135,08:39
2020-07-10 08:45,4,6,138,08:44
2020-07-10 08:50,5,6,140,08:49
2020-07-10 09:00,5,8,147,08:59
2020-07-10 09:05,6,10,149,09:04
2020-07-10 09:10,4,10,151,09:09
2020-07-10 09:15,6,11,153,09:14
2020-07-10 09:20,6,10,156,09:19
2020-07-10 09:25,2,4,161,09:24
2020-07-10 09:30,4,5,164,09:29
2020-07-10 09:35,3,5,166,09:34
2020-07-10 09:40,5,6,168,09:39
2020-07-10 09:45,4,6,169,09:44
2020-07-10 09:50,4,6,169,09:49
2020-07-10 09:55,1,9,172,09:54
2020-07-10 10:00,3,11,175,09:59
2020-07-10 10:05,4,10,180,10:04
2020-07-10 10:10,2,10,184,10:09
2020-07-10 10:15,3,6,188,10:14
2020-07-10 10:20,2,4,191,10:19
2020-07-10 10:25,2,4,198,10:24
2020-07-10 10:30,3,4,199,10:29
2020-07-10 10:35,3,4,204,10:34
2020-07-10 10:40,5,4,5095,10:39
2020-07-10 10:45,5,4,212,10:44
2020-07-10 10:50,1,4,216,10:49
2020-07-10 10:55,3,3,220,10:55
2020-07-10 11:00,3,3,224,10:59
2020-07-10 11:05,1,3,228,11:04
2020-07-10 11:10,4,2,236,11:09
2020-07-10 11:15,7,2,239,11:14
2020-07-10 11:20,3,4,244,11:19
2020-07-10 11:25,2,6,246,11:24
2020-07-10 11:30,4,5,252,11:29
2020-07-10 11:35,5,4,256,11:34
2020-07-10 11:40,1,4,262,11:39
2020-07-10 11:45,3,4,266,11:44
2020-07-10 11:50,3,3,271,11:49
2020-07-10 11:55,1,4,273,11:54
2020-07-10 12:00,0,4,,11:59
2020-07-10 12:05,0,4,,12:00
2020-07-10 12:10,0,4,,12:00
2020-07-10 12:15,0,4,,12:00
2020-07-10 12:20,0,4,,12:00
2020-07-10 12:25,0,4,,12:00
2020-07-10 12:30,0,4,,12:00
2020-07-10 12:35,0,4,,12:00
2020-07-10 12:40,0,4,,12:00
2020-07-10 12:45,0,4,,12:00
2020-07-10 12:50,0,4,,12:00
2020-07-10 12:55,0,4,,12:00
2020-07-10 13:00,0,4,,12:00
