Datum und Uhrzeit,Anzahl wartender Personen,durchschnittliche Wartezeit in Minuten,nächste Nummer,letzte Aktualisierung
2020-04-27 08:05,0,2,,08:03
2020-04-27 08:10,1,2,31,08:10
2020-04-27 08:15,0,2,,08:13
2020-04-27 08:20,1,2,30,08:20
2020-04-27 08:25,0,2,,08:22
2020-04-27 08:30,3,2,37,08:28
2020-04-27 08:35,1,3,106,08:34
2020-04-27 08:40,2,3,118,08:40
2020-04-27 08:45,2,3,121,08:45
2020-04-27 08:50,1,4,125,08:49
2020-04-27 08:55,0,4,,08:55
2020-04-27 09:00,2,3,128,09:00
2020-04-27 09:05,0,3,,09:02
2020-04-27 09:10,0,3,,09:09
2020-04-27 09:15,2,2,134,09:15
2020-04-27 09:20,0,2,,09:18
2020-04-27 09:25,0,2,,09:25
2020-04-27 09:30,0,2,,09:25
2020-04-27 09:35,1,2,141,09:35
2020-04-27 09:40,0,2,,09:39
2020-04-27 09:45,1,2,3,09:45
2020-04-27 09:50,0,2,,09:49
2020-04-27 09:55,1,2,41,09:55
2020-04-27 10:00,3,2,159,10:00
2020-04-27 10:05,2,3,17,10:05
2020-04-27 10:10,1,3,32,10:10
2020-04-27 10:15,0,3,,10:14
2020-04-27 10:20,0,2,,10:19
2020-04-27 10:25,0,2,,10:22
2020-04-27 10:30,1,2,1,10:30
2020-04-27 10:35,0,2,,10:31
2020-04-27 10:40,0,2,,10:38
2020-04-27 10:45,1,2,277,10:45
2020-04-27 10:50,1,2,49,10:50
2020-04-27 10:55,0,2,,10:52
2020-04-27 11:00,0,2,,10:57
2020-04-27 11:05,2,2,22,11:03
2020-04-27 11:10,0,2,,11:09
2020-04-27 11:15,1,2,188,11:15
2020-04-27 11:20,2,2,79,11:20
2020-04-27 11:25,3,2,181,11:24
2020-04-27 11:30,0,2,,11:29
2020-04-27 11:35,2,2,34,11:35
2020-04-27 11:40,3,2,257,11:40
2020-04-27 11:45,2,2,170,11:44
2020-04-27 11:50,0,2,,11:49
2020-04-27 11:55,0,2,,11:54
2020-04-27 12:00,0,2,,11:57
2020-04-27 12:05,0,2,,12:03
2020-04-27 12:10,1,2,192,12:09
2020-04-27 12:15,0,2,,12:14
2020-04-27 12:20,0,2,,12:17
2020-04-27 12:25,2,2,114,12:24
2020-04-27 12:30,1,2,196,12:29
2020-04-27 12:35,0,2,,12:34
2020-04-27 12:40,0,2,,12:38
2020-04-27 12:45,2,2,133,12:44
2020-04-27 12:50,1,2,200,12:49
2020-04-27 12:55,0,2,,12:53
2020-04-27 13:00,0,2,,12:57
2020-04-27 13:05,1,2,29,13:05
2020-04-27 13:10,1,2,255,13:07
2020-04-27 13:15,0,2,,13:14
2020-04-27 13:20,2,2,103,13:20
2020-04-27 13:25,2,2,135,13:25
2020-04-27 13:30,4,2,135,13:30
2020-04-27 13:35,3,3,172,13:33
2020-04-27 13:40,2,4,137,13:37
2020-04-27 13:45,2,3,142,13:44
2020-04-27 13:50,1,3,94,13:49
2020-04-27 13:55,1,2,279,13:55
2020-04-27 14:00,0,2,,13:59
2020-04-27 14:05,5,2,274,14:04
2020-04-27 14:10,2,3,65,14:09
2020-04-27 14:15,0,3,,14:13
2020-04-27 14:20,3,4,271,14:20
2020-04-27 14:25,2,4,87,14:24
2020-04-27 14:30,1,3,298,14:29
2020-04-27 14:35,3,2,167,14:33
2020-04-27 14:40,0,3,,14:38
2020-04-27 14:45,2,2,132,14:45
2020-04-27 14:50,0,2,,14:49
2020-04-27 14:55,0,2,,14:54
2020-04-27 15:00,2,2,153,14:56
2020-04-27 15:05,5,2,36,15:04
2020-04-27 15:10,7,2,36,15:08
2020-04-27 15:15,9,2,36,15:12
2020-04-27 15:20,11,2,36,15:16
2020-04-27 15:25,3,6,147,15:25
2020-04-27 15:30,1,3,12,15:30
2020-04-27 15:35,0,2,,15:35
2020-04-27 15:40,2,2,144,15:40
2020-04-27 15:45,2,2,143,15:44
2020-04-27 15:50,2,2,149,15:49
2020-04-27 15:55,0,2,,15:54
2020-04-27 16:00,0,2,,15:59
2020-04-27 16:05,1,2,240,16:05
2020-04-27 16:10,1,2,241,16:08
2020-04-27 16:15,2,3,242,16:13
2020-04-27 16:20,3,3,291,16:20
2020-04-27 16:25,2,4,151,16:25
2020-04-27 16:30,2,4,245,16:28
2020-04-27 16:35,1,3,246,16:32
2020-04-27 16:40,3,3,81,16:38
2020-04-27 16:45,0,3,,16:41
2020-04-27 16:50,1,3,249,16:49
2020-04-27 16:55,0,3,,16:53
2020-04-27 17:00,1,2,39,17:00
2020-04-27 17:05,0,2,,17:03
2020-04-27 17:10,1,2,383,17:09
2020-04-27 17:15,3,2,54,17:12
2020-04-27 17:20,0,4,,17:19
2020-04-27 17:25,4,4,109,17:25
2020-04-27 17:30,4,4,48,17:30
2020-04-27 17:35,3,6,16,17:35
2020-04-27 17:40,3,6,173,17:37
2020-04-27 17:45,3,8,73,17:44
2020-04-27 17:50,2,7,393,17:49
2020-04-27 17:55,1,8,394,17:54
2020-04-27 18:00,0,8,,17:59
