Datum und Uhrzeit,Anzahl wartender Personen,durchschnittliche Wartezeit in Minuten,nächste Nummer,letzte Aktualisierung
2019-12-17 08:05,5,6,106,07:58
2019-12-17 08:10,4,6,107,08:00
2019-12-17 08:15,1,4,111,08:08
2019-12-17 08:20,2,4,112,08:10
2019-12-17 08:25,2,3,115,08:19
2019-12-17 08:30,2,3,165,08:24
2019-12-17 08:35,2,4,116,08:25
2019-12-17 08:40,2,3,121,08:32
2019-12-17 08:45,4,3,123,08:38
2019-12-17 08:50,2,2,126,08:44
2019-12-17 08:55,4,2,5,08:46
2019-12-17 09:00,3,3,39,08:50
2019-12-17 09:05,0,3,,08:57
2019-12-17 09:10,2,4,11,09:01
2019-12-17 09:15,6,4,133,09:08
2019-12-17 09:20,6,3,136,09:12
2019-12-17 09:25,4,2,140,09:16
2019-12-17 09:30,4,3,141,09:24
2019-12-17 09:35,5,4,142,09:27
2019-12-17 09:40,3,6,144,09:32
2019-12-17 09:45,6,6,144,09:37
2019-12-17 09:50,4,9,64,09:40
2019-12-17 09:55,7,9,70,09:46
2019-12-17 10:00,8,8,148,09:54
2019-12-17 10:05,8,8,151,09:58
2019-12-17 10:10,8,8,152,10:02
2019-12-17 10:15,9,10,154,10:08
2019-12-17 10:20,8,11,158,10:11
2019-12-17 10:25,8,10,160,10:18
2019-12-17 10:30,7,9,162,10:23
2019-12-17 10:35,10,9,59,10:26
2019-12-17 10:40,6,8,168,10:32
2019-12-17 10:45,6,7,173,10:39
2019-12-17 10:50,7,6,173,10:43
2019-12-17 10:55,6,6,177,10:48
2019-12-17 11:00,8,6,53,10:51
2019-12-17 11:05,5,7,179,10:58
2019-12-17 11:10,0,9,,11:04
2019-12-17 11:15,1,9,186,11:08
2019-12-17 11:20,5,8,186,11:14
2019-12-17 11:25,7,5,190,11:19
2019-12-17 11:30,6,3,191,11:22
2019-12-17 11:35,9,3,193,11:27
2019-12-17 11:40,4,6,198,11:34
2019-12-17 11:45,2,6,76,11:35
2019-12-17 11:50,3,5,77,11:43
2019-12-17 11:55,5,4,205,11:47
2019-12-17 12:00,1,2,210,11:53
2019-12-17 12:05,7,2,210,11:59
2019-12-17 12:10,10,2,19,12:02
2019-12-17 12:15,6,5,216,12:08
2019-12-17 12:20,4,4,221,12:13
2019-12-17 12:25,2,4,224,12:19
2019-12-17 12:30,5,4,57,12:24
2019-12-17 12:35,4,4,227,12:28
2019-12-17 12:40,4,4,42,12:31
2019-12-17 12:45,3,4,103,12:39
2019-12-17 12:50,5,4,78,12:43
2019-12-17 12:55,6,4,104,12:47
2019-12-17 13:00,6,4,235,12:54
2019-12-17 13:05,7,4,236,12:58
2019-12-17 13:10,7,4,236,13:02
2019-12-17 13:15,7,6,239,13:08
2019-12-17 13:20,5,9,241,13:13
2019-12-17 13:25,9,10,242,13:19
2019-12-17 13:30,13,11,105,13:24
2019-12-17 13:35,11,11,245,13:29
2019-12-17 13:40,8,11,249,13:33
2019-12-17 13:45,7,12,252,13:39
2019-12-17 13:50,7,10,253,13:42
2019-12-17 13:55,6,11,255,13:47
2019-12-17 14:00,8,10,260,13:53
2019-12-17 14:05,8,7,263,13:59
2019-12-17 14:10,11,6,265,14:03
2019-12-17 14:15,12,5,265,14:06
2019-12-17 14:20,11,9,270,14:12
2019-12-17 14:25,11,9,273,14:17
2019-12-17 14:30,11,8,276,14:22
2019-12-17 14:35,12,8,279,14:28
2019-12-17 14:40,13,9,145,14:33
2019-12-17 14:45,17,9,62,14:38
2019-12-17 14:50,14,11,287,14:44
2019-12-17 14:55,11,14,290,14:49
2019-12-17 15:00,11,13,291,14:53
2019-12-17 15:05,7,13,296,14:59
2019-12-17 15:10,5,14,299,15:04
2019-12-17 15:15,6,11,301,15:09
2019-12-17 15:20,5,9,304,15:12
2019-12-17 15:25,6,5,306,15:19
2019-12-17 15:30,4,4,309,15:24
2019-12-17 15:35,5,5,311,15:28
2019-12-17 15:40,4,4,316,15:34
2019-12-17 15:45,6,4,317,15:39
2019-12-17 15:50,8,3,150,15:43
2019-12-17 15:55,5,3,324,15:48
2019-12-17 16:00,7,3,148,15:52
2019-12-17 16:05,6,4,325,15:59
2019-12-17 16:10,7,5,326,16:03
2019-12-17 16:15,9,5,45,16:07
2019-12-17 16:20,9,6,171,16:13
2019-12-17 16:25,8,11,328,16:19
2019-12-17 16:30,10,11,94,16:22
2019-12-17 16:35,8,14,329,16:28
2019-12-17 16:40,9,14,3,16:30
2019-12-17 16:45,11,13,329,16:37
2019-12-17 16:50,9,20,331,16:42
2019-12-17 16:55,10,24,334,16:49
2019-12-17 17:00,10,23,335,16:53
2019-12-17 17:05,10,25,337,16:58
2019-12-17 17:10,6,18,341,17:03
2019-12-17 17:15,7,18,60,17:05
2019-12-17 17:20,3,11,346,17:14
2019-12-17 17:25,3,10,347,17:18
2019-12-17 17:30,4,9,347,17:21
2019-12-17 17:35,3,8,350,17:26
2019-12-17 17:40,3,7,352,17:33
2019-12-17 17:45,3,6,23,17:35
2019-12-17 17:50,0,5,,17:42
2019-12-17 17:55,0,5,,17:42
2019-12-17 18:00,0,5,,17:53
