Datum und Uhrzeit,Anzahl wartender Personen,durchschnittliche Wartezeit in Minuten,nächste Nummer,letzte Aktualisierung
2020-12-02 08:05,0,2,,07:59
2020-12-02 08:10,0,2,,07:59
2020-12-02 08:15,0,2,,07:59
2020-12-02 08:20,0,2,,08:17
2020-12-02 08:25,0,2,,08:20
2020-12-02 08:30,0,2,,08:20
2020-12-02 08:35,0,2,,08:32
2020-12-02 08:40,0,2,,08:32
2020-12-02 08:45,0,2,,08:32
2020-12-02 08:50,0,2,,08:32
2020-12-02 08:55,0,2,,08:51
2020-12-02 09:00,0,2,,08:51
2020-12-02 09:05,0,2,,08:51
2020-12-02 09:10,0,2,,08:51
2020-12-02 09:15,0,2,,09:12
2020-12-02 09:20,0,2,,09:12
2020-12-02 09:25,0,2,,09:12
2020-12-02 09:30,0,2,,09:29
2020-12-02 09:35,0,2,,09:31
2020-12-02 09:40,0,2,,09:31
2020-12-02 09:45,0,2,,09:31
2020-12-02 09:50,0,2,,09:45
2020-12-02 09:55,0,2,,09:50
2020-12-02 10:00,0,2,,09:50
2020-12-02 10:05,0,2,,09:50
2020-12-02 10:10,0,2,,09:50
2020-12-02 10:15,0,2,,10:11
2020-12-02 10:20,0,2,,10:11
2020-12-02 10:25,0,2,,10:21
2020-12-02 10:30,0,2,,10:29
2020-12-02 10:35,0,2,,10:30
2020-12-02 10:40,0,2,,10:30
2020-12-02 10:45,0,2,,10:44
2020-12-02 10:50,0,2,,10:44
2020-12-02 10:55,0,2,,10:50
2020-12-02 11:00,0,2,,10:50
2020-12-02 11:05,0,2,,11:03
2020-12-02 11:10,0,2,,11:06
2020-12-02 11:15,0,2,,11:06
2020-12-02 11:20,0,2,,11:06
2020-12-02 11:25,0,2,,11:21
2020-12-02 11:30,0,2,,11:21
2020-12-02 11:35,0,2,,11:21
2020-12-02 11:40,0,2,,11:39
2020-12-02 11:45,0,2,,11:40
2020-12-02 11:50,0,2,,11:40
2020-12-02 11:55,0,2,,11:40
2020-12-02 12:00,0,2,,11:59
2020-12-02 12:05,0,2,,12:01
2020-12-02 12:10,0,2,,12:08
2020-12-02 12:15,0,2,,12:13
2020-12-02 12:20,0,2,,12:13
2020-12-02 12:25,0,2,,12:13
2020-12-02 12:30,0,2,,12:27
2020-12-02 12:35,0,2,,12:34
2020-12-02 12:40,0,2,,12:34
2020-12-02 12:45,0,2,,12:44
2020-12-02 12:50,0,2,,12:44
2020-12-02 12:55,0,2,,12:54
2020-12-02 13:00,0,2,,12:54
2020-12-02 13:05,0,2,,12:54
2020-12-02 13:10,0,2,,12:54
2020-12-02 13:15,0,2,,13:14
2020-12-02 13:20,0,2,,13:14
2020-12-02 13:25,0,2,,13:22
2020-12-02 13:30,0,2,,13:22
2020-12-02 13:35,0,2,,13:33
2020-12-02 13:40,0,2,,13:37
2020-12-02 13:45,0,2,,13:37
2020-12-02 13:50,0,2,,13:37
2020-12-02 13:55,0,2,,13:54
2020-12-02 14:00,0,2,,13:59
2020-12-02 14:05,0,2,,13:59
2020-12-02 14:10,0,2,,14:05
2020-12-02 14:15,0,2,,14:14
2020-12-02 14:20,0,2,,14:16
2020-12-02 14:25,0,2,,14:16
2020-12-02 14:30,0,2,,14:25
2020-12-02 14:35,0,2,,14:25
2020-12-02 14:40,0,2,,14:25
2020-12-02 14:45,0,2,,14:43
2020-12-02 14:50,0,2,,14:46
2020-12-02 14:55,0,2,,14:51
2020-12-02 15:00,0,2,,14:59
2020-12-02 15:05,0,2,,14:59
2020-12-02 15:10,0,2,,15:06
2020-12-02 15:15,0,2,,15:06
2020-12-02 15:20,0,2,,15:06
2020-12-02 15:25,0,2,,15:06
2020-12-02 15:30,0,2,,15:28
2020-12-02 15:35,0,2,,15:31
2020-12-02 15:40,0,2,,15:31
2020-12-02 15:45,0,2,,15:31
2020-12-02 15:50,0,2,,15:31
2020-12-02 15:55,0,2,,15:50
2020-12-02 16:00,0,2,,15:50
2020-12-02 16:05,0,2,,16:02
2020-12-02 16:10,0,2,,16:02
2020-12-02 16:15,0,2,,16:14
2020-12-02 16:20,0,2,,16:19
2020-12-02 16:25,0,2,,16:19
2020-12-02 16:30,0,2,,16:29
2020-12-02 16:35,0,2,,16:29
2020-12-02 16:40,0,2,,16:38
2020-12-02 16:45,0,2,,16:38
2020-12-02 16:50,0,2,,16:38
2020-12-02 16:55,0,2,,16:53
2020-12-02 17:00,0,2,,16:55
2020-12-02 17:05,0,2,,16:55
2020-12-02 17:10,0,2,,17:07
2020-12-02 17:15,0,2,,17:14
2020-12-02 17:20,0,2,,17:19
2020-12-02 17:25,0,2,,17:23
2020-12-02 17:30,0,2,,17:23
2020-12-02 17:35,0,2,,17:23
2020-12-02 17:40,0,2,,17:23
2020-12-02 17:45,0,2,,17:23
2020-12-02 17:50,0,2,,17:46
2020-12-02 17:55,0,2,,17:50
2020-12-02 18:00,0,2,,17:50
