Datum und Uhrzeit,Anzahl wartender Personen,durchschnittliche Wartezeit in Minuten,nächste Nummer,letzte Aktualisierung
2019-10-14 08:05,6,4,105,07:59
2019-10-14 08:10,10,4,105,08:04
2019-10-14 08:15,13,4,108,08:08
2019-10-14 08:20,16,4,30,08:14
2019-10-14 08:25,17,4,21,08:20
2019-10-14 08:30,17,4,21,08:20
2019-10-14 08:35,21,8,110,08:29
2019-10-14 08:40,20,10,111,08:34
2019-10-14 08:45,21,10,111,08:39
2019-10-14 08:50,21,13,112,08:42
2019-10-14 08:55,26,13,36,08:49
2019-10-14 09:00,27,16,113,08:54
2019-10-14 09:05,28,16,55,08:55
2019-10-14 09:10,25,26,116,09:04
2019-10-14 09:15,23,38,119,09:08
2019-10-14 09:20,26,46,121,09:14
2019-10-14 09:25,23,47,125,09:19
2019-10-14 09:30,22,47,127,09:23
2019-10-14 09:35,25,40,129,09:29
2019-10-14 09:40,25,40,130,09:32
2019-10-14 09:45,25,36,132,09:39
2019-10-14 09:50,27,36,132,09:43
2019-10-14 09:55,28,36,136,09:49
2019-10-14 10:00,24,47,140,09:54
2019-10-14 10:05,25,43,143,09:58
2019-10-14 10:10,22,36,148,10:03
2019-10-14 10:15,19,36,153,10:09
2019-10-14 10:20,20,30,156,10:14
2019-10-14 10:25,17,27,161,10:19
2019-10-14 10:30,16,23,165,10:23
2019-10-14 10:35,11,15,175,10:30
2019-10-14 10:40,12,12,73,10:35
2019-10-14 10:45,10,11,180,10:39
2019-10-14 10:50,13,10,84,10:45
2019-10-14 10:55,15,10,84,10:49
2019-10-14 11:00,13,10,188,10:52
2019-10-14 11:05,11,10,195,10:59
2019-10-14 11:10,9,8,98,11:05
2019-10-14 11:15,11,8,201,11:09
2019-10-14 11:20,16,8,86,11:15
2019-10-14 11:25,14,11,208,11:19
2019-10-14 11:30,14,11,214,11:24
2019-10-14 11:35,14,11,216,11:29
2019-10-14 11:40,17,11,219,11:33
2019-10-14 11:45,18,11,221,11:38
2019-10-14 11:50,23,13,226,11:44
2019-10-14 11:55,20,14,230,11:47
2019-10-14 12:00,19,13,109,11:55
2019-10-14 12:05,20,13,237,11:58
2019-10-14 12:10,19,15,242,12:03
2019-10-14 12:15,21,17,245,12:09
2019-10-14 12:20,21,17,248,12:13
2019-10-14 12:25,24,19,253,12:18
2019-10-14 12:30,27,16,150,12:25
2019-10-14 12:35,24,15,263,12:28
2019-10-14 12:40,21,16,270,12:33
2019-10-14 12:45,24,16,130,12:40
2019-10-14 12:50,23,17,276,12:44
2019-10-14 12:55,22,19,280,12:49
2019-10-14 13:00,20,20,283,12:54
2019-10-14 13:05,14,23,290,12:59
2019-10-14 13:10,17,19,294,13:04
2019-10-14 13:15,18,18,297,13:09
2019-10-14 13:20,13,20,29,13:15
2019-10-14 13:25,14,15,125,13:20
2019-10-14 13:30,18,12,310,13:24
2019-10-14 13:35,20,11,311,13:29
2019-10-14 13:40,19,13,315,13:34
2019-10-14 13:45,17,14,318,13:39
2019-10-14 13:50,18,14,319,13:44
2019-10-14 13:55,20,14,110,13:45
2019-10-14 14:00,21,14,322,13:53
2019-10-14 14:05,23,21,326,13:59
2019-10-14 14:10,27,24,9,14:03
2019-10-14 14:15,26,24,330,14:08
2019-10-14 14:20,28,26,333,14:14
2019-10-14 14:25,29,23,334,14:17
2019-10-14 14:30,24,21,343,14:24
2019-10-14 14:35,29,15,344,14:29
2019-10-14 14:40,23,23,352,14:34
2019-10-14 14:45,23,22,16,14:35
2019-10-14 14:50,22,17,357,14:43
2019-10-14 14:55,28,15,149,14:48
2019-10-14 15:00,28,18,361,14:54
2019-10-14 15:05,23,26,368,14:59
2019-10-14 15:10,26,21,160,15:03
2019-10-14 15:15,28,19,370,15:09
2019-10-14 15:20,32,19,143,15:13
2019-10-14 15:25,29,24,378,15:20
2019-10-14 15:30,32,24,128,15:25
2019-10-14 15:35,29,23,63,15:30
2019-10-14 15:40,26,31,131,15:35
2019-10-14 15:45,24,25,113,15:40
2019-10-14 15:50,23,29,113,15:40
2019-10-14 15:55,26,24,396,15:48
2019-10-14 16:00,26,23,399,15:53
2019-10-14 16:05,28,20,400,15:59
2019-10-14 16:10,31,17,401,16:04
2019-10-14 16:15,32,25,404,16:08
2019-10-14 16:20,37,26,405,16:14
2019-10-14 16:25,42,27,406,16:18
2019-10-14 16:30,42,43,411,16:24
2019-10-14 16:35,41,40,2,16:30
2019-10-14 16:40,40,38,416,16:34
2019-10-14 16:45,43,33,418,16:39
2019-10-14 16:50,39,39,422,16:42
2019-10-14 16:55,38,44,428,16:48
2019-10-14 17:00,34,40,71,16:55
2019-10-14 17:05,37,36,53,17:00
2019-10-14 17:10,32,41,443,17:04
2019-10-14 17:15,34,36,444,17:06
2019-10-14 17:20,35,32,445,17:14
2019-10-14 17:25,36,34,446,17:18
2019-10-14 17:30,33,40,451,17:24
2019-10-14 17:35,32,47,454,17:29
2019-10-14 17:40,25,50,461,17:34
2019-10-14 17:45,23,45,465,17:38
2019-10-14 17:50,22,43,468,17:45
2019-10-14 17:55,21,42,470,17:48
2019-10-14 18:00,19,43,472,17:51
