Datum und Uhrzeit,Anzahl wartender Personen,durchschnittliche Wartezeit in Minuten,nächste Nummer,letzte Aktualisierung
2020-08-12 08:05,0,2,,08:04
2020-08-12 08:10,2,2,109,08:09
2020-08-12 08:15,1,2,114,08:14
2020-08-12 08:20,1,3,117,08:19
2020-08-12 08:25,0,2,,08:24
2020-08-12 08:30,2,3,125,08:29
2020-08-12 08:35,3,3,125,08:34
2020-08-12 08:40,2,4,127,08:39
2020-08-12 08:45,3,5,129,08:44
2020-08-12 08:50,3,6,133,08:49
2020-08-12 08:55,3,6,5017,08:54
2020-08-12 09:00,1,7,136,08:59
2020-08-12 09:05,0,4,,09:04
2020-08-12 09:10,1,3,5022,09:09
2020-08-12 09:15,0,2,,09:14
2020-08-12 09:20,1,2,151,09:20
2020-08-12 09:25,1,2,154,09:24
2020-08-12 09:30,0,3,,09:29
2020-08-12 09:35,3,3,158,09:34
2020-08-12 09:40,1,4,162,09:39
2020-08-12 09:45,2,4,165,09:44
2020-08-12 09:50,1,3,5037,09:49
2020-08-12 09:57,3,4,172,09:56
2020-08-12 10:00,2,4,174,09:59
2020-08-12 10:05,1,5,177,10:04
2020-08-12 10:10,0,4,,10:09
2020-08-12 10:15,1,3,185,10:14
2020-08-12 10:20,3,3,188,10:19
2020-08-12 10:25,2,4,192,10:25
2020-08-12 10:30,6,4,193,10:29
2020-08-12 10:35,9,5,195,10:34
2020-08-12 10:40,7,6,199,10:39
2020-08-12 10:45,6,8,203,10:44
2020-08-12 10:50,4,9,208,10:49
2020-08-12 10:55,6,8,210,10:54
2020-08-12 11:00,3,6,214,10:59
2020-08-12 11:05,2,5,217,11:04
2020-08-12 11:12,2,5,221,11:11
2020-08-12 11:15,3,3,223,11:14
2020-08-12 11:20,6,4,224,11:19
2020-08-12 11:25,4,5,228,11:24
2020-08-12 11:30,4,6,230,11:29
2020-08-12 11:35,4,6,232,11:34
2020-08-12 11:40,5,7,5106,11:39
2020-08-12 11:45,8,7,235,11:44
2020-08-12 11:50,8,7,238,11:49
2020-08-12 11:55,4,9,242,11:54
2020-08-12 12:00,1,10,246,11:59
2020-08-12 12:05,4,10,249,12:04
2020-08-12 12:10,3,8,251,12:09
2020-08-12 12:15,1,8,253,12:14
2020-08-12 12:20,0,5,,12:19
2020-08-12 12:25,1,4,259,12:24
2020-08-12 12:30,2,3,264,12:29
2020-08-12 12:35,5,3,265,12:34
2020-08-12 12:40,6,3,266,12:39
2020-08-12 12:45,8,4,267,12:44
2020-08-12 12:50,9,5,5129,12:49
2020-08-12 12:55,6,10,271,12:53
2020-08-12 13:00,3,12,275,12:59
2020-08-12 13:05,7,12,275,13:04
2020-08-12 13:10,7,13,5136,13:09
2020-08-12 13:15,4,12,280,13:14
2020-08-12 13:20,7,12,282,13:19
2020-08-12 13:25,6,11,284,13:24
2020-08-12 13:30,6,11,286,13:29
2020-08-12 13:35,3,11,290,13:34
2020-08-12 13:40,4,11,5146,13:39
2020-08-12 13:45,4,11,293,13:44
2020-08-12 13:50,4,11,295,13:49
2020-08-12 13:55,4,11,296,13:54
2020-08-12 14:00,6,10,297,13:59
2020-08-12 14:05,5,12,299,14:04
2020-08-12 14:10,5,12,300,14:09
2020-08-12 14:15,5,13,302,14:14
2020-08-12 14:20,2,14,306,14:19
2020-08-12 14:25,4,10,309,14:24
2020-08-12 14:30,4,9,311,14:29
2020-08-12 14:35,5,5,315,14:34
2020-08-12 14:40,2,4,319,14:39
2020-08-12 14:45,6,4,321,14:44
2020-08-12 14:50,5,5,323,14:49
2020-08-12 14:55,6,6,326,14:54
2020-08-12 15:00,5,9,328,14:59
2020-08-12 15:05,5,9,332,15:04
2020-08-12 15:10,4,9,335,15:09
2020-08-12 15:15,3,10,338,15:14
2020-08-12 15:20,6,9,339,15:19
2020-08-12 15:25,5,9,343,15:24
2020-08-12 15:30,2,7,349,15:29
2020-08-12 15:35,2,6,351,15:34
2020-08-12 15:40,1,4,358,15:39
2020-08-12 15:45,4,4,358,15:44
2020-08-12 15:50,4,4,359,15:49
2020-08-12 15:55,1,6,5212,15:54
2020-08-12 16:00,5,5,366,15:59
2020-08-12 16:05,5,5,367,16:04
2020-08-12 16:10,5,6,368,16:09
2020-08-12 16:15,5,8,370,16:14
2020-08-12 16:20,4,9,372,16:19
2020-08-12 16:25,4,11,374,16:24
2020-08-12 16:30,5,12,375,16:29
2020-08-12 16:35,8,13,376,16:34
2020-08-12 16:40,8,14,377,16:40
2020-08-12 16:45,8,14,378,16:44
2020-08-12 16:50,8,15,380,16:49
2020-08-12 16:55,8,14,381,16:54
2020-08-12 17:00,8,18,383,16:59
2020-08-12 17:05,8,20,385,17:04
2020-08-12 17:10,8,16,386,17:09
2020-08-12 17:15,8,16,386,17:14
2020-08-12 17:20,12,16,386,17:19
2020-08-12 17:25,9,19,389,17:24
2020-08-12 17:30,8,17,390,17:29
2020-08-12 17:35,6,23,392,17:34
2020-08-12 17:40,5,24,393,17:39
2020-08-12 17:45,2,26,396,17:44
2020-08-12 17:50,0,28,,17:49
2020-08-12 17:55,0,28,,17:54
2020-08-12 18:00,0,28,,17:59
