Datum und Uhrzeit,Anzahl wartender Personen,durchschnittliche Wartezeit in Minuten,nächste Nummer,letzte Aktualisierung
2020-02-01 08:05,9,7,106,07:58
2020-02-01 08:10,8,5,109,08:03
2020-02-01 08:15,8,4,113,08:08
2020-02-01 08:20,7,4,7,08:13
2020-02-01 08:25,6,5,119,08:18
2020-02-01 08:30,8,5,24,08:21
2020-02-01 08:35,1,6,125,08:28
2020-02-01 08:40,0,5,,08:32
2020-02-01 08:45,0,4,,08:37
2020-02-01 08:50,0,4,,08:43
2020-02-01 08:55,1,4,132,08:45
2020-02-01 09:00,0,4,,08:49
2020-02-01 09:05,2,4,139,08:58
2020-02-01 09:10,2,4,142,09:03
2020-02-01 09:15,1,3,144,09:07
2020-02-01 09:20,0,3,,09:12
2020-02-01 09:25,3,3,147,09:16
2020-02-01 09:30,2,3,152,09:23
2020-02-01 09:35,4,3,154,09:28
2020-02-01 09:40,0,3,,09:33
2020-02-01 09:45,5,3,38,09:36
2020-02-01 09:50,2,3,161,09:41
2020-02-01 09:55,4,3,162,09:48
2020-02-01 10:00,4,3,36,09:50
2020-02-01 10:05,2,3,170,09:58
2020-02-01 10:10,3,3,173,10:03
2020-02-01 10:15,4,3,17,10:05
2020-02-01 10:20,5,3,30,10:13
2020-02-01 10:25,6,3,31,10:16
2020-02-01 10:30,4,4,179,10:22
2020-02-01 10:35,9,5,180,10:28
2020-02-01 10:40,9,7,182,10:33
2020-02-01 10:45,8,7,185,10:38
2020-02-01 10:50,8,7,27,10:43
2020-02-01 10:55,9,7,19,10:48
2020-02-01 11:00,11,8,23,10:51
2020-02-01 11:05,16,7,193,10:57
2020-02-01 11:10,16,7,196,11:02
2020-02-01 11:15,14,8,199,11:07
2020-02-01 11:20,18,8,14,11:11
2020-02-01 11:25,16,10,202,11:17
2020-02-01 11:30,14,14,206,11:23
2020-02-01 11:35,14,18,209,11:26
2020-02-01 11:40,15,16,210,11:31
2020-02-01 11:45,14,18,214,11:38
2020-02-01 11:50,13,20,218,11:41
2020-02-01 11:55,8,19,224,11:48
2020-02-01 12:00,5,14,228,11:50
2020-02-01 12:05,4,13,229,11:54
2020-02-01 12:10,4,13,229,11:54
2020-02-01 12:15,4,13,229,11:54
2020-02-01 12:20,4,13,229,11:54
2020-02-01 12:25,4,13,229,11:54
2020-02-01 12:30,4,13,229,11:54
2020-02-01 12:35,4,13,229,11:54
2020-02-01 12:40,4,13,229,11:54
2020-02-01 12:45,4,13,229,11:54
2020-02-01 12:50,4,13,229,11:54
2020-02-01 12:55,4,13,229,11:54
2020-02-01 13:00,4,13,229,11:54
