Datum und Uhrzeit,Anzahl wartender Personen,durchschnittliche Wartezeit in Minuten,nächste Nummer,letzte Aktualisierung
2020-01-03 08:05,2,6,105,07:58
2020-01-03 08:10,0,6,,08:03
2020-01-03 08:15,0,5,,08:07
2020-01-03 08:20,0,5,,08:13
2020-01-03 08:25,1,4,111,08:17
2020-01-03 08:30,1,4,48,08:20
2020-01-03 08:35,0,3,,08:28
2020-01-03 08:40,1,3,118,08:33
2020-01-03 08:45,0,3,,08:37
2020-01-03 08:50,1,4,124,08:43
2020-01-03 08:55,2,4,124,08:46
2020-01-03 09:00,4,3,126,08:53
2020-01-03 09:05,0,3,,08:56
2020-01-03 09:10,1,3,135,09:03
2020-01-03 09:15,4,4,135,09:07
2020-01-03 09:20,4,3,47,09:14
2020-01-03 09:25,5,3,140,09:18
2020-01-03 09:30,6,2,142,09:22
2020-01-03 09:35,2,2,147,09:28
2020-01-03 09:40,4,2,147,09:33
2020-01-03 09:45,3,3,150,09:39
2020-01-03 09:50,5,4,151,09:43
2020-01-03 09:55,4,4,155,09:48
2020-01-03 10:00,5,3,35,09:53
2020-01-03 10:05,6,4,157,09:58
2020-01-03 10:10,12,5,158,10:02
2020-01-03 10:15,10,5,163,10:06
2020-01-03 10:20,12,4,166,10:13
2020-01-03 10:25,13,6,168,10:19
2020-01-03 10:30,17,8,170,10:23
2020-01-03 10:35,19,8,27,10:26
2020-01-03 10:40,25,10,173,10:33
2020-01-03 10:45,23,14,177,10:38
2020-01-03 10:50,25,15,180,10:43
2020-01-03 10:55,21,20,188,10:48
2020-01-03 11:00,20,17,190,10:53
2020-01-03 11:05,27,17,12,10:56
2020-01-03 11:10,22,19,197,11:01
2020-01-03 11:15,19,19,204,11:09
2020-01-03 11:20,22,19,204,11:13
2020-01-03 11:25,27,15,205,11:17
2020-01-03 11:30,29,16,206,11:22
2020-01-03 11:35,27,19,13,11:25
2020-01-03 11:41,24,25,216,11:34
2020-01-03 11:45,26,26,217,11:38
2020-01-03 11:50,21,27,224,11:43
2020-01-03 11:55,15,25,233,11:47
2020-01-03 12:00,12,24,237,11:52
2020-01-03 12:05,12,24,237,11:52
2020-01-03 12:10,12,24,237,11:52
2020-01-03 12:15,12,24,237,11:52
2020-01-03 12:20,12,24,237,11:52
2020-01-03 12:25,12,24,237,11:52
2020-01-03 12:30,12,24,237,11:52
2020-01-03 12:35,12,24,237,11:52
2020-01-03 12:40,12,24,237,11:52
2020-01-03 12:45,12,24,237,11:52
2020-01-03 12:50,12,24,237,11:52
2020-01-03 12:55,12,24,237,11:52
2020-01-03 13:00,12,24,237,11:52
