Datum und Uhrzeit,Anzahl wartender Personen,durchschnittliche Wartezeit in Minuten,nächste Nummer,letzte Aktualisierung
2019-10-22 08:05,0,5,,07:59
2019-10-22 08:10,0,5,,08:02
2019-10-22 08:15,0,5,,08:08
2019-10-22 08:20,0,4,,08:13
2019-10-22 08:25,0,4,,08:17
2019-10-22 08:30,2,3,116,08:25
2019-10-22 08:35,0,4,,08:26
2019-10-22 08:40,1,3,120,08:34
2019-10-22 08:45,0,4,,08:38
2019-10-22 08:50,2,3,124,08:45
2019-10-22 08:55,0,3,,08:49
2019-10-22 09:00,1,3,128,08:55
2019-10-22 09:05,2,3,83,08:58
2019-10-22 09:10,0,3,,09:02
2019-10-22 09:15,0,3,,09:08
2019-10-22 09:20,2,3,137,09:14
2019-10-22 09:25,2,3,112,09:15
2019-10-22 09:30,3,3,113,09:20
2019-10-22 09:35,3,3,143,09:29
2019-10-22 09:40,3,3,144,09:32
2019-10-22 09:45,2,3,147,09:38
2019-10-22 09:50,5,3,150,09:44
2019-10-22 09:55,4,3,151,09:49
2019-10-22 10:00,6,4,153,09:53
2019-10-22 10:05,3,5,157,09:59
2019-10-22 10:10,4,5,158,10:04
2019-10-22 10:15,1,4,161,10:07
2019-10-22 10:20,2,3,164,10:14
2019-10-22 10:25,3,3,169,10:19
2019-10-22 10:30,3,3,170,10:23
2019-10-22 10:35,5,2,175,10:29
2019-10-22 10:40,6,2,177,10:31
2019-10-22 10:45,8,3,180,10:39
2019-10-22 10:50,7,3,106,10:45
2019-10-22 10:55,4,5,184,10:48
2019-10-22 11:00,2,7,188,10:54
2019-10-22 11:05,0,6,,10:57
2019-10-22 11:10,4,5,195,11:04
2019-10-22 11:15,4,3,197,11:07
2019-10-22 11:20,4,3,197,11:07
2019-10-22 11:25,6,4,201,11:19
2019-10-22 11:30,8,4,93,11:22
2019-10-22 11:35,6,9,207,11:29
2019-10-22 11:40,7,7,101,11:35
2019-10-22 11:45,3,3,216,11:39
2019-10-22 11:50,3,2,219,11:44
2019-10-22 11:55,5,2,219,11:49
2019-10-22 12:00,4,3,221,11:54
2019-10-22 12:05,5,4,104,11:56
2019-10-22 12:10,0,4,,12:01
2019-10-22 12:15,1,4,30,12:06
2019-10-22 12:20,1,4,237,12:14
2019-10-22 12:25,0,3,,12:19
2019-10-22 12:30,2,4,246,12:24
2019-10-22 12:35,2,4,248,12:26
2019-10-22 12:40,2,3,254,12:34
2019-10-22 12:45,0,3,,12:38
2019-10-22 12:50,2,4,258,12:44
2019-10-22 12:55,1,3,261,12:49
2019-10-22 13:00,4,3,263,12:53
2019-10-22 13:05,2,3,135,12:56
2019-10-22 13:10,3,2,271,13:04
2019-10-22 13:15,2,2,274,13:09
2019-10-22 13:20,3,2,277,13:14
2019-10-22 13:25,7,2,280,13:19
2019-10-22 13:30,8,3,281,13:25
2019-10-22 13:35,6,4,284,13:28
2019-10-22 13:40,7,5,286,13:34
2019-10-22 13:45,6,8,289,13:40
2019-10-22 13:50,7,8,290,13:44
2019-10-22 13:55,8,8,117,13:46
2019-10-22 14:00,11,9,291,13:54
2019-10-22 14:05,12,9,292,13:57
2019-10-22 14:10,15,11,65,14:02
2019-10-22 14:15,10,15,299,14:10
2019-10-22 14:20,8,13,302,14:14
2019-10-22 14:25,4,12,307,14:19
2019-10-22 14:30,9,10,111,14:25
2019-10-22 14:35,3,8,312,14:29
2019-10-22 14:40,5,7,8,14:32
2019-10-22 14:45,3,3,317,14:38
2019-10-22 14:50,2,3,318,14:43
2019-10-22 14:55,4,3,165,14:49
2019-10-22 15:00,5,4,130,14:55
2019-10-22 15:05,1,3,325,14:59
2019-10-22 15:10,4,4,151,15:04
2019-10-22 15:15,4,3,329,15:09
2019-10-22 15:20,1,2,333,15:13
2019-10-22 15:25,2,2,335,15:19
2019-10-22 15:30,3,2,340,15:25
2019-10-22 15:35,5,3,341,15:28
2019-10-22 15:45,3,2,350,15:39
2019-10-22 15:50,3,2,353,15:44
2019-10-22 15:55,5,2,140,15:46
2019-10-22 15:55,5,2,140,15:46
2019-10-22 16:00,3,3,359,15:54
2019-10-22 16:05,3,3,64,15:56
2019-10-22 16:10,4,3,47,16:04
2019-10-22 16:15,5,4,53,16:10
2019-10-22 16:20,5,4,365,16:14
2019-10-22 16:25,5,3,366,16:16
2019-10-22 16:30,11,4,370,16:23
2019-10-22 16:35,9,4,372,16:29
2019-10-22 16:40,7,5,374,16:33
2019-10-22 16:45,10,8,63,16:40
2019-10-22 16:50,8,8,379,16:41
2019-10-22 16:55,7,10,381,16:49
2019-10-22 17:00,7,10,382,16:54
2019-10-22 17:05,6,11,384,16:58
2019-10-22 17:10,6,12,386,17:04
2019-10-22 17:15,6,13,34,17:07
2019-10-22 17:20,4,11,391,17:12
2019-10-22 17:25,6,7,394,17:19
2019-10-22 17:30,5,6,396,17:24
2019-10-22 17:35,5,5,399,17:28
2019-10-22 17:40,2,4,405,17:34
2019-10-22 17:45,1,3,406,17:39
2019-10-22 17:50,0,3,,17:45
2019-10-22 17:55,0,3,,17:45
2019-10-22 18:00,0,3,,17:52
