Datum und Uhrzeit,Anzahl wartender Personen,durchschnittliche Wartezeit in Minuten,nächste Nummer,letzte Aktualisierung
2019-12-23 08:05,2,6,105,07:59
2019-12-23 08:10,1,5,108,08:03
2019-12-23 08:15,2,4,109,08:07
2019-12-23 08:20,1,3,112,08:14
2019-12-23 08:25,3,4,116,08:18
2019-12-23 08:30,2,4,119,08:23
2019-12-23 08:35,3,3,119,08:28
2019-12-23 08:40,2,3,123,08:33
2019-12-23 08:45,2,2,125,08:37
2019-12-23 08:50,3,3,128,08:44
2019-12-23 08:55,1,3,81,08:48
2019-12-23 09:00,0,3,,08:53
2019-12-23 09:05,2,3,137,08:58
2019-12-23 09:10,4,3,15,09:00
2019-12-23 09:15,4,3,140,09:08
2019-12-23 09:20,5,3,49,09:13
2019-12-23 09:25,7,3,49,09:15
2019-12-23 09:30,5,6,144,09:24
2019-12-23 09:35,6,6,145,09:28
2019-12-23 09:40,4,7,150,09:33
2019-12-23 09:45,3,5,152,09:37
2019-12-23 09:50,2,4,154,09:42
2019-12-23 09:55,5,3,157,09:47
2019-12-23 10:00,8,3,159,09:53
2019-12-23 10:05,8,3,164,09:57
2019-12-23 10:10,6,2,171,10:03
2019-12-23 10:15,4,2,173,10:08
2019-12-23 10:20,2,3,179,10:14
2019-12-23 10:25,2,3,181,10:19
2019-12-23 10:30,1,3,182,10:24
2019-12-23 10:35,0,3,,10:26
2019-12-23 10:40,1,4,189,10:33
2019-12-23 10:45,1,5,193,10:39
2019-12-23 10:50,2,5,197,10:43
2019-12-23 10:55,4,4,201,10:47
2019-12-23 11:00,1,2,206,10:53
2019-12-23 11:05,2,2,208,10:57
2019-12-23 11:10,0,3,,11:04
2019-12-23 11:15,1,4,7,11:06
2019-12-23 11:20,6,5,222,11:12
2019-12-23 11:25,5,4,225,11:19
2019-12-23 11:30,1,3,230,11:23
2019-12-23 11:35,2,4,233,11:28
2019-12-23 11:40,3,3,237,11:33
2019-12-23 11:45,2,3,239,11:39
2019-12-23 11:50,2,2,244,11:44
2019-12-23 11:55,2,2,246,11:47
2019-12-23 12:00,3,2,247,11:50
2019-12-23 12:05,0,2,,11:59
2019-12-23 12:10,1,2,254,12:04
2019-12-23 12:15,2,2,255,12:06
2019-12-23 12:20,2,2,258,12:14
2019-12-23 12:25,2,2,259,12:19
2019-12-23 12:30,1,2,263,12:23
2019-12-23 12:35,4,3,266,12:28
2019-12-23 12:40,6,3,267,12:32
2019-12-23 12:45,8,3,270,12:39
2019-12-23 12:50,9,3,61,12:41
2019-12-23 12:55,2,6,276,12:47
2019-12-23 13:00,5,5,276,12:51
2019-12-23 13:05,5,4,280,12:58
2019-12-23 13:10,7,4,3,13:02
2019-12-23 13:15,5,5,283,13:08
2019-12-23 13:20,3,5,287,13:13
2019-12-23 13:25,5,5,287,13:17
2019-12-23 13:30,2,4,290,13:23
2019-12-23 13:35,2,4,291,13:28
2019-12-23 13:40,3,4,293,13:34
2019-12-23 13:45,3,3,295,13:37
2019-12-23 13:50,5,3,296,13:44
2019-12-23 13:55,4,3,298,13:47
2019-12-23 14:00,8,3,131,13:52
2019-12-23 14:05,4,6,303,13:57
2019-12-23 14:10,5,6,24,14:01
2019-12-23 14:15,7,6,132,14:09
2019-12-23 14:20,2,9,307,14:13
2019-12-23 14:25,3,8,308,14:18
2019-12-23 14:30,2,5,313,14:23
2019-12-23 14:35,2,3,314,14:28
2019-12-23 14:40,0,3,,14:34
2019-12-23 14:45,1,3,322,14:37
2019-12-23 14:50,3,3,324,14:43
2019-12-23 14:55,0,3,,14:48
2019-12-23 15:00,6,4,335,14:54
2019-12-23 15:05,8,3,337,14:58
2019-12-23 15:10,11,3,155,15:02
2019-12-23 15:15,8,5,93,15:06
2019-12-23 15:20,8,8,344,15:14
2019-12-23 15:25,8,7,348,15:19
2019-12-23 15:30,8,8,158,15:23
2019-12-23 15:35,9,5,349,15:26
2019-12-23 15:40,5,8,356,15:34
2019-12-23 15:45,6,6,357,15:38
2019-12-23 15:50,6,5,167,15:43
2019-12-23 15:55,2,5,364,15:48
2019-12-23 16:00,4,5,153,15:53
2019-12-23 16:05,3,5,169,15:57
2019-12-23 16:10,5,5,137,16:03
2019-12-23 16:15,7,5,78,16:08
2019-12-23 16:20,5,7,367,16:13
2019-12-23 16:25,5,7,368,16:18
2019-12-23 16:30,2,8,371,16:23
2019-12-23 16:35,2,6,374,16:28
2019-12-23 16:40,2,6,17,16:33
2019-12-23 16:45,4,5,375,16:38
2019-12-23 16:50,5,5,130,16:40
2019-12-23 16:55,4,5,379,16:48
2019-12-23 17:00,7,5,60,16:54
2019-12-23 17:05,4,4,382,16:57
2019-12-23 17:10,6,4,382,17:03
2019-12-23 17:15,7,4,383,17:06
2019-12-23 17:20,6,7,386,17:13
2019-12-23 17:25,6,9,171,17:19
2019-12-23 17:30,4,9,390,17:21
2019-12-23 17:35,4,8,108,17:26
2019-12-23 17:40,1,5,395,17:33
2019-12-23 17:45,1,5,31,17:35
2019-12-23 17:50,0,4,,17:41
2019-12-23 17:55,0,4,,17:45
2019-12-23 18:00,0,4,,17:53
