Datum und Uhrzeit,Anzahl wartender Personen,durchschnittliche Wartezeit in Minuten,nächste Nummer,letzte Aktualisierung
2020-01-18 08:05,9,10,106,07:58
2020-01-18 08:10,8,9,107,08:00
2020-01-18 08:15,6,4,112,08:08
2020-01-18 08:20,7,4,113,08:13
2020-01-18 08:25,9,5,4,08:17
2020-01-18 08:30,8,6,115,08:21
2020-01-18 08:35,7,7,116,08:26
2020-01-18 08:40,4,10,120,08:33
2020-01-18 08:45,1,11,124,08:37
2020-01-18 08:50,3,8,126,08:43
2020-01-18 08:55,3,6,44,08:47
2020-01-18 09:00,0,3,,08:53
2020-01-18 09:05,2,4,41,08:57
2020-01-18 09:10,0,4,,09:03
2020-01-18 09:15,1,4,140,09:06
2020-01-18 09:20,0,4,,09:12
2020-01-18 09:25,1,3,145,09:17
2020-01-18 09:30,3,4,149,09:23
2020-01-18 09:35,1,5,32,09:25
2020-01-18 09:40,1,4,157,09:33
2020-01-18 09:45,0,5,,09:36
2020-01-18 09:50,0,5,,09:42
2020-01-18 09:55,0,5,,09:47
2020-01-18 10:00,0,5,,09:51
2020-01-18 10:05,1,5,23,09:55
2020-01-18 10:10,0,4,,10:03
2020-01-18 10:15,0,4,,10:03
2020-01-18 10:20,1,5,8,10:10
2020-01-18 10:25,0,5,,10:17
2020-01-18 10:30,1,5,179,10:23
2020-01-18 10:35,1,5,47,10:25
2020-01-18 10:40,10,5,182,10:33
2020-01-18 10:45,11,3,186,10:38
2020-01-18 10:50,15,3,43,10:42
2020-01-18 10:55,14,4,190,10:47
2020-01-18 11:00,12,7,194,10:53
2020-01-18 11:05,10,9,200,10:58
2020-01-18 11:10,13,10,9,11:02
2020-01-18 11:15,15,10,11,11:06
2020-01-18 11:20,16,10,206,11:13
2020-01-18 11:25,14,11,211,11:18
2020-01-18 11:30,14,10,213,11:22
2020-01-18 11:35,16,11,214,11:27
2020-01-18 11:40,14,13,219,11:33
2020-01-18 11:45,16,13,221,11:38
2020-01-18 11:50,14,16,225,11:43
2020-01-18 11:55,11,18,228,11:48
2020-01-18 12:00,9,19,231,11:51
2020-01-18 12:05,8,19,232,11:54
2020-01-18 12:10,8,19,232,11:54
2020-01-18 12:15,8,19,232,11:54
2020-01-18 12:20,8,19,232,11:54
2020-01-18 12:25,8,19,232,11:54
2020-01-18 12:30,8,19,232,11:54
2020-01-18 12:35,8,19,232,11:54
2020-01-18 12:40,8,19,232,11:54
2020-01-18 12:45,8,19,232,11:54
2020-01-18 12:50,8,19,232,11:54
2020-01-18 12:55,8,19,232,11:54
2020-01-18 13:00,8,19,232,11:54
