Datum und Uhrzeit,Anzahl wartender Personen,durchschnittliche Wartezeit in Minuten,nächste Nummer,letzte Aktualisierung
2020-09-17 08:05,0,10,,08:04
2020-09-17 08:10,0,4,,08:09
2020-09-17 08:15,1,2,112,08:14
2020-09-17 08:20,0,2,,08:19
2020-09-17 08:25,1,2,121,08:24
2020-09-17 08:30,2,2,126,08:29
2020-09-17 08:35,0,2,,08:34
2020-09-17 08:40,0,2,,08:39
2020-09-17 08:45,0,2,,08:44
2020-09-17 08:50,0,2,,08:49
2020-09-17 08:55,0,2,,08:54
2020-09-17 09:00,3,2,144,08:59
2020-09-17 09:05,2,2,147,09:04
2020-09-17 09:10,1,3,5022,09:09
2020-09-17 09:15,0,2,,09:14
2020-09-17 09:20,0,2,,09:19
2020-09-17 09:25,2,2,162,09:24
2020-09-17 09:30,1,2,166,09:29
2020-09-17 09:35,0,2,,09:34
2020-09-17 09:40,0,2,,09:39
2020-09-17 09:45,1,2,182,09:44
2020-09-17 09:50,1,2,189,09:49
2020-09-17 09:55,2,2,194,09:54
2020-09-17 10:00,10,2,195,09:59
2020-09-17 10:05,9,4,5051,10:04
2020-09-17 10:10,9,6,5055,10:09
2020-09-17 10:15,11,7,5057,10:14
2020-09-17 10:20,4,7,208,10:19
2020-09-17 10:25,0,6,,10:24
2020-09-17 10:30,0,4,,10:28
2020-09-17 10:35,3,2,221,10:34
2020-09-17 10:40,2,2,226,10:39
2020-09-17 10:45,5,3,231,10:44
2020-09-17 10:50,3,3,235,10:49
2020-09-17 10:55,5,3,237,10:54
2020-09-17 11:00,3,4,241,10:59
2020-09-17 11:05,1,6,245,11:04
2020-09-17 11:10,8,6,5089,11:09
2020-09-17 11:15,2,5,249,11:14
2020-09-17 11:20,4,5,250,11:19
2020-09-17 11:25,7,5,251,11:24
2020-09-17 11:30,8,5,5099,11:29
2020-09-17 11:35,4,7,255,11:34
2020-09-17 11:40,8,8,257,11:39
2020-09-17 11:45,6,8,261,11:44
2020-09-17 11:50,8,8,5112,11:49
2020-09-17 11:55,5,7,5116,11:54
2020-09-17 12:00,6,6,270,11:59
2020-09-17 12:05,5,6,272,12:04
2020-09-17 12:10,4,9,276,12:09
2020-09-17 12:15,7,8,279,12:14
2020-09-17 12:20,5,5,285,12:19
2020-09-17 12:25,6,6,5129,12:24
2020-09-17 12:30,5,7,288,12:29
2020-09-17 12:35,6,9,291,12:34
2020-09-17 12:40,3,8,295,12:39
2020-09-17 12:45,4,8,295,12:44
2020-09-17 12:50,8,10,297,12:49
2020-09-17 12:55,10,10,5139,12:54
2020-09-17 13:00,5,10,301,12:59
2020-09-17 13:05,2,9,305,13:04
2020-09-17 13:10,1,8,5146,13:09
2020-09-17 13:15,1,6,311,13:14
2020-09-17 13:20,3,4,314,13:19
2020-09-17 13:25,8,4,5150,13:24
2020-09-17 13:30,7,3,314,13:29
2020-09-17 13:35,6,7,317,13:34
2020-09-17 13:40,4,9,322,13:39
2020-09-17 13:45,2,8,324,13:44
2020-09-17 13:50,1,7,326,13:49
2020-09-17 13:55,1,4,330,13:54
2020-09-17 14:00,0,3,,13:59
2020-09-17 14:05,0,2,,14:04
2020-09-17 14:10,0,2,,14:09
2020-09-17 14:15,3,2,347,14:14
2020-09-17 14:20,2,2,353,14:19
2020-09-17 14:25,3,3,354,14:24
2020-09-17 14:30,4,3,358,14:29
2020-09-17 14:35,3,4,360,14:34
2020-09-17 14:40,6,5,361,14:39
2020-09-17 14:45,4,7,364,14:44
2020-09-17 14:50,7,9,367,14:49
2020-09-17 14:55,8,10,370,14:54
2020-09-17 15:00,7,9,372,14:59
2020-09-17 15:05,6,8,375,15:04
2020-09-17 15:10,8,9,378,15:09
2020-09-17 15:15,6,11,382,15:14
2020-09-17 15:20,8,11,382,15:19
2020-09-17 15:25,8,13,5212,15:24
2020-09-17 15:30,4,9,390,15:29
2020-09-17 15:35,6,9,392,15:34
2020-09-17 15:40,6,9,395,15:39
2020-09-17 15:45,5,7,398,15:44
2020-09-17 15:50,4,5,400,15:49
2020-09-17 15:55,5,7,404,15:54
2020-09-17 16:00,6,5,407,15:59
2020-09-17 16:05,5,5,409,16:04
2020-09-17 16:10,7,6,410,16:09
2020-09-17 16:15,8,7,411,16:15
2020-09-17 16:20,6,10,414,16:19
2020-09-17 16:25,8,11,415,16:24
2020-09-17 16:30,5,14,418,16:29
2020-09-17 16:35,7,14,419,16:34
2020-09-17 16:40,8,14,421,16:39
2020-09-17 16:45,7,16,423,16:44
2020-09-17 16:50,7,16,424,16:49
2020-09-17 16:55,9,16,5255,16:54
2020-09-17 17:00,6,15,427,16:59
2020-09-17 17:05,6,14,430,17:04
2020-09-17 17:10,7,12,5260,17:09
2020-09-17 17:15,6,13,431,17:14
2020-09-17 17:20,5,17,435,17:19
2020-09-17 17:25,6,14,436,17:24
2020-09-17 17:30,6,16,439,17:29
2020-09-17 17:35,4,14,441,17:34
2020-09-17 17:40,4,13,442,17:39
2020-09-17 17:45,2,15,444,17:44
2020-09-17 17:50,2,15,445,17:49
2020-09-17 17:55,0,14,,17:54
2020-09-17 18:00,0,14,,17:59
