Datum und Uhrzeit,Anzahl wartender Personen,durchschnittliche Wartezeit in Minuten,nächste Nummer,letzte Aktualisierung
2019-10-25 08:05,1,5,106,07:58
2019-10-25 08:10,2,4,108,08:04
2019-10-25 08:15,2,3,112,08:08
2019-10-25 08:20,1,2,115,08:13
2019-10-25 08:25,0,2,,08:19
2019-10-25 08:30,0,3,,08:24
2019-10-25 08:35,0,3,,08:28
2019-10-25 08:40,1,4,130,08:34
2019-10-25 08:45,0,3,,08:38
2019-10-25 08:50,1,4,136,08:43
2019-10-25 08:55,2,4,49,08:48
2019-10-25 09:00,1,4,89,08:55
2019-10-25 09:05,2,4,148,08:59
2019-10-25 09:10,0,3,,09:04
2019-10-25 09:15,0,3,,09:08
2019-10-25 09:20,5,3,30,09:11
2019-10-25 09:25,2,4,157,09:19
2019-10-25 09:30,2,4,160,09:24
2019-10-25 09:35,3,4,161,09:29
2019-10-25 09:42,4,3,54,09:36
2019-10-25 09:45,2,3,165,09:39
2019-10-25 09:50,6,3,74,09:45
2019-10-25 09:55,7,3,22,09:47
2019-10-25 10:02,9,6,44,09:56
2019-10-25 10:05,7,7,170,09:58
2019-10-25 10:10,7,6,171,10:02
2019-10-25 10:15,14,6,84,10:10
2019-10-25 10:20,18,5,87,10:14
2019-10-25 10:25,18,6,88,10:19
2019-10-25 10:30,22,6,35,10:23
2019-10-25 10:35,25,8,81,10:28
2019-10-25 10:40,26,14,60,10:33
2019-10-25 10:46,27,17,48,10:40
2019-10-25 10:52,24,26,27,10:45
2019-10-25 10:55,20,28,186,10:49
2019-10-25 11:00,17,29,191,10:53
2019-10-25 11:05,12,22,196,10:58
2019-10-25 11:10,9,19,201,11:04
2019-10-25 11:15,8,18,205,11:08
2019-10-25 11:20,12,16,207,11:14
2019-10-25 11:25,7,11,212,11:19
2019-10-25 11:30,7,9,214,11:24
2019-10-25 11:35,10,9,214,11:27
2019-10-25 11:40,15,11,220,11:33
2019-10-25 11:45,12,8,224,11:38
2019-10-25 11:50,9,6,228,11:43
2019-10-25 11:55,4,8,238,11:48
2019-10-25 12:00,7,4,243,11:54
2019-10-25 12:05,7,4,243,11:55
2019-10-25 12:10,7,4,243,11:55
2019-10-25 12:15,7,4,243,11:55
2019-10-25 12:20,7,4,243,11:55
2019-10-25 12:25,7,4,243,11:55
2019-10-25 12:30,7,4,243,11:55
2019-10-25 12:35,7,4,243,11:55
2019-10-25 12:40,7,4,243,11:55
2019-10-25 12:45,7,4,243,11:55
2019-10-25 12:50,7,4,243,11:55
2019-10-25 12:55,7,4,243,11:55
2019-10-25 13:00,7,4,243,11:55
