Datum und Uhrzeit,Anzahl wartender Personen,durchschnittliche Wartezeit in Minuten,nächste Nummer,letzte Aktualisierung
2020-02-22 08:05,0,7,,07:58
2020-02-22 08:10,0,7,,08:00
2020-02-22 08:15,1,6,111,08:06
2020-02-22 08:20,0,5,,08:13
2020-02-22 08:25,2,4,115,08:18
2020-02-22 08:30,0,4,,08:23
2020-02-22 08:35,3,4,121,08:25
2020-02-22 08:40,2,4,124,08:33
2020-02-22 08:45,0,2,,08:36
2020-02-22 08:50,4,2,128,08:43
2020-02-22 08:55,1,3,134,08:47
2020-02-22 09:00,3,4,43,08:50
2020-02-22 09:05,2,4,41,08:56
2020-02-22 09:10,3,4,140,09:03
2020-02-22 09:15,1,4,142,09:03
2020-02-22 09:20,5,4,147,09:12
2020-02-22 09:25,7,4,40,09:17
2020-02-22 09:30,5,3,63,09:22
2020-02-22 09:35,7,2,60,09:27
2020-02-22 09:40,8,3,159,09:33
2020-02-22 09:45,10,4,162,09:37
2020-02-22 09:50,10,4,39,09:40
2020-02-22 09:55,9,6,31,09:48
2020-02-22 10:00,7,6,166,09:53
2020-02-22 10:05,8,7,49,09:57
2020-02-22 10:10,10,7,6,10:00
2020-02-22 10:15,10,10,13,10:08
2020-02-22 10:20,9,10,170,10:12
2020-02-22 10:25,7,16,173,10:18
2020-02-22 10:30,10,16,11,10:21
2020-02-22 10:35,11,18,29,10:26
2020-02-22 10:40,12,20,7,10:30
2020-02-22 10:45,15,17,10,10:38
2020-02-22 10:50,12,16,182,10:43
2020-02-22 10:55,18,14,26,10:48
2020-02-22 11:00,19,14,184,10:53
2020-02-22 11:05,19,13,187,10:58
2020-02-22 11:10,21,15,1,11:00
2020-02-22 11:15,24,14,4,11:06
2020-02-22 11:20,28,18,192,11:13
2020-02-22 11:25,27,17,194,11:17
2020-02-22 11:30,27,20,196,11:21
2020-02-22 11:35,27,25,19,11:25
2020-02-22 11:40,26,25,203,11:32
2020-02-22 11:45,22,28,207,11:38
2020-02-22 11:50,23,28,209,11:41
2020-02-22 11:55,19,30,214,11:46
2020-02-22 12:00,17,33,216,11:53
2020-02-22 12:05,15,33,218,11:53
2020-02-22 12:10,15,33,218,11:53
2020-02-22 12:15,15,33,218,11:53
2020-02-22 12:20,15,33,218,11:53
2020-02-22 12:25,15,33,218,11:53
2020-02-22 12:30,15,33,218,11:53
2020-02-22 12:35,15,33,218,11:53
2020-02-22 12:40,15,33,218,11:53
2020-02-22 12:45,15,33,218,11:53
2020-02-22 12:50,15,33,218,11:53
2020-02-22 12:55,15,33,218,11:53
2020-02-22 13:00,15,33,218,11:53
