Datum und Uhrzeit,Anzahl wartender Personen,durchschnittliche Wartezeit in Minuten,nächste Nummer,letzte Aktualisierung
2020-11-20 08:05,0,2,,08:02
2020-11-20 08:10,0,2,,08:02
2020-11-20 08:15,0,2,,08:02
2020-11-20 08:20,0,2,,08:02
2020-11-20 08:25,6,2,5000,08:21
2020-11-20 08:30,8,2,5000,08:29
2020-11-20 08:35,8,2,5000,08:29
2020-11-20 08:40,12,2,5000,08:39
2020-11-20 08:45,12,2,5000,08:39
2020-11-20 08:50,14,2,5000,08:46
2020-11-20 08:55,16,2,5000,08:51
2020-11-20 09:00,18,2,5000,08:59
2020-11-20 09:05,18,2,5000,08:59
2020-11-20 09:10,21,2,5000,09:06
2020-11-20 09:15,21,2,5000,09:06
2020-11-20 09:20,21,2,5000,09:06
2020-11-20 09:25,26,2,5000,09:22
2020-11-20 09:30,28,2,5000,09:29
2020-11-20 09:35,28,2,5000,09:29
2020-11-20 09:40,31,2,5000,09:36
2020-11-20 09:45,33,2,5000,09:42
2020-11-20 09:50,33,2,5000,09:42
2020-11-20 09:55,35,2,5000,09:50
2020-11-20 10:00,37,2,5000,09:56
2020-11-20 10:05,39,2,5000,10:02
2020-11-20 10:10,39,2,5000,10:02
2020-11-20 10:15,42,2,5000,10:10
2020-11-20 10:20,44,2,5000,10:17
2020-11-20 10:25,44,2,5000,10:17
2020-11-20 10:30,48,2,5000,10:28
2020-11-20 10:35,48,2,5000,10:28
2020-11-20 10:40,51,2,5000,10:37
2020-11-20 10:45,53,2,5000,10:43
2020-11-20 10:50,53,2,5000,10:43
2020-11-20 10:55,56,2,5000,10:52
2020-11-20 11:00,56,2,5000,10:52
2020-11-20 11:05,56,2,5000,10:52
2020-11-20 11:10,56,2,5000,10:52
2020-11-20 11:15,62,2,5000,11:11
2020-11-20 11:20,64,2,5000,11:17
2020-11-20 11:25,64,2,5000,11:17
2020-11-20 11:30,64,2,5000,11:17
2020-11-20 11:35,68,2,5000,11:30
2020-11-20 11:40,68,2,5000,11:35
2020-11-20 11:45,68,2,5000,11:41
2020-11-20 11:50,68,2,5000,11:47
2020-11-20 11:55,68,2,5000,11:54
2020-11-20 12:00,68,2,5000,11:57
2020-11-20 12:05,68,2,5000,11:57
2020-11-20 12:10,68,2,5000,11:57
2020-11-20 12:15,68,2,5000,11:57
2020-11-20 12:20,68,2,5000,11:57
2020-11-20 12:25,68,2,5000,11:57
2020-11-20 12:30,68,2,5000,11:57
2020-11-20 12:35,68,2,5000,11:57
2020-11-20 12:40,68,2,5000,11:57
2020-11-20 12:45,68,2,5000,11:57
2020-11-20 12:50,68,2,5000,11:57
2020-11-20 12:55,68,2,5000,11:57
2020-11-20 13:00,68,2,5000,11:57
