Datum und Uhrzeit,Anzahl wartender Personen,durchschnittliche Wartezeit in Minuten,nächste Nummer,letzte Aktualisierung
2019-10-08 08:05,9,6,103,08:00
2019-10-08 08:10,10,4,105,08:03
2019-10-08 08:15,15,4,20,08:10
2019-10-08 08:20,14,4,9,08:13
2019-10-08 08:25,13,7,107,08:19
2019-10-08 08:30,13,9,109,08:24
2019-10-08 08:35,16,14,111,08:29
2019-10-08 08:40,19,15,45,08:35
2019-10-08 08:45,19,15,112,08:36
2019-10-08 08:50,19,18,114,08:43
2019-10-08 08:55,19,16,114,08:48
2019-10-08 09:00,16,23,117,08:52
2019-10-08 09:05,19,25,15,09:00
2019-10-08 09:10,21,22,118,09:05
2019-10-08 09:15,22,27,120,09:08
2019-10-08 09:20,23,27,56,09:15
2019-10-08 09:25,21,29,124,09:19
2019-10-08 09:30,18,36,128,09:25
2019-10-08 09:35,19,40,63,09:28
2019-10-08 09:40,20,37,42,09:35
2019-10-08 09:45,19,37,132,09:38
2019-10-08 09:50,16,32,137,09:43
2019-10-08 09:55,16,35,139,09:49
2019-10-08 10:00,17,30,142,09:54
2019-10-08 10:05,16,32,145,09:59
2019-10-08 10:10,18,29,13,10:05
2019-10-08 10:15,18,27,21,10:10
2019-10-08 10:20,14,23,157,10:14
2019-10-08 10:25,14,19,158,10:17
2019-10-08 10:30,18,17,162,10:24
2019-10-08 10:35,20,17,53,10:27
2019-10-08 10:40,20,16,169,10:33
2019-10-08 10:45,20,16,55,10:40
2019-10-08 10:50,18,13,173,10:44
2019-10-08 10:55,18,16,27,10:50
2019-10-08 11:00,20,14,179,10:54
2019-10-08 11:05,22,16,81,10:57
2019-10-08 11:10,19,20,186,11:04
2019-10-08 11:15,17,22,190,11:09
2019-10-08 11:20,17,21,54,11:15
2019-10-08 11:25,17,17,198,11:19
2019-10-08 11:30,19,17,199,11:24
2019-10-08 11:35,16,20,138,11:30
2019-10-08 11:40,12,16,94,11:35
2019-10-08 11:45,15,14,214,11:39
2019-10-08 11:50,16,13,102,11:45
2019-10-08 11:55,16,11,109,11:50
2019-10-08 12:00,17,11,90,11:55
2019-10-08 12:05,17,12,229,11:59
2019-10-08 12:10,20,12,57,12:05
2019-10-08 12:15,21,12,238,12:09
2019-10-08 12:20,22,10,74,12:15
2019-10-08 12:25,17,11,248,12:19
2019-10-08 12:30,17,14,79,12:25
2019-10-08 12:35,16,15,255,12:29
2019-10-08 12:40,18,17,106,12:35
2019-10-08 12:45,17,14,261,12:39
2019-10-08 12:50,20,14,96,12:45
2019-10-08 12:55,17,15,263,12:50
2019-10-08 13:00,15,22,267,12:54
2019-10-08 13:05,17,26,271,12:59
2019-10-08 13:10,17,26,23,13:05
2019-10-08 13:15,16,23,274,13:09
2019-10-08 13:20,17,23,279,13:14
2019-10-08 13:25,18,23,280,13:19
2019-10-08 13:30,23,24,280,13:24
2019-10-08 13:35,24,20,281,13:27
2019-10-08 13:40,23,20,103,13:35
2019-10-08 13:45,22,25,288,13:38
2019-10-08 13:50,26,25,289,13:44
2019-10-08 13:55,25,28,294,13:49
2019-10-08 14:00,30,25,294,13:54
2019-10-08 14:05,31,25,296,13:57
2019-10-08 14:10,30,23,298,14:04
2019-10-08 14:15,31,24,299,14:07
2019-10-08 14:20,35,30,303,14:14
2019-10-08 14:25,35,32,305,14:18
2019-10-08 14:30,32,36,123,14:25
2019-10-08 14:35,29,35,312,14:28
2019-10-08 14:40,30,33,319,14:33
2019-10-08 14:45,32,33,127,14:40
2019-10-08 14:50,34,29,322,14:44
2019-10-08 14:55,34,34,327,14:49
2019-10-08 15:00,42,33,97,14:55
2019-10-08 15:05,38,39,17,15:00
2019-10-08 15:10,36,39,335,15:03
2019-10-08 15:15,33,39,341,15:09
2019-10-08 15:20,36,35,39,15:15
2019-10-08 15:25,33,34,346,15:18
2019-10-08 15:30,28,33,353,15:23
2019-10-08 15:35,26,31,357,15:28
2019-10-08 15:40,25,31,360,15:32
2019-10-08 15:45,24,33,129,15:40
2019-10-08 15:50,23,39,28,15:45
2019-10-08 15:55,25,35,116,15:50
2019-10-08 16:00,23,31,373,15:52
2019-10-08 16:05,21,34,377,15:58
2019-10-08 16:10,21,34,379,16:03
2019-10-08 16:15,20,34,113,16:10
2019-10-08 16:20,20,32,139,16:15
2019-10-08 16:25,24,30,389,16:19
2019-10-08 16:30,29,27,389,16:24
2019-10-08 16:35,31,27,391,16:29
2019-10-08 16:40,31,24,392,16:33
2019-10-08 16:45,30,26,395,16:39
2019-10-08 16:50,28,31,398,16:44
2019-10-08 16:55,28,31,400,16:48
2019-10-08 17:00,25,33,404,16:53
2019-10-08 17:05,25,29,404,16:57
2019-10-08 17:10,24,28,409,17:04
2019-10-08 17:15,25,29,411,17:08
2019-10-08 17:20,24,27,412,17:14
2019-10-08 17:25,22,37,418,17:19
2019-10-08 17:30,23,42,420,17:24
2019-10-08 17:35,16,44,427,17:29
2019-10-08 17:40,15,39,430,17:33
2019-10-08 17:45,12,26,435,17:38
2019-10-08 17:50,12,27,438,17:43
2019-10-08 17:55,9,24,441,17:47
2019-10-08 18:00,3,20,448,17:54
