Datum und Uhrzeit,Anzahl wartender Personen,durchschnittliche Wartezeit in Minuten,nächste Nummer,letzte Aktualisierung
2020-05-07 08:05,1,2,103,08:03
2020-05-07 08:10,0,2,,08:10
2020-05-07 08:15,0,2,,08:14
2020-05-07 08:20,0,2,,08:17
2020-05-07 08:25,1,2,54,08:24
2020-05-07 08:30,0,2,,08:29
2020-05-07 08:35,1,2,58,08:33
2020-05-07 08:40,0,2,,08:39
2020-05-07 08:45,1,3,68,08:44
2020-05-07 08:50,1,3,123,08:50
2020-05-07 08:55,0,2,,08:54
2020-05-07 09:00,1,2,129,08:59
2020-05-07 09:05,1,2,51,09:05
2020-05-07 09:10,1,2,52,09:08
2020-05-07 09:15,1,2,137,09:15
2020-05-07 09:20,0,2,,09:18
2020-05-07 09:25,1,2,141,09:25
2020-05-07 09:30,3,2,29,09:28
2020-05-07 09:35,2,3,144,09:33
2020-05-07 09:40,0,3,,09:37
2020-05-07 09:45,2,3,23,09:44
2020-05-07 09:50,2,4,151,09:48
2020-05-07 09:55,0,4,,09:54
2020-05-07 10:00,1,3,159,10:00
2020-05-07 10:05,1,2,34,10:04
2020-05-07 10:10,1,2,165,10:10
2020-05-07 10:15,2,2,169,10:14
2020-05-07 10:20,0,2,,10:17
2020-05-07 10:25,0,2,,10:25
2020-05-07 10:30,1,2,88,10:29
2020-05-07 10:35,1,2,179,10:33
2020-05-07 10:40,0,2,,10:39
2020-05-07 10:45,1,2,82,10:44
2020-05-07 10:50,2,2,185,10:49
2020-05-07 10:55,0,3,,10:54
2020-05-07 11:00,3,2,171,11:00
2020-05-07 11:05,2,2,191,11:01
2020-05-07 11:10,1,3,92,11:08
2020-05-07 11:15,1,3,93,11:12
2020-05-07 11:20,1,3,200,11:19
2020-05-07 11:25,1,2,101,11:24
2020-05-07 11:30,0,2,,11:29
2020-05-07 11:35,0,2,,11:33
2020-05-07 11:40,2,2,207,11:39
2020-05-07 11:45,2,2,207,11:41
2020-05-07 11:50,0,2,,11:49
2020-05-07 11:55,0,2,,11:54
2020-05-07 12:00,0,2,,11:57
2020-05-07 12:05,1,2,75,12:04
2020-05-07 12:10,1,2,72,12:08
2020-05-07 12:15,2,2,116,12:14
2020-05-07 12:20,0,3,,12:19
2020-05-07 12:25,1,3,112,12:25
2020-05-07 12:30,2,2,238,12:27
2020-05-07 12:35,1,2,111,12:32
2020-05-07 12:40,1,2,64,12:40
2020-05-07 12:45,1,3,122,12:44
2020-05-07 12:50,1,2,124,12:48
2020-05-07 12:55,1,2,251,12:54
2020-05-07 13:00,0,2,,12:57
2020-05-07 13:05,1,2,189,13:05
2020-05-07 13:10,1,2,188,13:08
2020-05-07 13:15,1,2,139,13:12
2020-05-07 13:20,0,2,,13:19
2020-05-07 13:25,2,2,87,13:24
2020-05-07 13:30,0,2,,13:26
2020-05-07 13:35,2,3,269,13:35
2020-05-07 13:40,1,3,143,13:37
2020-05-07 13:45,0,2,,13:45
2020-05-07 13:50,1,2,151,13:49
2020-05-07 13:55,3,2,279,13:53
2020-05-07 14:00,2,3,284,14:00
2020-05-07 14:05,1,3,147,14:05
2020-05-07 14:10,1,3,288,14:09
2020-05-07 14:15,0,2,,14:14
2020-05-07 14:20,1,2,294,14:18
2020-05-07 14:25,5,2,146,14:24
2020-05-07 14:30,5,3,131,14:28
2020-05-07 14:35,1,4,306,14:34
2020-05-07 14:40,5,4,140,14:40
2020-05-07 14:45,5,4,142,14:44
2020-05-07 14:50,4,3,306,14:50
2020-05-07 14:55,5,5,127,14:52
2020-05-07 15:00,4,9,28,15:00
2020-05-07 15:05,3,8,48,15:05
2020-05-07 15:10,2,4,315,15:10
2020-05-07 15:15,2,4,316,15:14
2020-05-07 15:20,0,4,,15:17
2020-05-07 15:25,4,4,183,15:25
2020-05-07 15:30,3,3,186,15:29
2020-05-07 15:35,1,3,331,15:34
2020-05-07 15:40,3,3,336,15:39
2020-05-07 15:45,2,2,118,15:44
2020-05-07 15:50,0,2,,15:49
2020-05-07 15:55,2,2,145,15:52
2020-05-07 16:00,2,2,350,15:59
2020-05-07 16:05,1,4,352,16:03
2020-05-07 16:10,4,4,185,16:08
2020-05-07 16:15,3,6,109,16:13
2020-05-07 16:20,3,7,356,16:19
2020-05-07 16:25,2,6,359,16:24
2020-05-07 16:30,3,5,359,16:30
2020-05-07 16:35,5,5,86,16:34
2020-05-07 16:40,4,6,79,16:37
2020-05-07 16:45,6,6,361,16:43
2020-05-07 16:50,2,10,365,16:49
2020-05-07 16:55,2,10,366,16:53
2020-05-07 17:00,3,9,37,16:56
2020-05-07 17:05,6,9,15,17:04
2020-05-07 17:10,3,8,369,17:10
2020-05-07 17:15,5,8,370,17:14
2020-05-07 17:20,5,8,24,17:17
2020-05-07 17:25,6,8,20,17:22
2020-05-07 17:30,5,9,371,17:26
2020-05-07 17:35,0,13,,17:34
2020-05-07 17:40,0,13,,17:38
2020-05-07 17:45,3,13,194,17:40
2020-05-07 17:50,2,6,96,17:48
2020-05-07 17:55,1,3,385,17:55
2020-05-07 18:00,0,2,,17:55
