Datum und Uhrzeit,Anzahl wartender Personen,durchschnittliche Wartezeit in Minuten,nächste Nummer,letzte Aktualisierung
2020-09-29 08:05,0,19,,08:05
2020-09-29 08:10,0,5,,08:09
2020-09-29 08:15,1,5,105,08:14
2020-09-29 08:20,2,4,110,08:19
2020-09-29 08:25,2,4,111,08:24
2020-09-29 08:30,2,3,114,08:29
2020-09-29 08:35,6,4,5009,08:34
2020-09-29 08:40,3,5,118,08:39
2020-09-29 08:45,0,6,,08:44
2020-09-29 08:50,0,5,,08:49
2020-09-29 08:55,0,3,,08:54
2020-09-29 09:00,1,2,132,08:59
2020-09-29 09:05,2,2,136,09:04
2020-09-29 09:10,1,3,139,09:09
2020-09-29 09:15,1,3,144,09:14
2020-09-29 09:20,1,3,148,09:19
2020-09-29 09:25,2,3,151,09:24
2020-09-29 09:30,3,3,154,09:29
2020-09-29 09:35,1,3,159,09:34
2020-09-29 09:40,4,4,161,09:39
2020-09-29 09:45,6,4,163,09:44
2020-09-29 09:50,6,5,165,09:49
2020-09-29 09:55,5,5,167,09:54
2020-09-29 10:00,6,7,169,09:59
2020-09-29 10:05,3,10,173,10:04
2020-09-29 10:10,5,6,176,10:09
2020-09-29 10:15,3,4,180,10:14
2020-09-29 10:20,1,4,184,10:19
2020-09-29 10:25,3,4,187,10:24
2020-09-29 10:30,2,3,194,10:28
2020-09-29 10:35,4,3,199,10:34
2020-09-29 10:40,3,4,204,10:39
2020-09-29 10:45,3,4,206,10:44
2020-09-29 10:50,4,4,210,10:49
2020-09-29 10:55,4,4,5088,10:54
2020-09-29 11:00,1,3,219,10:59
2020-09-29 11:05,1,2,223,11:04
2020-09-29 11:10,0,2,,11:09
2020-09-29 11:15,0,2,,11:14
2020-09-29 11:20,0,2,,11:19
2020-09-29 11:25,0,2,,11:24
2020-09-29 11:30,1,2,250,11:29
2020-09-29 11:35,0,2,,11:34
2020-09-29 11:40,0,2,,11:39
2020-09-29 11:45,1,2,270,11:44
2020-09-29 11:50,4,2,273,11:49
2020-09-29 11:55,1,2,278,11:54
2020-09-29 12:00,1,3,283,11:59
2020-09-29 12:05,0,2,,12:04
2020-09-29 12:10,1,2,292,12:09
2020-09-29 12:15,1,2,296,12:14
2020-09-29 12:20,0,2,,12:19
2020-09-29 12:25,3,2,304,12:24
2020-09-29 12:30,1,3,309,12:29
2020-09-29 12:35,3,3,315,12:34
2020-09-29 12:40,1,3,319,12:39
2020-09-29 12:45,2,2,323,12:44
2020-09-29 12:50,1,3,327,12:49
2020-09-29 12:55,0,3,,12:54
2020-09-29 13:00,0,3,,12:59
2020-09-29 13:05,0,3,,13:04
2020-09-29 13:10,0,2,,13:09
2020-09-29 13:15,1,2,345,13:14
2020-09-29 13:20,0,2,,13:19
2020-09-29 13:25,3,2,351,13:24
2020-09-29 13:30,3,2,354,13:29
2020-09-29 13:35,1,3,356,13:34
2020-09-29 13:40,0,4,,13:40
2020-09-29 13:45,2,4,364,13:44
2020-09-29 13:50,0,5,,13:49
2020-09-29 13:55,1,4,371,13:54
2020-09-29 14:00,1,4,373,13:59
2020-09-29 14:05,2,3,377,14:04
2020-09-29 14:10,1,4,379,14:09
2020-09-29 14:15,4,4,382,14:14
2020-09-29 14:20,4,5,384,14:20
2020-09-29 14:25,1,5,392,14:24
2020-09-29 14:30,4,4,396,14:29
2020-09-29 14:35,1,3,402,14:34
2020-09-29 14:40,0,2,,14:39
2020-09-29 14:45,4,2,412,14:44
2020-09-29 14:50,3,2,415,14:49
2020-09-29 14:55,1,3,421,14:54
2020-09-29 15:00,3,3,423,14:59
2020-09-29 15:05,1,4,428,15:04
2020-09-29 15:10,1,4,434,15:09
2020-09-29 15:15,2,3,440,15:14
2020-09-29 15:20,4,2,444,15:19
2020-09-29 15:25,2,3,448,15:24
2020-09-29 15:30,1,4,453,15:30
2020-09-29 15:35,1,3,459,15:34
2020-09-29 15:40,2,3,460,15:39
2020-09-29 15:45,3,3,464,15:44
2020-09-29 15:50,2,4,468,15:49
2020-09-29 15:55,2,4,470,15:54
2020-09-29 16:00,2,5,471,15:59
2020-09-29 16:05,2,5,474,16:04
2020-09-29 16:10,4,5,5239,16:09
2020-09-29 16:15,3,4,482,16:14
2020-09-29 16:20,3,4,484,16:19
2020-09-29 16:25,0,4,,16:24
2020-09-29 16:30,0,4,,16:29
2020-09-29 16:35,4,3,496,16:35
2020-09-29 16:40,1,2,500,16:39
2020-09-29 16:45,1,3,503,16:45
2020-09-29 16:50,0,3,,16:49
2020-09-29 16:55,0,3,,16:54
2020-09-29 17:00,0,3,,16:59
2020-09-29 17:05,1,3,518,17:04
2020-09-29 17:10,2,3,521,17:09
2020-09-29 17:15,2,2,522,17:14
2020-09-29 17:20,0,3,,17:19
2020-09-29 17:25,0,3,,17:24
2020-09-29 17:30,0,2,,17:29
2020-09-29 17:35,0,2,,17:34
2020-09-29 17:40,0,2,,17:39
2020-09-29 17:45,0,2,,17:44
2020-09-29 17:50,0,2,,17:49
2020-09-29 17:55,0,2,,17:54
2020-09-29 18:00,0,2,,17:59
