Datum und Uhrzeit,Anzahl wartender Personen,durchschnittliche Wartezeit in Minuten,nächste Nummer,letzte Aktualisierung
2020-08-27 08:05,3,3,104,08:04
2020-08-27 08:10,4,3,5001,08:09
2020-08-27 08:15,5,3,110,08:14
2020-08-27 08:20,3,4,113,08:19
2020-08-27 08:25,4,6,116,08:24
2020-08-27 08:30,6,6,117,08:29
2020-08-27 08:35,4,7,5006,08:34
2020-08-27 08:40,0,7,,08:39
2020-08-27 08:45,0,5,,08:44
2020-08-27 08:50,2,4,130,08:49
2020-08-27 08:55,4,2,133,08:54
2020-08-27 09:00,7,3,5014,08:59
2020-08-27 09:05,4,4,137,09:04
2020-08-27 09:10,3,5,138,09:09
2020-08-27 09:15,4,7,140,09:14
2020-08-27 09:20,5,8,143,09:19
2020-08-27 09:25,9,8,5022,09:24
2020-08-27 09:30,4,7,148,09:29
2020-08-27 09:35,0,6,,09:34
2020-08-27 09:40,0,4,,09:39
2020-08-27 09:45,2,4,157,09:44
2020-08-27 09:50,0,2,,09:49
2020-08-27 09:55,4,2,165,09:54
2020-08-27 10:00,2,3,171,09:59
2020-08-27 10:05,7,3,5040,10:04
2020-08-27 10:10,2,3,177,10:09
2020-08-27 10:15,4,4,180,10:14
2020-08-27 10:20,1,3,185,10:19
2020-08-27 10:25,6,3,5054,10:24
2020-08-27 10:30,3,4,193,10:29
2020-08-27 10:35,0,4,,10:34
2020-08-27 10:40,4,3,198,10:39
2020-08-27 10:45,7,3,203,10:44
2020-08-27 10:50,5,4,206,10:49
2020-08-27 10:55,4,6,5073,10:54
2020-08-27 11:00,7,5,211,10:59
2020-08-27 11:05,5,4,214,11:04
2020-08-27 11:10,5,6,5082,11:09
2020-08-27 11:15,2,6,221,11:14
2020-08-27 11:20,4,4,223,11:19
2020-08-27 11:25,5,3,227,11:24
2020-08-27 11:30,3,5,232,11:29
2020-08-27 11:35,8,5,5097,11:34
2020-08-27 11:40,1,4,239,11:39
2020-08-27 11:45,7,4,5104,11:44
2020-08-27 11:50,8,4,5107,11:49
2020-08-27 11:55,7,5,5111,11:54
2020-08-27 12:00,8,5,249,11:59
2020-08-27 12:05,8,6,251,12:04
2020-08-27 12:10,5,9,255,12:09
2020-08-27 12:15,5,11,259,12:14
2020-08-27 12:20,5,8,262,12:19
2020-08-27 12:25,3,6,267,12:24
2020-08-27 12:30,2,4,272,12:29
2020-08-27 12:35,4,3,277,12:34
2020-08-27 12:40,5,3,280,12:39
2020-08-27 12:45,4,4,282,12:44
2020-08-27 12:50,1,5,287,12:49
2020-08-27 12:55,1,2,295,12:54
2020-08-27 13:00,8,2,296,12:59
2020-08-27 13:05,4,4,300,13:04
2020-08-27 13:10,3,6,305,13:09
2020-08-27 13:15,3,6,308,13:14
2020-08-27 13:20,3,3,314,13:19
2020-08-27 13:25,5,4,315,13:24
2020-08-27 13:30,5,4,318,13:29
2020-08-27 13:35,4,5,322,13:34
2020-08-27 13:40,3,4,325,13:39
2020-08-27 13:45,2,3,329,13:44
2020-08-27 13:50,5,2,333,13:49
2020-08-27 13:55,4,4,5190,13:54
2020-08-27 14:00,3,4,339,13:59
2020-08-27 14:05,0,3,,14:04
2020-08-27 14:10,4,2,348,14:09
2020-08-27 14:15,2,3,350,14:14
2020-08-27 14:20,1,4,357,14:19
2020-08-27 14:25,1,3,362,14:24
2020-08-27 14:30,1,2,369,14:29
2020-08-27 14:35,1,2,374,14:34
2020-08-27 14:40,0,2,,14:39
2020-08-27 14:45,1,2,386,14:44
2020-08-27 14:50,0,2,,14:49
2020-08-27 14:55,0,2,,14:54
2020-08-27 15:00,1,2,401,14:59
2020-08-27 15:05,0,2,,15:04
2020-08-27 15:10,3,2,414,15:09
2020-08-27 15:15,3,2,419,15:14
2020-08-27 15:20,0,2,,15:19
2020-08-27 15:25,0,2,,15:24
2020-08-27 15:30,1,2,436,15:29
2020-08-27 15:35,0,2,,15:34
2020-08-27 15:40,0,2,,15:39
2020-08-27 15:45,1,2,452,15:44
2020-08-27 15:50,0,2,,15:49
2020-08-27 15:55,0,2,,15:54
2020-08-27 16:00,0,2,,15:59
2020-08-27 16:05,2,2,474,16:04
2020-08-27 16:10,6,3,477,16:09
2020-08-27 16:15,5,5,482,16:14
2020-08-27 16:20,1,6,488,16:19
2020-08-27 16:25,1,5,5282,16:24
2020-08-27 16:30,2,3,496,16:29
2020-08-27 16:35,1,2,499,16:34
2020-08-27 16:40,0,2,,16:39
2020-08-27 16:45,0,2,,16:44
2020-08-27 16:50,1,2,511,16:49
2020-08-27 16:55,3,2,513,16:54
2020-08-27 17:00,0,3,,16:59
2020-08-27 17:05,2,3,522,17:04
2020-08-27 17:10,2,3,525,17:09
2020-08-27 17:15,0,3,,17:14
2020-08-27 17:20,0,2,,17:19
2020-08-27 17:25,0,2,,17:24
2020-08-27 17:30,0,2,,17:29
2020-08-27 17:35,0,2,,17:34
2020-08-27 17:40,0,2,,17:39
2020-08-27 17:45,0,2,,17:44
2020-08-27 17:50,0,2,,17:49
2020-08-27 17:55,0,2,,17:54
2020-08-27 18:00,0,2,,17:59
