Datum und Uhrzeit,Anzahl wartender Personen,durchschnittliche Wartezeit in Minuten,nächste Nummer,letzte Aktualisierung
2020-01-15 08:05,5,2,104,07:57
2020-01-15 08:10,4,2,105,08:02
2020-01-15 08:15,4,2,11,08:07
2020-01-15 08:20,3,3,108,08:13
2020-01-15 08:25,4,4,31,08:17
2020-01-15 08:30,7,4,31,08:20
2020-01-15 08:35,3,6,110,08:28
2020-01-15 08:40,3,6,110,08:31
2020-01-15 08:45,4,6,62,08:35
2020-01-15 08:50,4,6,143,08:42
2020-01-15 08:55,3,10,114,08:48
2020-01-15 09:00,1,9,117,08:52
2020-01-15 09:05,2,9,117,08:57
2020-01-15 09:10,2,6,119,09:02
2020-01-15 09:15,5,6,91,09:08
2020-01-15 09:20,7,6,91,09:12
2020-01-15 09:25,8,7,112,09:17
2020-01-15 09:30,12,7,112,09:22
2020-01-15 09:35,14,6,119,09:28
2020-01-15 09:40,16,8,75,09:32
2020-01-15 09:45,14,14,123,09:38
2020-01-15 09:50,13,16,125,09:41
2020-01-15 09:55,12,17,127,09:48
2020-01-15 10:00,14,17,129,09:53
2020-01-15 10:05,9,20,134,09:58
2020-01-15 10:10,7,19,137,10:03
2020-01-15 10:15,8,16,138,10:06
2020-01-15 10:20,4,14,142,10:13
2020-01-15 10:25,5,13,143,10:18
2020-01-15 10:30,7,11,65,10:21
2020-01-15 10:35,5,11,146,10:27
2020-01-15 10:40,7,7,14,10:33
2020-01-15 10:45,10,7,14,10:36
2020-01-15 10:50,12,8,152,10:43
2020-01-15 10:55,15,8,15,10:46
2020-01-15 11:00,16,10,116,10:53
2020-01-15 11:05,9,9,165,10:58
2020-01-15 11:10,14,9,1,11:03
2020-01-15 11:15,17,9,2,11:07
2020-01-15 11:20,17,8,28,11:10
2020-01-15 11:25,16,14,170,11:18
2020-01-15 11:30,16,18,51,11:21
2020-01-15 11:35,12,21,52,11:26
2020-01-15 11:40,14,21,52,11:32
2020-01-15 11:45,10,18,180,11:38
2020-01-15 11:50,7,17,183,11:43
2020-01-15 11:55,9,19,181,11:48
2020-01-15 12:00,8,17,184,11:49
2020-01-15 12:05,10,19,189,11:58
2020-01-15 12:10,9,16,194,12:03
2020-01-15 12:15,9,14,194,12:07
2020-01-15 12:20,8,8,50,12:13
2020-01-15 12:25,7,7,200,12:17
2020-01-15 12:30,8,9,203,12:22
2020-01-15 12:35,6,8,206,12:27
2020-01-15 12:40,10,8,20,12:33
2020-01-15 12:45,5,7,210,12:38
2020-01-15 12:50,6,8,107,12:43
2020-01-15 12:55,8,8,107,12:45
2020-01-15 13:00,7,10,213,12:53
2020-01-15 13:05,7,11,216,12:58
2020-01-15 13:10,5,11,218,13:01
2020-01-15 13:15,8,7,222,13:08
2020-01-15 13:20,7,5,226,13:11
2020-01-15 13:25,8,4,228,13:16
2020-01-15 13:30,9,3,229,13:23
2020-01-15 13:35,11,4,232,13:28
2020-01-15 13:40,12,5,232,13:31
2020-01-15 13:45,13,8,234,13:38
2020-01-15 13:50,14,9,125,13:40
2020-01-15 13:55,15,12,131,13:46
2020-01-15 14:00,18,13,239,13:52
2020-01-15 14:05,15,16,130,13:56
2020-01-15 14:10,13,16,247,14:03
2020-01-15 14:15,12,14,249,14:08
2020-01-15 14:20,13,14,251,14:13
2020-01-15 14:25,11,15,254,14:18
2020-01-15 14:30,9,15,258,14:23
2020-01-15 14:35,10,16,259,14:27
2020-01-15 14:40,11,13,147,14:33
2020-01-15 14:45,13,11,124,14:37
2020-01-15 14:50,14,11,262,14:43
2020-01-15 14:55,12,14,140,14:48
2020-01-15 15:00,9,14,269,14:53
2020-01-15 15:05,12,12,156,14:56
2020-01-15 15:10,11,9,188,15:03
2020-01-15 15:15,11,14,84,15:07
2020-01-15 15:20,12,16,177,15:12
2020-01-15 15:25,13,15,76,15:16
2020-01-15 15:30,14,15,183,15:23
2020-01-15 15:35,13,12,283,15:27
2020-01-15 15:40,11,8,72,15:32
2020-01-15 15:45,12,7,291,15:38
2020-01-15 15:50,9,8,296,15:43
2020-01-15 15:55,8,7,299,15:48
2020-01-15 16:00,6,8,301,15:53
2020-01-15 16:05,8,8,305,15:58
2020-01-15 16:10,8,8,152,16:03
2020-01-15 16:15,13,8,152,16:07
2020-01-15 16:20,15,7,163,16:13
2020-01-15 16:25,15,8,4,16:17
2020-01-15 16:30,13,11,311,16:21
2020-01-15 16:35,13,16,318,16:28
2020-01-15 16:40,17,13,319,16:33
2020-01-15 16:45,17,11,320,16:38
2020-01-15 16:50,15,12,46,16:41
2020-01-15 16:55,20,10,324,16:48
2020-01-15 17:00,18,14,328,16:53
2020-01-15 17:05,20,14,41,16:55
2020-01-15 17:10,20,14,330,17:02
2020-01-15 17:15,15,24,337,17:08
2020-01-15 17:20,16,23,338,17:09
2020-01-15 17:25,16,22,340,17:18
2020-01-15 17:30,11,20,345,17:23
2020-01-15 17:35,8,23,13,17:26
2020-01-15 17:40,5,18,352,17:32
2020-01-15 17:45,1,13,358,17:38
2020-01-15 17:50,0,10,,17:42
2020-01-15 17:55,0,10,,17:43
2020-01-15 18:00,0,10,,17:43
