Datum und Uhrzeit,Anzahl wartender Personen,durchschnittliche Wartezeit in Minuten,nächste Nummer,letzte Aktualisierung
2020-09-02 08:05,1,2,108,08:04
2020-09-02 08:10,3,2,113,08:09
2020-09-02 08:15,2,2,115,08:14
2020-09-02 08:20,2,3,116,08:19
2020-09-02 08:25,2,4,121,08:24
2020-09-02 08:30,5,4,122,08:29
2020-09-02 08:35,10,4,123,08:34
2020-09-02 08:40,10,6,5017,08:39
2020-09-02 08:45,7,7,128,08:44
2020-09-02 08:50,5,7,131,08:49
2020-09-02 08:55,5,10,134,08:54
2020-09-02 09:00,4,11,136,08:59
2020-09-02 09:05,7,12,5033,09:04
2020-09-02 09:10,6,11,140,09:09
2020-09-02 09:15,5,9,143,09:14
2020-09-02 09:20,5,9,146,09:19
2020-09-02 09:25,7,5,148,09:24
2020-09-02 09:30,7,7,152,09:29
2020-09-02 09:35,4,8,155,09:34
2020-09-02 09:40,5,8,156,09:39
2020-09-02 09:45,4,8,158,09:44
2020-09-02 09:50,6,9,160,09:49
2020-09-02 09:55,5,9,163,09:54
2020-09-02 10:00,7,7,165,09:59
2020-09-02 10:05,6,7,169,10:04
2020-09-02 10:10,5,7,171,10:09
2020-09-02 10:15,6,8,174,10:14
2020-09-02 10:20,3,6,180,10:19
2020-09-02 10:25,7,5,183,10:24
2020-09-02 10:30,9,6,186,10:29
2020-09-02 10:35,3,7,195,10:34
2020-09-02 10:40,7,7,5090,10:39
2020-09-02 10:45,3,6,200,10:44
2020-09-02 10:50,2,5,202,10:49
2020-09-02 10:55,5,5,207,10:54
2020-09-02 11:00,2,4,211,10:59
2020-09-02 11:05,4,5,215,11:04
2020-09-02 11:10,7,3,221,11:10
2020-09-02 11:15,2,4,227,11:14
2020-09-02 11:20,6,4,229,11:19
2020-09-02 11:25,3,5,233,11:24
2020-09-02 11:30,3,6,236,11:29
2020-09-02 11:35,3,4,242,11:34
2020-09-02 11:40,1,3,247,11:39
2020-09-02 11:45,5,3,248,11:44
2020-09-02 11:50,4,4,251,11:49
2020-09-02 11:55,5,6,255,11:54
2020-09-02 12:00,8,5,257,11:59
2020-09-02 12:05,4,6,261,12:04
2020-09-02 12:10,3,8,264,12:09
2020-09-02 12:15,4,8,269,12:15
2020-09-02 12:20,4,6,274,12:19
2020-09-02 12:25,2,4,278,12:24
2020-09-02 12:30,4,3,281,12:29
2020-09-02 12:35,3,4,284,12:34
2020-09-02 12:40,2,5,288,12:40
2020-09-02 12:45,4,6,292,12:44
2020-09-02 12:50,4,5,296,12:49
2020-09-02 12:55,3,6,300,12:54
2020-09-02 13:00,4,7,303,12:59
2020-09-02 13:05,5,5,307,13:04
2020-09-02 13:10,8,6,308,13:09
2020-09-02 13:15,5,6,311,13:14
2020-09-02 13:20,5,6,314,13:20
2020-09-02 13:25,4,8,318,13:24
2020-09-02 13:30,3,7,323,13:29
2020-09-02 13:35,6,5,326,13:34
2020-09-02 13:40,5,4,330,13:39
2020-09-02 13:45,5,6,333,13:44
2020-09-02 13:50,6,6,336,13:49
2020-09-02 13:55,6,7,339,13:54
2020-09-02 14:00,3,9,343,13:59
2020-09-02 14:05,3,8,347,14:04
2020-09-02 14:10,4,6,351,14:09
2020-09-02 14:15,7,6,352,14:14
2020-09-02 14:20,8,7,355,14:19
2020-09-02 14:25,7,9,358,14:24
2020-09-02 14:30,6,12,361,14:29
2020-09-02 14:35,6,13,364,14:34
2020-09-02 14:40,8,12,5241,14:39
2020-09-02 14:45,6,7,372,14:44
2020-09-02 14:50,2,6,379,14:49
2020-09-02 14:55,2,4,383,14:54
2020-09-02 15:00,4,2,388,14:59
2020-09-02 15:05,1,3,392,15:04
2020-09-02 15:10,1,3,396,15:09
2020-09-02 15:15,3,3,399,15:14
2020-09-02 15:20,2,2,406,15:19
2020-09-02 15:25,3,2,407,15:24
2020-09-02 15:30,3,4,411,15:29
2020-09-02 15:35,2,5,415,15:34
2020-09-02 15:40,0,5,,15:39
2020-09-02 15:45,2,5,420,15:44
2020-09-02 15:50,2,4,423,15:49
2020-09-02 15:55,3,2,427,15:54
2020-09-02 16:00,2,2,430,15:59
2020-09-02 16:05,5,3,434,16:03
2020-09-02 16:10,6,4,437,16:09
2020-09-02 16:15,5,6,441,16:14
2020-09-02 16:20,6,7,445,16:19
2020-09-02 16:25,2,7,449,16:24
2020-09-02 16:30,0,6,,16:29
2020-09-02 16:35,0,6,,16:34
2020-09-02 16:40,0,4,,16:39
2020-09-02 16:45,0,2,,16:44
2020-09-02 16:50,0,2,,16:49
2020-09-02 16:55,1,2,468,16:54
2020-09-02 17:00,1,2,472,16:59
2020-09-02 17:05,0,2,,17:04
2020-09-02 17:10,0,2,,17:09
2020-09-02 17:15,0,2,,17:14
2020-09-02 17:20,0,2,,17:19
2020-09-02 17:25,0,2,,17:23
2020-09-02 17:30,0,2,,17:29
2020-09-02 17:35,0,2,,17:34
2020-09-02 17:40,0,2,,17:39
2020-09-02 17:45,0,2,,17:44
2020-09-02 17:50,0,2,,17:48
2020-09-02 17:55,0,2,,17:54
2020-09-02 18:00,0,2,,17:59
