Datum und Uhrzeit,Anzahl wartender Personen,durchschnittliche Wartezeit in Minuten,nächste Nummer,letzte Aktualisierung
2020-03-30 08:05,0,2,,07:30
2020-03-30 08:10,0,2,,07:30
2020-03-30 08:15,0,2,,07:30
2020-03-30 08:20,0,2,,07:30
2020-03-30 08:25,0,2,,07:30
2020-03-30 08:30,0,2,,07:30
2020-03-30 08:35,0,2,,07:30
2020-03-30 08:40,1,2,16,08:30
2020-03-30 08:45,1,2,16,08:30
2020-03-30 08:50,1,2,16,08:41
2020-03-30 08:55,1,2,16,08:41
2020-03-30 09:00,1,2,16,08:41
2020-03-30 09:05,1,2,16,08:41
2020-03-30 09:10,3,2,16,09:00
2020-03-30 09:15,4,2,16,09:05
2020-03-30 09:20,4,2,16,09:05
2020-03-30 09:25,4,2,16,09:05
2020-03-30 09:30,5,2,16,09:20
2020-03-30 09:35,5,2,16,09:20
2020-03-30 09:40,6,2,16,09:30
2020-03-30 09:45,6,2,16,09:30
2020-03-30 09:50,7,2,16,09:40
2020-03-30 09:55,7,2,16,09:40
2020-03-30 10:00,7,2,16,09:40
2020-03-30 10:05,7,2,16,09:55
2020-03-30 10:10,8,2,16,10:01
2020-03-30 10:15,9,2,16,10:05
2020-03-30 10:20,9,2,16,10:05
2020-03-30 10:25,9,2,16,10:05
2020-03-30 10:30,10,2,16,10:20
2020-03-30 10:35,10,2,16,10:20
2020-03-30 10:40,11,2,16,10:31
2020-03-30 10:45,11,2,16,10:31
2020-03-30 10:50,11,2,16,10:31
2020-03-30 10:55,11,2,16,10:31
2020-03-30 11:00,11,2,16,10:31
2020-03-30 11:05,11,2,16,10:53
2020-03-30 11:10,12,2,16,11:00
2020-03-30 11:15,12,2,16,11:00
2020-03-30 11:20,12,2,16,11:00
2020-03-30 11:25,12,2,16,11:00
2020-03-30 11:30,13,2,16,11:22
2020-03-30 11:35,13,2,16,11:22
2020-03-30 11:40,14,2,16,11:31
2020-03-30 11:45,14,2,16,11:31
2020-03-30 11:50,14,2,16,11:31
2020-03-30 11:55,14,2,16,11:31
2020-03-30 12:00,14,2,16,11:31
2020-03-30 12:05,14,2,16,11:31
2020-03-30 12:10,15,2,16,12:01
2020-03-30 12:15,15,2,16,12:01
2020-03-30 12:20,15,2,16,12:01
2020-03-30 12:25,16,2,16,12:15
2020-03-30 12:30,16,2,16,12:15
2020-03-30 12:35,16,2,16,12:15
2020-03-30 12:40,17,2,16,12:30
2020-03-30 12:45,17,2,16,12:30
2020-03-30 12:50,17,2,16,12:30
2020-03-30 12:55,17,2,16,12:30
2020-03-30 13:00,17,2,16,12:30
2020-03-30 13:05,18,2,16,12:55
2020-03-30 13:10,18,2,16,12:55
2020-03-30 13:15,18,2,16,12:55
2020-03-30 13:20,18,2,16,12:55
2020-03-30 13:25,18,2,16,12:55
2020-03-30 13:30,18,2,16,12:55
2020-03-30 13:35,18,2,16,12:55
2020-03-30 13:40,19,2,16,13:30
2020-03-30 13:45,19,2,16,13:30
2020-03-30 13:50,19,2,16,13:30
2020-03-30 13:55,19,2,16,13:30
2020-03-30 14:00,19,2,16,13:52
2020-03-30 14:05,19,2,16,13:52
2020-03-30 14:10,20,2,16,14:00
2020-03-30 14:15,20,2,16,14:00
2020-03-30 14:20,20,2,16,14:00
2020-03-30 14:25,21,2,16,14:15
2020-03-30 14:30,21,2,16,14:15
2020-03-30 14:35,21,2,16,14:25
2020-03-30 14:40,22,2,16,14:30
2020-03-30 14:45,22,2,16,14:30
2020-03-30 14:50,22,2,16,14:30
2020-03-30 14:55,23,2,16,14:46
2020-03-30 15:00,23,2,16,14:46
2020-03-30 15:05,23,2,16,14:46
2020-03-30 15:10,24,2,16,15:01
2020-03-30 15:15,24,2,16,15:01
2020-03-30 15:20,24,2,16,15:01
2020-03-30 15:25,24,2,16,15:01
2020-03-30 15:30,24,2,16,15:01
2020-03-30 15:35,24,2,16,15:01
2020-03-30 15:40,25,2,16,15:30
2020-03-30 15:45,25,2,16,15:30
2020-03-30 15:50,25,2,16,15:30
2020-03-30 15:55,25,2,16,15:47
2020-03-30 16:00,25,2,16,15:47
2020-03-30 16:05,25,2,16,15:47
2020-03-30 16:10,25,2,16,15:47
2020-03-30 16:15,25,2,16,15:47
2020-03-30 16:20,25,2,16,15:47
2020-03-30 16:25,25,2,16,15:47
2020-03-30 16:30,25,2,16,15:47
2020-03-30 16:35,25,2,16,15:47
2020-03-30 16:40,26,2,16,16:30
2020-03-30 16:45,26,2,16,16:30
2020-03-30 16:50,26,2,16,16:30
2020-03-30 16:55,26,2,16,16:30
2020-03-30 17:00,26,2,16,16:30
2020-03-30 17:05,26,2,16,16:30
2020-03-30 17:10,26,2,16,16:30
2020-03-30 17:15,26,2,16,16:30
2020-03-30 17:20,26,2,16,17:09
2020-03-30 17:25,26,2,16,17:09
2020-03-30 17:30,26,2,16,17:09
2020-03-30 17:35,26,2,16,17:09
2020-03-30 17:40,27,2,16,17:30
2020-03-30 17:45,28,2,16,17:35
2020-03-30 17:50,28,2,16,17:35
2020-03-30 17:55,28,2,16,17:35
2020-03-30 18:00,28,2,16,17:35
