Datum und Uhrzeit,Anzahl wartender Personen,durchschnittliche Wartezeit in Minuten,nächste Nummer,letzte Aktualisierung
2020-03-12 08:05,1,7,104,07:54
2020-03-12 08:10,1,6,105,08:01
2020-03-12 08:15,2,6,108,08:07
2020-03-12 08:20,5,6,109,08:13
2020-03-12 08:25,3,4,49,08:16
2020-03-12 08:30,3,3,115,08:22
2020-03-12 08:35,3,3,117,08:27
2020-03-12 08:40,1,2,120,08:31
2020-03-12 08:45,2,2,121,08:35
2020-03-12 08:50,5,3,70,08:40
2020-03-12 08:55,3,2,130,08:47
2020-03-12 09:00,4,3,124,08:52
2020-03-12 09:05,6,4,164,08:55
2020-03-12 09:10,7,4,43,09:00
2020-03-12 09:15,11,4,43,09:05
2020-03-12 09:20,10,5,27,09:11
2020-03-12 09:25,14,5,27,09:17
2020-03-12 09:30,16,5,27,09:22
2020-03-12 09:35,17,7,73,09:25
2020-03-12 09:40,17,7,50,09:32
2020-03-12 09:45,14,15,131,09:37
2020-03-12 09:50,15,24,136,09:42
2020-03-12 09:55,13,23,138,09:48
2020-03-12 10:00,11,23,142,09:53
2020-03-12 10:05,12,17,144,09:56
2020-03-12 10:10,7,14,151,10:03
2020-03-12 10:15,7,12,153,10:07
2020-03-12 10:20,4,8,158,10:12
2020-03-12 10:25,3,5,111,10:18
2020-03-12 10:30,6,4,96,10:20
2020-03-12 10:35,5,3,165,10:27
2020-03-12 10:40,6,4,168,10:32
2020-03-12 10:45,7,3,102,10:37
2020-03-12 10:50,8,3,173,10:43
2020-03-12 10:55,8,4,176,10:47
2020-03-12 11:00,4,4,63,10:51
2020-03-12 11:05,8,2,185,10:58
2020-03-12 11:10,7,3,188,11:01
2020-03-12 11:15,6,2,191,11:06
2020-03-12 11:20,8,3,126,11:12
2020-03-12 11:25,7,4,105,11:15
2020-03-12 11:30,2,2,203,11:21
2020-03-12 11:35,0,3,,11:27
2020-03-12 11:40,4,4,213,11:32
2020-03-12 11:45,4,4,113,11:37
2020-03-12 11:50,1,3,219,11:42
2020-03-12 11:55,3,3,141,11:47
2020-03-12 12:00,6,4,136,11:52
2020-03-12 12:05,6,3,229,11:57
2020-03-12 12:10,2,2,234,12:02
2020-03-12 12:15,7,2,236,12:07
2020-03-12 12:20,6,2,239,12:12
2020-03-12 12:25,3,2,245,12:17
2020-03-12 12:30,3,3,249,12:22
2020-03-12 12:35,5,3,172,12:25
2020-03-12 12:40,1,2,254,12:32
2020-03-12 12:45,1,3,36,12:36
2020-03-12 12:50,0,3,,12:41
2020-03-12 12:55,0,3,,12:43
2020-03-12 13:00,3,4,261,12:50
2020-03-12 13:05,4,3,265,12:58
2020-03-12 13:10,4,3,269,13:03
2020-03-12 13:15,6,3,84,13:07
2020-03-12 13:20,2,3,272,13:12
2020-03-12 13:25,2,3,273,13:14
2020-03-12 13:30,6,2,134,13:20
2020-03-12 13:35,4,4,275,13:26
2020-03-12 13:40,5,4,276,13:32
2020-03-12 13:45,7,5,29,13:35
2020-03-12 13:50,8,5,277,13:41
2020-03-12 13:55,13,8,279,13:47
2020-03-12 14:00,12,10,282,13:51
2020-03-12 14:05,12,11,133,13:57
2020-03-12 14:10,16,8,286,14:02
2020-03-12 14:15,12,9,289,14:07
2020-03-12 14:20,10,14,184,14:12
2020-03-12 14:25,9,10,298,14:18
2020-03-12 14:30,7,9,300,14:19
2020-03-12 14:35,11,6,307,14:27
2020-03-12 14:40,8,4,311,14:33
2020-03-12 14:45,9,4,155,14:38
2020-03-12 14:50,10,6,314,14:42
2020-03-12 14:55,11,9,159,14:48
2020-03-12 15:00,7,9,320,14:52
2020-03-12 15:05,9,6,100,14:57
2020-03-12 15:10,10,5,326,15:03
2020-03-12 15:15,8,5,99,15:07
2020-03-12 15:20,1,4,337,15:12
2020-03-12 15:25,5,4,338,15:17
2020-03-12 15:30,5,3,342,15:22
2020-03-12 15:35,7,3,75,15:25
2020-03-12 15:40,6,2,161,15:32
2020-03-12 15:45,10,2,182,15:37
2020-03-12 15:50,10,3,8,15:42
2020-03-12 15:55,8,5,65,15:47
2020-03-12 16:00,10,6,13,15:50
2020-03-12 16:05,12,4,362,15:57
2020-03-12 16:10,15,4,364,16:02
2020-03-12 16:15,15,5,147,16:07
2020-03-12 16:20,17,6,369,16:12
2020-03-12 16:25,16,9,15,16:16
2020-03-12 16:30,17,9,373,16:22
2020-03-12 16:35,12,13,378,16:26
2020-03-12 16:40,11,14,380,16:29
2020-03-12 16:45,9,15,384,16:37
2020-03-12 16:50,13,15,56,16:42
2020-03-12 16:55,14,19,47,16:47
2020-03-12 17:00,15,16,389,16:53
2020-03-12 17:05,15,16,393,16:58
2020-03-12 17:10,16,14,393,17:02
2020-03-12 17:15,16,14,395,17:08
2020-03-12 17:20,16,11,396,17:12
2020-03-12 17:25,18,12,10,17:16
2020-03-12 17:30,14,19,403,17:22
2020-03-12 17:35,15,22,21,17:27
2020-03-12 17:40,10,22,410,17:33
2020-03-12 17:45,7,19,415,17:38
2020-03-12 17:50,9,18,416,17:42
2020-03-12 17:55,4,15,421,17:46
2020-03-12 18:00,0,6,,17:52
