Datum und Uhrzeit,Anzahl wartender Personen,durchschnittliche Wartezeit in Minuten,nächste Nummer,letzte Aktualisierung
2020-11-11 08:05,0,2,,07:40
2020-11-11 08:10,1,2,5000,08:06
2020-11-11 08:15,2,2,5000,08:11
2020-11-11 08:20,2,2,5000,08:11
2020-11-11 08:25,2,2,5000,08:11
2020-11-11 08:30,6,2,5000,08:23
2020-11-11 08:35,6,2,5000,08:23
2020-11-11 08:40,11,2,5000,08:36
2020-11-11 08:45,12,2,5000,08:41
2020-11-11 08:50,14,2,5000,08:45
2020-11-11 08:55,15,2,5000,08:49
2020-11-11 09:00,15,2,5000,08:49
2020-11-11 09:05,20,2,5000,09:03
2020-11-11 09:10,20,2,5000,09:03
2020-11-11 09:15,20,2,5000,09:03
2020-11-11 09:20,20,2,5000,09:03
2020-11-11 09:25,26,2,5000,09:22
2020-11-11 09:30,27,2,5000,09:26
2020-11-11 09:35,30,2,5000,09:34
2020-11-11 09:40,30,2,5000,09:34
2020-11-11 09:45,30,2,5000,09:34
2020-11-11 09:50,30,2,5000,09:34
2020-11-11 09:55,34,2,5000,09:47
2020-11-11 10:00,37,2,5000,09:55
2020-11-11 10:05,40,2,5000,10:03
2020-11-11 10:10,42,2,5000,10:09
2020-11-11 10:15,42,2,5000,10:11
2020-11-11 10:20,42,2,5000,10:11
2020-11-11 10:25,46,2,5000,10:22
2020-11-11 10:30,47,2,5000,10:24
2020-11-11 10:35,50,2,5000,10:34
2020-11-11 10:40,50,2,5000,10:34
2020-11-11 10:45,50,2,5000,10:34
2020-11-11 10:50,50,2,5000,10:34
2020-11-11 10:55,56,2,5000,10:52
2020-11-11 11:00,56,2,5000,10:52
2020-11-11 11:05,56,2,5000,10:52
2020-11-11 11:10,60,2,5000,11:04
2020-11-11 11:15,60,2,5000,11:04
2020-11-11 11:20,64,2,5000,11:15
2020-11-11 11:25,64,2,5000,11:15
2020-11-11 11:30,67,2,5000,11:26
2020-11-11 11:35,68,2,5000,11:29
2020-11-11 11:40,71,2,5000,11:38
2020-11-11 11:45,71,2,5000,11:38
2020-11-11 11:50,71,2,5000,11:38
2020-11-11 11:55,76,2,5000,11:52
2020-11-11 12:00,76,2,5000,11:52
2020-11-11 12:05,76,2,5000,11:52
2020-11-11 12:10,81,2,5000,12:08
2020-11-11 12:15,82,2,5000,12:10
2020-11-11 12:20,82,2,5000,12:10
2020-11-11 12:25,82,2,5000,12:10
2020-11-11 12:30,82,2,5000,12:10
2020-11-11 12:35,89,2,5000,12:30
2020-11-11 12:40,89,2,5000,12:30
2020-11-11 12:45,93,2,5000,12:43
2020-11-11 12:50,94,2,5000,12:45
2020-11-11 12:55,94,2,5000,12:45
2020-11-11 13:00,94,2,5000,12:45
2020-11-11 13:05,99,2,5000,13:02
2020-11-11 13:10,102,2,5000,13:09
2020-11-11 13:15,102,2,5000,13:09
2020-11-11 13:20,104,2,5000,13:17
2020-11-11 13:25,104,2,5000,13:17
2020-11-11 13:30,104,2,5000,13:17
2020-11-11 13:35,104,2,5000,13:17
2020-11-11 13:40,104,2,5000,13:17
2020-11-11 13:45,104,2,5000,13:17
2020-11-11 13:50,114,2,5000,13:47
2020-11-11 13:55,115,2,5000,13:50
2020-11-11 14:00,115,2,5000,13:50
2020-11-11 14:05,115,2,5000,13:50
2020-11-11 14:10,115,2,5000,13:50
2020-11-11 14:15,115,2,5000,13:50
2020-11-11 14:20,115,2,5000,13:50
2020-11-11 14:25,126,2,5000,14:21
2020-11-11 14:30,126,2,5000,14:21
2020-11-11 14:35,126,2,5000,14:21
2020-11-11 14:40,126,2,5000,14:21
2020-11-11 14:45,126,2,5000,14:21
2020-11-11 14:50,126,2,5000,14:21
2020-11-11 14:55,137,2,5000,14:54
2020-11-11 15:00,137,2,5000,14:54
2020-11-11 15:05,137,2,5000,14:54
2020-11-11 15:10,137,2,5000,14:54
2020-11-11 15:15,137,2,5000,14:54
2020-11-11 15:20,145,2,5000,15:18
2020-11-11 15:25,145,2,5000,15:18
2020-11-11 15:30,145,2,5000,15:18
2020-11-11 15:35,145,2,5000,15:18
2020-11-11 15:40,145,2,5000,15:18
2020-11-11 15:45,153,2,5000,15:44
2020-11-11 15:50,154,2,5000,15:47
2020-11-11 15:55,154,2,5000,15:47
2020-11-11 16:00,154,2,5000,15:47
2020-11-11 16:05,154,2,5000,15:47
2020-11-11 16:10,154,2,5000,15:47
2020-11-11 16:15,154,2,5000,15:47
2020-11-11 16:20,154,2,5000,15:47
2020-11-11 16:25,154,2,5000,15:47
2020-11-11 16:30,168,2,5000,16:27
2020-11-11 16:35,168,2,5000,16:27
2020-11-11 16:40,171,2,5000,16:38
2020-11-11 16:45,171,2,5000,16:38
2020-11-11 16:50,171,2,5000,16:38
2020-11-11 16:55,176,2,5000,16:53
2020-11-11 17:00,176,2,5000,16:53
2020-11-11 17:05,176,2,5000,16:53
2020-11-11 17:10,182,2,5000,17:09
2020-11-11 17:15,182,2,5000,17:09
2020-11-11 17:20,183,2,5000,17:15
2020-11-11 17:25,183,2,5000,17:15
2020-11-11 17:30,188,2,5000,17:28
2020-11-11 17:35,188,2,5000,17:34
2020-11-11 17:40,188,2,5000,17:35
2020-11-11 17:45,188,2,5000,17:44
2020-11-11 17:50,188,2,5000,17:44
2020-11-11 17:55,188,2,5000,17:53
2020-11-11 18:00,188,2,5000,17:59
