Datum und Uhrzeit,Anzahl wartender Personen,durchschnittliche Wartezeit in Minuten,nächste Nummer,letzte Aktualisierung
2020-02-12 08:05,5,6,104,07:57
2020-02-12 08:10,6,4,107,08:02
2020-02-12 08:15,9,4,27,08:06
2020-02-12 08:20,8,4,108,08:13
2020-02-12 08:25,9,5,29,08:15
2020-02-12 08:30,8,5,110,08:22
2020-02-12 08:35,8,6,111,08:26
2020-02-12 08:40,7,8,112,08:32
2020-02-12 08:45,8,11,114,08:38
2020-02-12 08:50,8,14,142,08:41
2020-02-12 08:55,7,13,115,08:48
2020-02-12 09:00,8,15,116,08:53
2020-02-12 09:05,6,19,118,08:54
2020-02-12 09:10,6,17,3,09:02
2020-02-12 09:15,6,16,122,09:08
2020-02-12 09:20,9,17,21,09:13
2020-02-12 09:25,13,17,21,09:17
2020-02-12 09:30,13,12,124,09:22
2020-02-12 09:35,16,12,93,09:27
2020-02-12 09:40,15,12,126,09:33
2020-02-12 09:45,17,12,146,09:35
2020-02-12 09:50,19,11,127,09:42
2020-02-12 09:55,15,18,131,09:48
2020-02-12 10:00,15,21,133,09:51
2020-02-12 10:05,17,24,136,09:58
2020-02-12 10:10,16,24,1,10:00
2020-02-12 10:15,16,19,138,10:07
2020-02-12 10:20,17,23,142,10:13
2020-02-12 10:25,17,21,143,10:17
2020-02-12 10:30,19,24,145,10:22
2020-02-12 10:35,18,22,62,10:27
2020-02-12 10:40,20,22,152,10:33
2020-02-12 10:45,18,21,155,10:37
2020-02-12 10:50,17,21,159,10:42
2020-02-12 10:55,23,18,78,10:48
2020-02-12 11:00,21,17,164,10:52
2020-02-12 11:05,19,17,167,10:57
2020-02-12 11:10,21,17,170,11:02
2020-02-12 11:15,20,18,174,11:07
2020-02-12 11:20,22,19,177,11:13
2020-02-12 11:25,19,17,180,11:18
2020-02-12 11:30,19,22,185,11:22
2020-02-12 11:35,17,18,189,11:27
2020-02-12 11:40,16,16,191,11:32
2020-02-12 11:45,15,16,145,11:37
2020-02-12 11:50,14,18,196,11:43
2020-02-12 11:55,15,20,198,11:47
2020-02-12 12:00,14,21,200,11:52
2020-02-12 12:05,13,22,202,11:58
2020-02-12 12:10,15,22,205,12:03
2020-02-12 12:15,19,20,207,12:07
2020-02-12 12:20,12,17,214,12:13
2020-02-12 12:25,9,15,91,12:18
2020-02-12 12:30,7,12,221,12:23
2020-02-12 12:35,7,10,222,12:28
2020-02-12 12:40,8,10,66,12:30
2020-02-12 12:45,9,11,122,12:37
2020-02-12 12:50,9,11,123,12:42
2020-02-12 12:55,7,12,226,12:44
2020-02-12 13:00,9,17,230,12:53
2020-02-12 13:05,11,16,231,12:58
2020-02-12 13:10,11,15,234,13:03
2020-02-12 13:15,10,10,238,13:08
2020-02-12 13:20,9,9,241,13:13
2020-02-12 13:25,8,8,245,13:17
2020-02-12 13:30,11,7,245,13:23
2020-02-12 13:35,11,7,248,13:27
2020-02-12 13:40,18,9,251,13:33
2020-02-12 13:45,15,11,254,13:37
2020-02-12 13:50,14,12,108,13:41
2020-02-12 13:55,13,10,257,13:47
2020-02-12 14:00,14,10,259,13:53
2020-02-12 14:05,9,17,266,13:58
2020-02-12 14:10,10,17,73,14:00
2020-02-12 14:15,9,16,268,14:04
2020-02-12 14:20,14,16,130,14:11
2020-02-12 14:25,13,15,269,14:18
2020-02-12 14:30,13,16,164,14:23
2020-02-12 14:35,16,14,155,14:28
2020-02-12 14:40,13,18,277,14:32
2020-02-12 14:45,15,18,158,14:38
2020-02-12 14:50,15,12,278,14:43
2020-02-12 14:55,21,7,278,14:48
2020-02-12 15:00,18,18,173,14:52
2020-02-12 15:05,19,18,105,14:56
2020-02-12 15:10,20,12,284,15:03
2020-02-12 15:15,23,10,152,15:07
2020-02-12 15:20,24,11,94,15:12
2020-02-12 15:25,28,11,172,15:17
2020-02-12 15:30,27,19,133,15:20
2020-02-12 15:35,29,19,133,15:25
2020-02-12 15:40,31,19,133,15:31
2020-02-12 15:45,34,17,181,15:37
2020-02-12 15:50,31,14,289,15:43
2020-02-12 15:55,33,19,106,15:45
2020-02-12 16:00,33,39,17,15:51
2020-02-12 16:05,32,44,159,15:56
2020-02-12 16:10,31,33,299,16:02
2020-02-12 16:15,29,34,302,16:07
2020-02-12 16:20,22,45,310,16:12
2020-02-12 16:25,19,41,87,16:16
2020-02-12 16:30,17,33,316,16:22
2020-02-12 16:35,15,30,319,16:27
2020-02-12 16:40,15,30,321,16:32
2020-02-12 16:45,13,30,323,16:37
2020-02-12 16:50,14,31,325,16:43
2020-02-12 16:55,14,31,326,16:47
2020-02-12 17:00,13,33,330,16:53
2020-02-12 17:05,13,31,333,16:57
2020-02-12 17:10,11,19,339,17:03
2020-02-12 17:15,10,15,341,17:08
2020-02-12 17:20,12,15,48,17:11
2020-02-12 17:25,8,12,348,17:18
2020-02-12 17:30,9,13,350,17:22
2020-02-12 17:35,6,9,354,17:27
2020-02-12 17:40,4,7,178,17:31
2020-02-12 17:45,3,7,179,17:36
2020-02-12 17:50,1,6,362,17:43
2020-02-12 17:55,0,6,,17:48
2020-02-12 18:00,0,6,,17:52
