Datum und Uhrzeit,Anzahl wartender Personen,durchschnittliche Wartezeit in Minuten,nächste Nummer,letzte Aktualisierung
2020-06-22 08:05,0,3,,08:04
2020-06-22 08:10,1,2,107,08:09
2020-06-22 08:15,0,2,,08:14
2020-06-22 08:20,2,2,113,08:19
2020-06-22 08:25,3,3,115,08:24
2020-06-22 08:30,2,3,116,08:29
2020-06-22 08:35,1,4,120,08:34
2020-06-22 08:40,1,4,123,08:39
2020-06-22 08:45,2,4,127,08:44
2020-06-22 08:50,0,3,,08:49
2020-06-22 08:55,0,3,,08:54
2020-06-22 09:00,1,3,137,08:59
2020-06-22 09:05,5,3,137,09:04
2020-06-22 09:10,6,3,139,09:09
2020-06-22 09:15,7,5,141,09:14
2020-06-22 09:20,6,6,142,09:19
2020-06-22 09:25,4,10,5031,09:24
2020-06-22 09:30,2,10,147,09:29
2020-06-22 09:35,3,11,149,09:34
2020-06-22 09:40,0,8,,09:39
2020-06-22 09:45,1,6,5038,09:44
2020-06-22 09:50,2,3,5041,09:49
2020-06-22 09:55,1,2,165,09:54
2020-06-22 10:00,2,2,167,09:59
2020-06-22 10:05,1,3,5047,10:04
2020-06-22 10:10,3,3,5049,10:09
2020-06-22 10:15,0,2,,10:14
2020-06-22 10:20,3,2,179,10:19
2020-06-22 10:25,2,3,5056,10:24
2020-06-22 10:30,1,3,189,10:29
2020-06-22 10:35,1,4,193,10:34
2020-06-22 10:40,3,3,195,10:39
2020-06-22 10:45,1,3,197,10:44
2020-06-22 10:50,0,3,,10:49
2020-06-22 10:55,1,2,208,10:54
2020-06-22 11:00,2,2,212,10:59
2020-06-22 11:05,3,2,215,11:04
2020-06-22 11:10,1,2,5075,11:09
2020-06-22 11:15,2,2,224,11:14
2020-06-22 11:20,3,2,227,11:19
2020-06-22 11:25,0,3,,11:24
2020-06-22 11:30,1,3,233,11:29
2020-06-22 11:35,0,3,,11:34
2020-06-22 11:40,1,2,240,11:39
2020-06-22 11:45,3,2,242,11:44
2020-06-22 11:50,3,3,245,11:49
2020-06-22 11:55,3,4,247,11:54
2020-06-22 12:00,7,4,5096,11:59
2020-06-22 12:05,6,6,5099,12:04
2020-06-22 12:10,8,6,5101,12:10
2020-06-22 12:15,7,8,5102,12:14
2020-06-22 12:20,5,9,256,12:19
2020-06-22 12:25,2,4,262,12:25
2020-06-22 12:30,0,3,,12:29
2020-06-22 12:35,0,2,,12:34
2020-06-22 12:40,0,2,,12:39
2020-06-22 12:45,2,2,5118,12:44
2020-06-22 12:50,0,2,,12:49
2020-06-22 12:55,1,2,294,12:54
2020-06-22 13:00,0,2,,12:59
2020-06-22 13:05,2,2,302,13:04
2020-06-22 13:10,5,2,305,13:09
2020-06-22 13:15,0,4,,13:14
2020-06-22 13:20,0,3,,13:19
2020-06-22 13:25,4,3,318,13:24
2020-06-22 13:30,5,2,319,13:29
2020-06-22 13:35,4,4,324,13:34
2020-06-22 13:40,3,6,325,13:39
2020-06-22 13:45,0,5,,13:44
2020-06-22 13:50,1,4,334,13:49
2020-06-22 13:55,2,4,335,13:54
2020-06-22 14:00,0,2,,13:59
2020-06-22 14:05,2,2,5155,14:04
2020-06-22 14:10,0,2,,14:09
2020-06-22 14:15,3,2,5159,14:14
2020-06-22 14:20,0,3,,14:19
2020-06-22 14:25,0,3,,14:24
2020-06-22 14:30,0,2,,14:29
2020-06-22 14:35,1,2,369,14:34
2020-06-22 14:40,0,2,,14:39
2020-06-22 14:45,0,2,,14:44
2020-06-22 14:50,1,2,379,14:49
2020-06-22 14:55,0,2,,14:54
2020-06-22 15:00,0,2,,14:59
2020-06-22 15:05,1,2,5180,15:05
2020-06-22 15:10,0,2,,15:09
2020-06-22 15:15,2,2,397,15:14
2020-06-22 15:20,2,2,401,15:19
2020-06-22 15:25,2,3,403,15:25
2020-06-22 15:30,0,3,,15:29
2020-06-22 15:35,0,2,,15:34
2020-06-22 15:40,0,2,,15:39
2020-06-22 15:45,0,2,,15:44
2020-06-22 15:50,0,2,,15:49
2020-06-22 15:55,0,2,,15:54
2020-06-22 16:00,4,2,5203,15:59
2020-06-22 16:05,4,2,5206,16:04
2020-06-22 16:10,5,4,434,16:09
2020-06-22 16:15,6,4,5209,16:15
2020-06-22 16:20,5,8,438,16:19
2020-06-22 16:25,3,9,440,16:24
2020-06-22 16:30,4,9,440,16:29
2020-06-22 16:35,3,9,443,16:34
2020-06-22 16:40,3,7,447,16:39
2020-06-22 16:45,1,6,449,16:44
2020-06-22 16:50,0,3,,16:49
2020-06-22 16:55,4,3,5222,16:54
2020-06-22 17:00,2,3,460,16:59
2020-06-22 17:05,4,3,5226,17:04
2020-06-22 17:10,4,4,5227,17:09
2020-06-22 17:15,4,5,464,17:14
2020-06-22 17:20,3,6,467,17:19
2020-06-22 17:25,4,6,468,17:24
2020-06-22 17:30,4,7,470,17:29
2020-06-22 17:35,3,7,472,17:34
2020-06-22 17:40,3,7,475,17:39
2020-06-22 17:45,2,7,477,17:44
2020-06-22 17:50,1,6,480,17:49
2020-06-22 17:55,0,7,,17:54
2020-06-22 18:00,0,7,,17:59
