Datum und Uhrzeit,Anzahl wartender Personen,durchschnittliche Wartezeit in Minuten,nächste Nummer,letzte Aktualisierung
2020-05-18 08:05,1,2,167,08:04
2020-05-18 08:10,1,2,109,08:09
2020-05-18 08:15,0,2,,08:13
2020-05-18 08:20,1,2,114,08:19
2020-05-18 08:25,3,2,48,08:25
2020-05-18 08:30,1,3,119,08:30
2020-05-18 08:35,4,3,32,08:32
2020-05-18 08:40,1,5,121,08:38
2020-05-18 08:45,2,4,80,08:44
2020-05-18 08:50,1,3,83,08:48
2020-05-18 08:55,0,2,,08:53
2020-05-18 09:00,2,2,132,08:59
2020-05-18 09:05,2,2,134,09:04
2020-05-18 09:10,3,3,136,09:09
2020-05-18 09:15,5,3,31,09:12
2020-05-18 09:20,5,4,188,09:17
2020-05-18 09:25,4,5,139,09:23
2020-05-18 09:30,4,6,38,09:29
2020-05-18 09:35,4,8,82,09:34
2020-05-18 09:40,2,8,143,09:40
2020-05-18 09:45,3,8,60,09:44
2020-05-18 09:50,2,8,85,09:48
2020-05-18 09:55,2,7,147,09:53
2020-05-18 10:00,3,6,147,09:59
2020-05-18 10:05,4,6,25,10:04
2020-05-18 10:10,3,6,202,10:08
2020-05-18 10:15,3,5,225,10:14
2020-05-18 10:20,3,6,168,10:17
2020-05-18 10:25,2,5,74,10:24
2020-05-18 10:30,2,5,157,10:29
2020-05-18 10:35,1,3,160,10:34
2020-05-18 10:40,2,3,162,10:39
2020-05-18 10:45,2,2,181,10:44
2020-05-18 10:50,3,2,245,10:48
2020-05-18 10:55,1,2,250,10:54
2020-05-18 11:00,1,3,173,10:58
2020-05-18 11:05,6,3,176,11:04
2020-05-18 11:10,3,4,205,11:08
2020-05-18 11:15,3,4,200,11:13
2020-05-18 11:20,1,6,177,11:19
2020-05-18 11:25,5,6,184,11:24
2020-05-18 11:30,0,3,,11:30
2020-05-18 11:35,2,3,185,11:34
2020-05-18 11:40,1,2,185,11:39
2020-05-18 11:45,5,2,213,11:44
2020-05-18 11:50,3,3,217,11:45
2020-05-18 11:55,3,6,109,11:52
2020-05-18 12:00,3,6,219,11:56
2020-05-18 12:05,2,3,110,12:04
2020-05-18 12:10,0,2,,12:10
2020-05-18 12:15,0,2,,12:14
2020-05-18 12:20,0,2,,12:18
2020-05-18 12:25,1,2,142,12:24
2020-05-18 12:30,1,2,105,12:29
2020-05-18 12:35,0,2,,12:34
2020-05-18 12:40,0,2,,12:38
2020-05-18 12:45,0,2,,12:42
2020-05-18 12:50,2,2,143,12:48
2020-05-18 12:55,2,2,241,12:54
2020-05-18 13:00,2,2,71,13:00
2020-05-18 13:05,2,2,115,13:05
2020-05-18 13:10,1,2,238,13:09
2020-05-18 13:15,2,2,254,13:12
2020-05-18 13:20,4,2,130,13:20
2020-05-18 13:25,2,2,242,13:23
2020-05-18 13:30,3,3,216,13:29
2020-05-18 13:35,2,5,253,13:34
2020-05-18 13:40,0,5,,13:38
2020-05-18 13:45,3,5,117,13:44
2020-05-18 13:50,1,3,252,13:49
2020-05-18 13:55,1,3,158,13:54
2020-05-18 14:00,3,4,160,13:59
2020-05-18 14:05,3,4,172,14:03
2020-05-18 14:10,5,5,191,14:09
2020-05-18 14:15,2,6,261,14:14
2020-05-18 14:20,3,5,262,14:18
2020-05-18 14:25,4,6,159,14:24
2020-05-18 14:30,2,6,266,14:29
2020-05-18 14:35,1,5,70,14:34
2020-05-18 14:40,2,3,270,14:39
2020-05-18 14:45,4,3,116,14:44
2020-05-18 14:50,4,4,274,14:48
2020-05-18 14:55,2,4,281,14:54
2020-05-18 15:00,5,3,102,14:58
2020-05-18 15:05,1,4,287,15:03
2020-05-18 15:10,3,5,238,15:09
2020-05-18 15:15,0,5,,15:14
2020-05-18 15:20,2,4,22,15:20
2020-05-18 15:25,3,4,263,15:24
2020-05-18 15:30,4,4,24,15:28
2020-05-18 15:35,3,4,261,15:34
2020-05-18 15:40,1,5,299,15:39
2020-05-18 15:45,3,5,72,15:44
2020-05-18 15:50,5,5,230,15:48
2020-05-18 15:55,4,5,228,15:54
2020-05-18 16:00,4,4,303,15:59
2020-05-18 16:05,5,4,46,16:03
2020-05-18 16:10,7,4,197,16:08
2020-05-18 16:15,6,4,96,16:13
2020-05-18 16:20,4,4,303,16:17
2020-05-18 16:25,3,15,97,16:24
2020-05-18 16:30,3,15,12,16:29
2020-05-18 16:35,5,15,175,16:34
2020-05-18 16:40,3,7,135,16:38
2020-05-18 16:45,1,6,319,16:42
2020-05-18 16:50,3,5,100,16:49
2020-05-18 16:55,3,5,53,16:53
2020-05-18 17:00,2,5,324,16:59
2020-05-18 17:05,3,6,81,17:04
2020-05-18 17:10,3,6,327,17:09
2020-05-18 17:15,4,7,63,17:12
2020-05-18 17:20,4,6,330,17:19
2020-05-18 17:25,4,6,44,17:24
2020-05-18 17:30,1,7,43,17:29
2020-05-18 17:35,1,7,335,17:33
2020-05-18 17:40,1,6,16,17:36
2020-05-18 17:45,0,6,,17:40
2020-05-18 17:50,0,6,,17:40
2020-05-18 17:55,0,6,,17:40
2020-05-18 18:00,0,6,,17:57
