Datum und Uhrzeit,PH Theater,PP Hörsterplatz,PH Alter Steinweg,Busparkplatz,PP Schlossplatz Nord,PP Schlossplatz Süd,PH Aegidii,PP Georgskommende,PH Münster Arkaden,PH Karstadt,PH Stubengasse,PH Bremer Platz,PH Engelenschanze,PH Bahnhofstraße,PH Cineplex,PH Stadthaus 3
2020-11-29 00:00,658,0,356,0,0,45,715,0,0,159,289,247,434,294,590,171
2020-11-29 00:15,658,0,356,0,0,45,715,0,0,159,289,247,434,294,590,171
2020-11-29 00:30,658,0,356,0,0,45,715,0,0,159,289,247,434,294,590,171
2020-11-29 00:45,658,0,356,0,0,45,715,0,0,159,289,247,434,294,590,171
2020-11-29 01:00,658,0,356,0,0,45,715,0,0,159,289,247,434,294,590,171
2020-11-29 01:15,658,0,356,0,0,45,715,0,0,159,289,247,434,294,590,171
2020-11-29 01:30,658,0,356,0,0,45,715,0,0,159,289,247,434,294,590,171
2020-11-29 01:45,658,0,356,0,0,45,715,0,0,159,289,247,434,294,590,171
2020-11-29 02:00,658,0,356,0,0,45,715,0,0,159,289,247,434,294,590,171
2020-11-29 02:15,658,0,356,0,0,45,715,0,0,159,289,247,434,294,590,171
2020-11-29 02:30,658,0,356,0,0,45,715,0,0,159,289,247,434,294,590,171
2020-11-29 02:45,658,0,356,0,0,45,715,0,0,159,289,247,434,294,590,171
2020-11-29 03:00,658,0,356,0,0,45,715,0,0,159,289,247,434,294,590,171
2020-11-29 03:15,658,0,356,0,0,45,715,0,0,159,289,247,434,294,590,171
2020-11-29 03:30,658,0,356,0,0,45,715,0,0,159,289,247,434,294,590,171
2020-11-29 03:45,658,0,356,0,0,45,715,0,0,159,289,247,434,294,590,171
2020-11-29 04:00,658,0,356,0,0,45,715,0,0,159,289,247,434,294,590,171
2020-11-29 04:15,658,0,356,0,0,45,715,0,0,159,289,247,434,294,590,171
2020-11-29 04:30,658,0,356,0,0,45,715,0,0,159,289,247,434,294,590,171
2020-11-29 04:45,658,0,356,0,0,45,715,0,0,159,289,247,434,294,590,171
2020-11-29 05:00,658,0,356,0,0,45,715,0,0,159,289,247,434,294,590,171
2020-11-29 05:15,658,0,356,0,0,45,715,0,0,159,289,247,434,294,590,171
2020-11-29 05:30,658,0,356,0,0,45,715,0,0,159,289,247,434,294,590,171
2020-11-29 05:45,658,0,356,0,0,45,715,0,0,159,289,247,434,294,590,171
2020-11-29 06:00,658,0,356,0,0,45,715,0,0,159,289,247,434,294,590,171
2020-11-29 06:05,658,0,356,0,0,45,715,0,0,159,289,247,434,294,590,171
2020-11-29 06:10,658,0,356,0,0,45,715,0,0,159,289,247,434,294,590,171
2020-11-29 06:15,658,0,356,0,0,45,715,0,0,159,289,247,434,294,590,171
2020-11-29 06:20,658,0,356,0,0,45,715,0,0,159,289,247,434,294,590,171
2020-11-29 06:25,658,0,356,0,0,45,715,0,0,159,289,247,434,294,590,171
2020-11-29 06:30,658,0,356,0,0,45,715,0,0,159,289,247,434,294,590,171
2020-11-29 06:35,658,0,356,0,0,45,715,0,0,159,289,247,434,294,590,171
2020-11-29 06:40,658,0,356,0,0,45,715,0,0,159,289,247,434,294,590,171
2020-11-29 06:45,658,0,356,0,0,45,715,0,0,159,289,247,434,294,590,171
2020-11-29 06:50,658,0,356,0,0,45,715,0,0,159,289,247,434,294,590,171
2020-11-29 06:55,658,0,356,0,0,45,715,0,0,159,289,247,434,294,590,171
2020-11-29 07:00,658,0,356,0,0,45,715,0,0,159,289,247,434,294,590,171
2020-11-29 07:05,0,0,353,0,0,43,0,0,0,159,0,233,435,292,590,171
2020-11-29 07:10,0,0,353,0,0,43,0,0,0,159,0,233,435,292,590,171
2020-11-29 07:15,0,0,353,0,0,43,0,0,0,159,0,234,435,292,590,171
2020-11-29 07:20,0,0,353,0,0,43,0,0,0,159,0,234,435,292,590,171
2020-11-29 07:25,0,0,354,0,0,43,0,0,0,159,0,234,435,292,590,171
2020-11-29 07:30,0,0,354,0,0,43,0,0,0,159,0,234,435,292,590,171
2020-11-29 07:35,0,0,354,0,0,43,0,0,0,159,0,234,436,292,590,171
2020-11-29 07:40,0,0,354,0,0,43,0,0,0,159,0,234,436,292,590,171
2020-11-29 07:45,0,0,354,0,0,43,0,0,0,159,0,234,436,292,590,171
2020-11-29 07:50,0,0,354,0,0,43,0,0,0,159,0,234,436,291,590,171
2020-11-29 07:55,0,0,354,0,0,43,0,0,0,159,0,234,436,291,590,171
