"Datum und Uhrzeit","PH Coesfelder Kreuz","PH Theater","PP Hörsterplatz","PH Alter Steinweg","Busparkplatz","PP Schlossplatz Nord","PP Schlossplatz Süd","PH Aegidii","PP Georgskommende","PH Münster Arkaden","PH Karstadt","PH Stubengasse","PH Bremer Platz","PH Engelenschanze","PH Bahnhofstraße","PH Cineplex","PH Stadthaus 3","PP Hafenmarkt","TG Hafenmarkt","Halle Münsterland P1"
"Anzahl Parkplätze gesamt","(1000)","(743)","(202)","(371)","(63)","(450)","(460)","(750)","(272)","(166)","(187)","(300)","(244)","(460)","(320)","(590)","(500)","(103)","(350)","(212)"
"2026-09-25 00:00","ges",657,"ges",352,"kei","ges","ges",691,"ges",164,170,220,26,242,199,500,418,"ges","ges",212
"2026-09-25 00:15","ges",656,"ges",353,"kei","ges","ges",691,"ges",164,170,220,29,242,199,500,418,"ges","ges",212
"2026-09-25 00:30","ges",656,"ges",354,"kei","ges","ges",692,"ges",164,170,221,30,244,198,500,418,"ges","ges",212
"2026-09-25 00:45","ges",656,"ges",353,"kei","ges","ges",692,"ges",164,170,221,30,244,198,500,418,"ges","ges",212
"2026-09-25 01:00","ges",656,"ges",353,"kei","ges","ges",692,"ges",164,170,221,29,243,198,500,418,"ges","ges",212
"2026-09-25 01:15","ges",656,"ges",353,"kei","ges","ges",692,"ges",164,170,221,29,244,198,500,418,"ges","ges",212
"2026-09-25 01:30","ges",655,"ges",354,"kei","ges","ges",692,"ges",164,170,221,25,245,198,500,418,"ges","ges",212
"2026-09-25 01:45","ges",654,"ges",354,"kei","ges","ges",692,"ges",164,170,221,25,245,197,500,418,"ges","ges",212
"2026-09-25 02:00","ges",654,"ges",355,"kei","ges","ges",692,"ges",164,170,221,25,245,197,500,418,"ges","ges",212
"2026-09-25 02:15","ges",654,"ges",355,"kei","ges","ges",692,"ges",164,170,221,25,245,197,500,418,"ges","ges",212
"2026-09-25 02:30","ges",654,"ges",355,"kei","ges","ges",692,"ges",164,170,221,25,245,197,500,418,"ges","ges",212
"2026-09-25 02:45","ges",654,"ges",355,"kei","ges","ges",692,"ges",164,170,221,25,245,197,500,418,"ges","ges",212
"2026-09-25 03:00","ges",654,"ges",355,"kei","ges","ges",692,"ges",164,170,221,25,245,197,500,418,"ges","ges",212
"2026-09-25 03:15","ges",654,"ges",355,"kei","ges","ges",692,"ges",164,170,221,25,244,197,500,418,"ges","ges",212
"2026-09-25 03:30","ges",654,"ges",355,"kei","ges","ges",692,"ges",164,170,221,25,245,197,500,418,"ges","ges",212
"2026-09-25 03:45","ges",654,"ges",355,"kei","ges","ges",692,"ges",164,170,221,25,245,197,500,418,"ges","ges",212
"2026-09-25 04:00","ges",654,"ges",355,"kei","ges","ges",692,"ges",164,170,221,25,245,197,500,417,"ges","ges",212
"2026-09-25 04:15","ges",654,"ges",355,"kei","ges","ges",692,"ges",164,170,221,24,245,197,500,417,"ges","ges",212
"2026-09-25 04:30","ges",654,"ges",355,"kei","ges","ges",692,"ges",164,170,221,24,245,197,500,417,"ges","ges",212
"2026-09-25 04:45","ges",654,"ges",355,"kei","ges","ges",692,"ges",164,170,221,24,245,197,500,417,"ges","ges",212
"2026-09-25 05:00","ges",654,"ges",355,"kei","ges","ges",692,"ges",164,170,221,24,245,196,500,417,"ges","ges",212
"2026-09-25 05:15","ges",654,"ges",356,"kei","ges","ges",692,"ges",164,170,221,23,245,197,500,416,"ges","ges",212
"2026-09-25 05:30","ges",654,"ges",356,"kei","ges","ges",693,"ges",164,170,221,22,245,195,500,414,"ges","ges",212
"2026-09-25 05:45","ges",655,"ges",355,"kei","ges","ges",693,"ges",164,170,221,20,246,195,500,415,103,300,212
"2026-09-25 06:00","ges",655,"ges",354,"kei","ges","ges",693,248,164,170,221,17,246,195,500,413,101,300,212
"2026-09-25 06:05","ges",655,"ges",353,"kei","ges","ges",693,248,164,170,220,17,246,196,500,410,101,301,212
"2026-09-25 06:10","ges",654,"ges",353,"kei","ges","ges",693,249,164,170,220,15,246,196,500,410,101,301,212
"2026-09-25 06:15","ges",656,"ges",353,"kei","ges","ges",693,249,164,170,220,13,246,195,500,409,100,302,212
"2026-09-25 06:20","ges",656,"ges",351,"kei","ges","ges",693,249,164,170,219,15,244,195,500,406,100,302,212
"2026-09-25 06:25","ges",655,"ges",351,"kei","ges","ges",693,249,164,170,219,16,241,194,500,402,100,302,212
"2026-09-25 06:30","ges",654,"ges",351,"kei","ges","ges",692,246,164,170,219,15,240,195,500,401,100,302,212
"2026-09-25 06:35","ges",654,"ges",349,"kei","ges","ges",692,247,164,170,218,14,240,195,500,398,100,300,212
"2026-09-25 06:40","ges",655,"ges",347,"kei","ges","ges",692,245,164,170,218,15,239,195,500,395,100,301,212
"2026-09-25 06:45","ges",655,"ges",344,"kei","ges","ges",691,244,164,170,216,13,236,195,500,394,101,302,212
"2026-09-25 06:50","ges",655,"ges",343,"kei","ges","ges",687,244,164,170,215,11,237,196,500,394,101,302,212
"2026-09-25 06:55","ges",654,181,343,"kei","ges","ges",686,244,164,170,214,9,237,195,500,392,101,302,212
"2026-09-25 07:00","ges",652,181,341,"kei","ges","ges",684,242,164,170,213,8,238,196,500,388,101,302,212
"2026-09-25 07:05","ges",651,180,337,"kei","ges",150,685,242,164,170,213,9,237,195,500,385,100,301,212
"2026-09-25 07:10","ges",650,180,336,"kei","ges",150,683,239,164,170,212,7,234,194,500,382,100,301,212
"2026-09-25 07:15","ges",646,179,336,"kei","ges",150,681,238,164,170,210,9,233,191,500,382,101,301,212
"2026-09-25 07:20","ges",643,178,336,"kei","ges",150,678,238,164,170,208,11,231,189,500,379,99,300,212
"2026-09-25 07:25","ges",642,178,334,"kei","ges",150,677,238,164,170,206,12,228,190,500,380,98,300,212
"2026-09-25 07:30","ges",638,178,331,"kei","ges",150,677,237,164,170,205,12,227,189,500,379,97,297,212
"2026-09-25 07:35","ges",631,176,329,"kei","ges",150,673,237,164,170,205,10,224,184,500,378,94,289,212
"2026-09-25 07:40","ges",628,176,328,"kei","ges",150,670,237,162,170,205,9,222,184,500,378,89,285,208
"2026-09-25 07:45","ges",622,174,327,"kei","ges",150,670,233,162,170,203,9,222,182,500,377,84,280,206
"2026-09-25 07:50","ges",620,172,326,"kei","ges",150,663,231,160,170,202,8,220,182,500,379,77,275,204
"2026-09-25 07:55","ges",614,172,319,"kei","ges",150,654,230,159,170,191,7,219,180,500,377,73,272,202
"2026-09-25 08:00","ges",613,171,316,"kei","ges",150,651,229,153,170,190,9,217,178,500,374,69,273,197
"2026-09-25 08:05","ges",612,169,316,"kei","ges",150,649,228,150,170,188,11,213,175,500,372,69,272,190
"2026-09-25 08:10","ges",611,166,314,"kei","ges",150,646,226,149,170,185,10,212,175,500,370,64,271,182
"2026-09-25 08:15","ges",610,164,312,"kei","ges",150,643,225,148,170,185,8,211,175,500,367,58,270,176
"2026-09-25 08:20","ges",604,161,311,"kei","ges",150,638,225,147,170,183,5,211,173,500,371,53,271,172
"2026-09-25 08:25","ges",603,160,310,"kei","ges",150,634,225,147,170,182,5,212,174,499,369,51,273,171
"2026-09-25 08:30","ges",596,160,308,"kei","ges",150,629,224,143,170,181,5,211,174,495,367,50,271,166
"2026-09-25 08:35","ges",594,156,306,"kei","ges",150,629,223,141,170,181,5,207,174,490,365,51,267,160
"2026-09-25 08:40","ges",589,155,304,"kei","ges",150,623,220,138,170,178,8,201,176,485,361,51,266,160
"2026-09-25 08:45","ges",589,152,299,"kei","ges",150,614,217,132,170,175,7,201,176,484,360,54,265,158
"2026-09-25 08:50","ges",583,152,300,"kei","ges",150,610,212,126,170,169,6,203,177,484,359,54,266,154
"2026-09-25 08:55","ges",574,151,298,"kei","ges",150,595,211,117,170,172,2,199,175,478,358,53,261,152
"2026-09-25 09:00","ges",575,148,291,"kei","ges",150,588,209,110,170,168,4,196,173,474,355,48,261,152
"2026-09-25 09:05","ges",574,141,287,"kei","ges",150,583,208,108,170,168,4,196,172,471,354,42,262,151
"2026-09-25 09:10","ges",563,140,285,"kei","ges",150,577,204,106,170,166,9,196,172,472,354,44,259,151
"2026-09-25 09:15","ges",562,135,278,"kei","ges",150,573,200,102,170,168,6,191,172,473,355,41,253,148
"2026-09-25 09:20","ges",559,137,272,"kei","ges",150,568,199,100,170,169,4,182,170,474,355,42,250,147
"2026-09-25 09:25","ges",555,132,263,"kei","ges",150,561,193,94,170,167,4,180,169,471,355,42,247,147
"2026-09-25 09:30","ges",549,134,259,"kei","ges",150,555,194,93,170,164,5,175,169,470,355,43,245,144
"2026-09-25 09:35","ges",549,132,253,"kei","ges",150,542,190,89,170,157,7,169,167,466,355,39,243,144
"2026-09-25 09:40","ges",542,128,244,"kei","ges",150,538,190,87,170,155,7,162,170,463,355,37,242,143
"2026-09-25 09:45","ges",540,128,240,"kei","ges",150,527,187,88,170,152,6,160,169,462,353,41,240,142
"2026-09-25 09:50","ges",530,121,234,"kei","ges",150,517,185,83,170,146,2,150,172,459,352,44,236,140
"2026-09-25 09:55","ges",525,114,230,"kei","ges",150,506,182,80,170,136,1,150,169,459,352,44,235,144
"2026-09-25 10:00","ges",519,108,226,"kei","ges",150,496,180,64,170,135,"bes",141,168,456,353,42,234,140
"2026-09-25 10:05","ges",518,98,216,"kei","ges",150,481,173,54,170,129,1,138,167,453,353,37,231,138
"2026-09-25 10:10","ges",516,94,210,"kei","ges",150,471,172,52,170,127,"bes",138,166,450,352,36,231,138
"2026-09-25 10:15","ges",513,86,208,"kei","ges",150,458,168,50,170,119,1,135,162,450,354,35,231,138
"2026-09-25 10:20","ges",514,86,197,"kei","ges",150,453,166,43,170,116,1,131,158,446,354,36,231,138
"2026-09-25 10:25","ges",510,84,182,"kei","ges",150,445,163,35,170,114,3,133,156,446,354,32,230,139
"2026-09-25 10:30","ges",506,79,170,"kei","ges",150,438,161,28,170,118,"bes",131,155,447,354,32,234,140
"2026-09-25 10:35","ges",504,78,165,"kei","ges",150,435,160,28,170,116,1,131,156,447,354,34,235,139
"2026-09-25 10:40","ges",498,77,164,"kei","ges",150,431,160,20,170,117,4,126,151,450,355,36,234,143
"2026-09-25 10:45","ges",498,79,161,"kei","ges",150,428,158,20,170,118,4,126,148,451,355,35,233,141
"2026-09-25 10:50","ges",494,77,156,"kei","ges",150,421,158,20,170,116,1,123,148,453,355,29,231,139
"2026-09-25 10:55","ges",493,77,156,"kei","ges",150,417,157,16,170,114,"bes",117,148,451,355,26,230,139
"2026-09-25 11:00","ges",491,63,141,"kei","ges",150,414,158,5,170,114,1,121,148,452,354,24,230,140
"2026-09-25 11:05","ges",491,64,134,"kei","ges",150,408,156,"bes",170,111,1,118,148,455,353,26,228,140
"2026-09-25 11:10","ges",488,57,127,"kei","ges",150,400,155,2,170,108,1,109,147,453,352,21,228,139
"2026-09-25 11:15","ges",481,56,123,"kei","ges",150,392,153,4,170,108,2,110,147,454,353,23,228,139
"2026-09-25 11:20","ges",479,53,116,"kei","ges",150,386,151,3,170,112,4,110,148,456,353,21,227,138
"2026-09-25 11:25","ges",474,47,116,"kei","ges",150,379,146,3,170,115,1,107,145,455,353,19,226,138
"2026-09-25 11:30","ges",471,46,113,"kei","ges",150,368,146,7,170,107,2,107,144,454,354,14,225,141
"2026-09-25 11:35","ges",471,47,112,"kei","ges",150,364,146,2,170,106,"bes",106,142,452,354,13,226,141
"2026-09-25 11:40","ges",463,40,122,"kei","ges",150,363,146,"bes",170,107,"bes",108,140,453,357,5,229,139
"2026-09-25 11:45","ges",463,41,120,"kei","ges",150,352,148,"bes",170,106,"bes",109,137,452,355,8,227,141
"2026-09-25 11:50","ges",461,41,111,"kei","ges",150,348,145,1,170,107,1,107,139,453,357,4,225,145
"2026-09-25 11:55","ges",462,42,112,"kei","ges",150,354,146,"bes",170,102,1,108,137,453,357,6,221,147
"2026-09-25 12:00","ges",462,45,114,"kei","ges",150,353,146,"bes",170,104,4,106,139,453,360,10,224,148
"2026-09-25 12:05","ges",455,45,122,"kei","ges",150,348,144,2,170,96,"bes",105,136,455,357,7,220,148
"2026-09-25 12:10","ges",450,49,129,"kei","ges",150,350,143,"bes",170,101,1,105,134,454,360,12,219,150
"2026-09-25 12:15","ges",448,54,131,"kei","ges",150,346,142,1,170,103,3,113,135,456,360,10,219,152
"2026-09-25 12:20","ges",446,56,128,"kei","ges",150,348,142,7,170,102,4,111,138,458,363,11,217,153
"2026-09-25 12:25","ges",438,56,125,"kei","ges",150,347,140,13,170,101,3,106,141,457,364,18,213,153
"2026-09-25 12:30","ges",442,58,119,"kei","ges",150,345,143,8,170,98,1,109,142,450,365,21,218,156
"2026-09-25 12:35","ges",443,61,125,"kei","ges",150,348,139,7,170,97,6,114,143,451,370,21,222,160
"2026-09-25 12:40","ges",443,66,125,"kei","ges",150,352,138,7,170,103,6,113,143,451,370,20,223,162
"2026-09-25 12:45","ges",438,72,126,"kei","ges",150,350,139,11,170,101,8,114,141,450,371,19,223,168
"2026-09-25 12:50","ges",440,79,130,"kei","ges",150,354,144,8,170,96,7,119,141,446,373,19,217,169
"2026-09-25 12:55","ges",435,78,127,"kei","ges",150,349,146,11,170,94,6,119,141,442,376,27,219,169
"2026-09-25 13:00","ges",438,75,119,"kei","ges",150,347,147,6,170,97,1,128,136,450,375,29,220,172
"2026-09-25 13:05","ges",439,72,115,"kei","ges",150,346,148,7,170,102,2,127,138,449,376,36,226,173
"2026-09-25 13:10","ges",436,72,121,"kei","ges",150,343,144,3,170,102,2,127,135,450,377,40,227,175
"2026-09-25 13:15","ges",433,74,128,"kei","ges",150,345,143,5,170,103,"bes",133,137,451,383,42,231,176
"2026-09-25 13:20","ges",432,71,124,"kei","ges",150,339,142,5,170,109,"bes",137,134,453,383,46,233,178
"2026-09-25 13:25","ges",431,67,125,"kei","ges",150,345,139,9,170,112,"bes",139,133,457,384,51,235,180
"2026-09-25 13:30","ges",431,65,124,"kei","ges",150,342,141,8,170,116,1,146,132,461,383,52,238,183
"2026-09-25 13:35","ges",431,63,117,"kei","ges",150,342,146,13,170,122,"bes",137,134,462,384,40,241,186
"2026-09-25 13:40","ges",436,57,117,"kei","ges",150,339,147,8,170,119,"bes",140,134,467,386,33,241,188
"2026-09-25 13:45","ges",437,57,119,"kei","ges",150,342,148,13,170,118,"bes",137,136,468,387,34,244,188
"2026-09-25 13:50","ges",435,58,121,"kei","ges",150,343,147,16,170,122,1,133,138,467,387,35,241,187
"2026-09-25 13:55","ges",435,55,118,"kei","ges",150,341,148,17,170,122,1,135,139,469,386,34,246,188
"2026-09-25 14:00","ges",436,49,114,"kei","ges",150,340,148,15,170,119,4,138,136,469,385,38,245,188
"2026-09-25 14:05","ges",442,48,110,"kei","ges",150,344,149,11,170,109,5,139,133,470,387,41,242,192
"2026-09-25 14:10","ges",444,48,107,"kei","ges",150,349,145,11,170,111,7,144,133,471,387,43,244,193
"2026-09-25 14:15","ges",445,48,109,"kei","ges",150,351,143,6,170,112,9,144,137,473,389,46,243,197
"2026-09-25 14:20","ges",444,49,105,"kei","ges",150,358,143,6,170,117,10,137,134,477,390,48,250,201
"2026-09-25 14:25","ges",442,44,101,"kei","ges",150,364,141,4,170,113,12,135,134,480,389,48,249,205
"2026-09-25 14:30","ges",446,42,109,"kei","ges",150,367,144,"bes",170,112,10,132,134,480,389,47,250,212
"2026-09-25 14:35","ges",448,43,109,"kei","ges",150,367,145,3,170,107,9,123,137,484,391,50,250,212
"2026-09-25 14:40","ges",447,40,119,"kei","ges",150,362,141,5,170,109,10,117,137,488,392,51,252,212
"2026-09-25 14:45","ges",444,38,124,"kei","ges",150,366,139,5,170,113,10,116,136,492,394,51,253,212
"2026-09-25 14:50","ges",447,42,119,"kei","ges",150,365,137,5,170,110,13,119,133,496,396,52,254,212
"2026-09-25 14:55","ges",448,39,116,"kei","ges",150,364,137,5,170,106,15,117,135,500,396,53,256,212
"2026-09-25 15:00","ges",440,41,110,"kei","ges",150,370,142,"bes",170,107,13,117,136,500,398,57,256,212
"2026-09-25 15:05","ges",442,38,110,"kei","ges",150,366,137,5,170,95,15,112,132,500,399,54,258,212
